Trigger_Date,2023/06/19
Trigger_Time,T 11:10:44.833 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.542
Time (ms),Voltage (V),Current (A)
-16.66,16.46,0.871
-16.63,20.847,0.344
-16.6,17.828,0.321
-16.56,13.547,2.303
-16.53,18.6,3.173
-16.5,23.865,2.039
-16.47,26.567,1.203
-16.43,27.655,1.02
-16.4,29.48,1.673
-16.37,33.025,2.818
-16.34,38.219,3.677
-16.3,42.816,3.883
-16.27,45.975,3.998
-16.24,48.186,4.525
-16.21,50.958,5.35
-16.17,54.152,6.026
-16.14,57.521,6.575
-16.11,60.89,7.102
-16.08,64.259,7.526
-16.04,67.348,7.95
-16.01,70.541,8.489
-15.98,74.086,9.027
-15.95,77.35,9.497
-15.91,80.333,10.001
-15.88,83.597,10.654
-15.85,87.001,11.192
-15.82,90.195,11.559
-15.78,93.037,12.109
-15.75,95.95,12.681
-15.72,99.039,13.082
-15.69,102.127,13.598
-15.65,105.321,14.09
-15.62,108.304,14.423
-15.59,111.357,15.03
-15.56,114.656,15.602
-15.52,117.709,15.98
-15.49,120.622,16.588
-15.46,123.921,17.241
-15.43,126.939,17.63
-15.39,129.852,18.317
-15.36,133.151,18.959
-15.33,136.766,19.635
-15.29,140.065,20.15
-15.26,142.873,20.654
-15.23,145.61,21.239
-15.2,148.593,21.788
-15.16,151.822,22.327
-15.13,154.594,22.533
-15.1,157.297,23.06
-15.07,160.385,23.724
-15.03,163.368,24.011
-15.0,165.93,24.366
-14.97,168.808,25.007
-14.94,171.651,25.328
-14.9,174.178,25.649
-14.87,177.09,26.336
-14.84,180.109,26.703
-14.81,182.6,26.863
-14.77,185.162,27.631
-14.74,187.9,28.02
-14.71,190.076,28.123
-14.68,192.392,28.776
-14.64,195.059,29.017
-14.61,196.954,28.914
-14.58,198.99,29.555
-14.55,201.482,29.819
-14.51,203.412,29.704
-14.48,205.202,30.117
-14.45,207.202,30.323
-14.42,208.817,30.231
-14.38,210.641,30.586
-14.35,212.712,30.838
-14.32,214.502,30.93
-14.29,216.222,31.331
-14.25,217.976,31.755
-14.22,219.766,31.95
-14.19,221.346,32.236
-14.16,223.206,32.545
-14.12,225.066,32.774
-14.09,226.68,33.095
-14.06,228.575,33.485
-14.03,230.4,33.748
-13.99,231.944,34.034
-13.96,233.453,34.344
-13.93,234.962,34.722
-13.9,236.717,35.169
-13.86,238.472,35.272
-13.83,239.806,35.581
-13.8,241.42,36.154
-13.77,243.034,36.314
-13.73,244.719,36.566
-13.7,246.298,37.036
-13.67,247.491,37.139
-13.64,248.544,37.402
-13.6,250.51,37.987
-13.57,252.194,38.193
-13.54,253.423,38.502
-13.51,255.037,39.075
-13.47,256.721,39.43
-13.44,258.16,39.613
-13.41,259.248,39.831
-13.37,260.406,40.026
-13.34,261.424,40.289
-13.31,262.863,40.644
-13.28,264.407,40.805
-13.24,265.565,40.896
-13.21,266.583,41.24
-13.18,267.847,41.492
-13.15,268.97,41.698
-13.11,269.847,42.076
-13.08,271.005,42.42
-13.05,272.198,42.615
-13.02,273.286,42.89
-12.98,274.55,43.176
-12.95,275.603,43.279
-12.92,276.164,43.451
-12.89,276.866,43.703
-12.85,277.463,43.772
-12.82,278.059,43.737
-12.79,278.691,43.921
-12.76,279.639,44.15
-12.72,280.481,44.138
-12.69,280.902,44.195
-12.66,281.148,44.344
-12.63,281.744,44.505
-12.59,282.236,44.505
-12.56,282.166,44.39
-12.53,282.376,44.619
-12.5,283.569,44.757
-12.46,283.99,44.7
-12.43,283.569,44.608
-12.4,283.499,44.642
-12.37,283.499,44.505
-12.33,283.253,44.425
-12.3,283.078,44.161
-12.27,282.727,44.058
-12.24,282.622,44.081
-12.2,282.516,43.921
-12.17,281.815,43.726
-12.14,280.972,43.6
-12.11,280.551,43.382
-12.07,279.919,43.038
-12.04,278.691,42.741
-12.01,277.638,42.66
-11.98,277.042,42.58
-11.94,275.989,42.351
-11.91,274.69,42.179
-11.88,273.602,41.847
-11.85,272.514,41.355
-11.81,270.97,40.931
-11.78,269.426,40.541
-11.75,267.917,40.232
-11.72,266.478,40.094
-11.68,265.355,39.9
-11.65,263.986,39.59
-11.62,262.442,39.304
-11.59,260.898,39.063
-11.55,259.283,38.72
-11.52,257.423,38.422
-11.49,256.055,38.41
-11.45,254.616,38.227
-11.42,252.44,37.849
-11.39,250.931,37.883
-11.36,250.089,37.7
-11.32,247.842,36.944
-11.29,245.386,36.875
-11.26,244.263,37.013
-11.23,242.473,36.303
-11.19,240.086,36.119
-11.16,238.823,36.486
-11.13,237.735,36.016
-11.1,235.524,35.627
-11.06,233.453,35.695
-11.03,231.804,35.455
-11.0,229.874,35.191
-10.97,227.803,35.065
-10.93,226.013,34.745
-10.9,224.258,34.435
-10.87,222.363,34.344
-10.84,220.363,34.115
-10.8,218.433,33.954
-10.77,216.432,33.794
-10.74,214.502,33.485
-10.71,212.852,33.381
-10.67,210.817,33.152
-10.64,208.501,32.786
-10.61,206.606,32.877
-10.58,204.816,32.694
-10.54,202.324,32.041
-10.51,200.323,31.995
-10.48,198.709,31.72
-10.45,196.252,31.01
-10.41,193.936,31.125
-10.38,192.287,31.102
-10.35,190.111,30.506
-10.32,188.005,30.46
-10.28,186.04,30.231
-10.25,183.478,29.647
-10.22,180.951,29.532
-10.19,178.67,29.326
-10.15,176.424,28.891
-10.12,174.353,28.662
-10.09,171.931,28.204
-10.06,169.229,27.677
-10.02,166.702,27.447
-9.99,164.211,27.001
-9.96,161.438,26.416
-9.93,158.736,26.153
-9.89,155.963,25.5
-9.86,153.191,25.007
-9.83,150.734,24.755
-9.8,148.207,24.183
-9.76,145.119,23.747
-9.73,142.03,23.209
-9.7,139.117,22.774
-9.67,136.31,22.315
-9.63,133.502,21.788
-9.6,130.484,21.193
-9.57,127.396,20.689
-9.53,124.272,20.196
-9.5,121.149,19.589
-9.47,117.85,18.993
-9.44,114.445,18.352
-9.4,111.076,17.756
-9.37,107.883,17.252
-9.34,104.9,16.622
-9.31,101.566,15.854
-9.27,97.845,15.19
-9.24,93.915,14.606
-9.21,90.23,14.01
-9.18,86.65,13.357
-9.14,83.246,12.761
-9.11,79.807,12.086
-9.08,76.262,11.341
-9.05,72.682,10.86
-9.01,69.348,10.47
-8.98,65.733,9.943
-8.95,62.259,9.497
-8.92,58.925,9.073
-8.88,55.556,8.42
-8.85,52.116,7.95
-8.82,48.888,7.561
-8.79,45.483,7.034
-8.75,42.255,6.541
-8.72,38.815,6.255
-8.69,36.674,5.51
-8.66,39.026,3.826
-8.62,43.658,0.172
-8.59,35.938,-1.81
-8.56,27.76,-0.412
-8.53,27.444,-0.321
-8.49,22.707,-1.02
-8.46,14.143,-1.386
-8.43,4.352,-1.226
-8.4,-2.843,-0.928
-8.36,-8.563,-0.779
-8.33,-13.617,-0.928
-8.3,-19.724,-0.619
-8.27,-18.109,-0.458
-8.23,-14.6,-2.062
-8.2,-19.092,-2.864
-8.17,-24.391,-2.337
-8.14,-27.69,-1.512
-8.1,-28.883,-1.214
-8.07,-30.603,-1.867
-8.04,-33.832,-3.013
-8.01,-38.464,-3.826
-7.97,-42.57,-4.216
-7.94,-45.518,-4.513
-7.91,-47.835,-4.926
-7.88,-50.888,-5.625
-7.84,-54.573,-6.106
-7.81,-58.118,-6.289
-7.78,-61.031,-6.667
-7.75,-64.084,-7.32
-7.71,-67.523,-7.927
-7.68,-71.068,-8.408
-7.65,-74.367,-8.878
-7.61,-77.385,-9.451
-7.58,-80.368,-10.058
-7.55,-83.632,-10.677
-7.52,-87.247,-11.238
-7.48,-90.546,-11.547
-7.45,-93.423,-11.96
-7.42,-96.547,-12.521
-7.39,-99.53,-12.853
-7.35,-102.373,-13.323
-7.32,-105.426,-13.907
-7.29,-108.514,-14.274
-7.26,-111.462,-14.743
-7.22,-114.586,-15.408
-7.19,-117.639,-15.843
-7.16,-120.552,-16.37
-7.13,-123.676,-17.046
-7.09,-126.694,-17.493
-7.06,-129.642,-17.974
-7.03,-132.8,-18.73
-7.0,-136.169,-19.119
-6.96,-139.398,-19.704
-6.93,-142.381,-20.242
-6.9,-145.119,-20.609
-6.87,-148.032,-21.284
-6.83,-151.295,-21.926
-6.8,-154.419,-22.315
-6.77,-157.051,-22.682
-6.74,-159.964,-23.472
-6.7,-163.228,-24.045
-6.67,-166.141,-24.354
-6.64,-168.878,-24.881
-6.61,-171.756,-25.397
-6.57,-174.423,-25.695
-6.54,-177.196,-26.256
-6.51,-180.249,-26.852
-6.48,-183.127,-27.173
-6.44,-185.654,-27.619
-6.41,-188.075,-28.215
-6.38,-190.427,-28.536
-6.35,-192.953,-28.811
-6.31,-195.551,-29.086
-6.28,-197.867,-29.235
-6.25,-199.973,-29.59
-6.22,-202.289,-30.14
-6.18,-204.535,-30.346
-6.15,-206.325,-30.437
-6.12,-208.255,-30.701
-6.09,-210.115,-30.77
-6.05,-211.694,-30.781
-6.02,-213.344,-31.01
-5.99,-215.028,-31.205
-5.96,-216.783,-31.377
-5.92,-218.503,-31.64
-5.89,-220.047,-31.846
-5.86,-221.626,-32.03
-5.83,-223.451,-32.27
-5.79,-225.206,-32.534
-5.76,-226.575,-32.797
-5.73,-228.049,-33.221
-5.69,-229.979,-33.553
-5.66,-231.839,-33.817
-5.63,-233.488,-34.115
-5.6,-234.892,-34.378
-5.56,-236.261,-34.699
-5.53,-237.875,-35.134
-5.5,-239.56,-35.352
-5.47,-240.858,-35.569
-5.43,-242.368,-36.096
-5.4,-244.157,-36.406
-5.37,-245.421,-36.623
-5.34,-246.825,-37.139
-5.3,-248.65,-37.368
-5.27,-250.053,-37.563
-5.24,-251.422,-38.124
-5.21,-253.036,-38.536
-5.17,-254.826,-38.823
-5.14,-256.335,-39.224
-5.11,-257.529,-39.533
-5.08,-258.687,-39.785
-5.04,-259.985,-40.083
-5.01,-261.108,-40.289
