Trigger_Date,2023/06/19
Trigger_Time,T 15:59:08.433 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.535
Time (ms),Voltage (V),Current (A)
-16.66,11.301,0.63
-16.63,17.302,0.676
-16.59,12.985,1.867
-16.56,12.003,2.142
-16.53,18.951,2.36
-16.5,23.619,2.051
-16.46,26.918,0.962
-16.43,28.497,1.042
-16.4,30.919,1.466
-16.37,34.253,2.142
-16.33,38.78,2.726
-16.3,43.343,2.944
-16.27,47.554,2.944
-16.24,50.783,2.864
-16.2,53.52,2.772
-16.17,56.117,2.978
-16.14,59.065,3.253
-16.1,62.294,3.482
-16.07,65.698,3.746
-16.04,69.243,3.987
-16.01,72.682,4.044
-15.97,75.911,4.181
-15.94,79.105,4.41
-15.91,82.263,4.571
-15.88,85.246,4.811
-15.84,88.089,5.109
-15.81,91.037,5.361
-15.78,93.88,5.499
-15.75,96.758,5.716
-15.71,99.706,5.991
-15.68,102.689,6.22
-15.65,105.672,6.553
-15.62,108.69,6.816
-15.58,111.743,7.068
-15.55,114.867,7.515
-15.52,117.92,7.778
-15.49,120.657,7.985
-15.45,123.43,8.305
-15.42,126.343,8.66
-15.39,129.431,8.935
-15.36,132.555,9.233
-15.32,135.854,9.68
-15.29,138.907,9.875
-15.26,141.82,10.173
-15.23,144.662,10.631
-15.19,147.751,10.94
-15.16,150.699,11.272
-15.13,153.542,11.513
-15.1,156.174,11.788
-15.06,158.981,12.189
-15.03,162.035,12.441
-15.0,164.912,12.578
-14.97,167.509,12.761
-14.93,170.142,13.025
-14.9,172.774,13.311
-14.87,175.722,13.678
-14.84,178.775,14.01
-14.8,181.618,14.193
-14.77,184.46,14.663
-14.74,187.268,14.995
-14.71,190.005,15.213
-14.67,192.638,15.568
-14.64,195.34,15.832
-14.61,197.691,16.038
-14.58,200.008,16.244
-14.54,202.359,16.359
-14.51,204.781,16.565
-14.48,207.448,16.748
-14.45,209.94,17.011
-14.41,212.221,17.206
-14.38,214.467,17.412
-14.35,216.748,17.664
-14.32,218.889,17.756
-14.28,220.749,17.985
-14.25,222.644,18.123
-14.22,224.644,18.077
-14.19,226.505,18.042
-14.15,228.084,18.008
-14.12,229.558,18.02
-14.09,231.313,18.111
-14.06,233.067,18.157
-14.02,234.647,18.146
-13.99,235.98,18.214
-13.96,237.209,18.237
-13.93,238.472,18.226
-13.89,239.806,18.295
-13.86,241.385,18.466
-13.83,242.999,18.547
-13.79,244.403,18.673
-13.76,245.596,18.867
-13.73,246.825,18.982
-13.7,247.948,19.073
-13.66,249.246,19.337
-13.63,250.826,19.578
-13.6,252.335,19.646
-13.57,253.598,19.99
-13.53,255.002,20.368
-13.5,256.441,20.505
-13.47,257.809,20.78
-13.44,258.827,20.849
-13.4,259.634,20.929
-13.37,260.687,21.216
-13.34,261.916,21.204
-13.31,263.284,21.319
-13.27,264.653,21.536
-13.24,265.811,21.72
-13.21,266.653,21.983
-13.18,267.426,22.109
-13.14,268.338,22.292
-13.11,269.531,22.453
-13.08,270.83,22.613
-13.05,271.953,22.911
-13.01,273.041,23.163
-12.98,273.988,23.427
-12.95,274.725,23.621
-12.92,275.287,23.587
-12.88,276.024,23.667
-12.85,276.866,23.747
-12.82,277.568,23.724
-12.79,278.235,23.965
-12.75,279.077,24.045
-12.72,279.674,23.988
-12.69,279.919,24.125
-12.66,280.27,24.171
-12.62,280.762,24.251
-12.59,281.183,24.354
-12.56,281.499,24.32
-12.53,281.955,24.515
-12.49,282.481,24.515
-12.46,282.622,24.435
-12.43,282.692,24.549
-12.4,282.797,24.481
-12.36,282.446,24.343
-12.33,280.095,23.175
-12.3,275.111,21.181
-12.27,271.005,20.219
-12.23,270.198,19.784
-12.2,269.707,18.478
-12.17,266.934,17.309
-12.14,263.425,17.115
-12.1,261.74,17.298
-12.07,261.53,17.504
-12.04,261.354,17.745
-12.01,260.828,18.226
-11.97,260.442,18.856
-11.94,260.371,19.474
-11.91,260.442,20.082
-11.88,260.196,20.563
-11.84,259.529,21.009
-11.81,258.897,21.433
-11.78,258.687,21.8
-11.75,258.722,22.075
-11.71,258.476,22.235
-11.68,257.985,22.361
-11.65,257.283,22.522
-11.62,256.616,22.59
-11.58,255.809,22.579
-11.55,255.072,22.751
-11.52,254.335,22.819
-11.48,253.247,22.671
-11.45,252.124,22.671
-11.42,251.176,22.556
-11.39,250.159,22.327
-11.35,248.93,22.292
-11.32,247.456,21.96
-11.29,245.772,21.766
-11.26,244.684,21.903
-11.22,243.42,21.514
-11.19,241.771,21.239
-11.16,240.192,21.204
-11.13,238.788,21.101
-11.09,237.173,20.929
-11.06,235.384,20.689
-11.03,233.699,20.643
-11.0,232.26,20.46
-10.96,230.576,20.253
-10.93,228.54,20.116
-10.9,226.469,19.875
-10.87,224.75,19.749
-10.83,222.96,19.429
-10.8,220.679,19.039
-10.77,218.292,18.879
-10.74,216.257,18.718
-10.7,214.326,18.466
-10.67,212.221,18.283
-10.64,210.185,18.077
-10.61,207.869,17.974
-10.57,205.447,17.756
-10.54,202.991,17.435
-10.51,200.885,17.332
-10.48,198.955,17.183
-10.44,196.744,16.908
-10.41,194.392,16.885
-10.38,192.357,16.897
-10.35,190.356,16.714
-10.31,187.865,16.496
-10.28,185.338,16.45
-10.25,182.951,16.255
-10.22,180.635,16.141
-10.18,178.354,16.038
-10.15,176.108,15.74
-10.12,173.756,15.683
-10.09,171.475,15.454
-10.05,168.983,15.19
-10.02,166.351,15.11
-9.99,163.684,14.789
-9.96,161.017,14.56
-9.92,158.595,14.319
-9.89,156.104,13.987
-9.86,153.436,13.907
-9.83,150.594,13.598
-9.79,147.575,13.288
-9.76,144.662,13.071
-9.73,141.82,12.704
-9.7,138.872,12.326
-9.66,135.643,11.994
-9.63,132.52,11.57
-9.6,129.536,11.341
-9.57,126.588,11.009
-9.53,123.5,10.688
-9.5,120.306,10.413
-9.47,117.113,10.035
-9.44,113.954,9.737
-9.4,110.76,9.439
-9.37,107.497,9.073
-9.34,103.952,8.763
-9.31,100.478,8.534
-9.27,97.354,8.145
-9.24,94.02,7.652
-9.21,90.44,7.309
-9.17,86.931,6.954
-9.14,83.492,6.495
-9.11,79.982,6.22
-9.08,76.472,5.968
-9.04,72.963,5.579
-9.01,69.489,5.384
-8.98,66.154,5.247
-8.95,62.961,4.88
-8.91,59.697,4.605
-8.88,56.328,4.399
-8.85,52.924,4.124
-8.82,49.554,4.021
-8.78,46.361,3.803
-8.75,43.062,3.517
-8.72,39.517,3.322
-8.69,38.219,3.322
-8.65,42.395,2.154
-8.62,45.554,-0.493
-8.59,37.762,-1.42
-8.56,29.41,-0.745
-8.52,26.672,-0.263
-8.49,24.216,-0.619
-8.46,16.635,-1.398
-8.43,4.597,-1.604
-8.39,-5.615,-1.031
-8.36,-10.388,-0.458
-8.33,-13.863,-0.642
-8.3,-17.583,-0.481
-8.26,-12.669,-0.871
-8.23,-13.477,-2.199
-8.2,-19.337,-2.062
-8.17,-22.812,-1.054
-8.13,-24.812,-0.745
-8.1,-26.286,-0.813
-8.07,-28.603,-1.249
-8.04,-32.253,-1.982
-8.0,-36.955,-2.474
-7.97,-41.798,-2.726
-7.94,-46.291,-2.83
-7.91,-49.905,-2.749
-7.87,-53.064,-2.772
-7.84,-56.152,-3.036
-7.81,-59.346,-3.276
-7.78,-62.785,-3.54
-7.74,-66.33,-3.792
-7.71,-69.699,-3.872
-7.68,-72.787,-3.941
-7.65,-75.841,-4.147
-7.61,-78.859,-4.376
-7.58,-81.842,-4.456
-7.55,-84.685,-4.697
-7.52,-87.878,-4.972
-7.48,-91.002,-5.155
-7.45,-93.704,-5.247
-7.42,-96.371,-5.499
-7.39,-99.249,-5.865
-7.35,-102.232,-6.094
-7.32,-105.251,-6.369
-7.29,-108.304,-6.713
-7.26,-111.322,-7.045
-7.22,-114.375,-7.251
-7.19,-117.499,-7.515
-7.16,-120.447,-7.79
-7.13,-123.149,-8.111
-7.09,-125.816,-8.489
-7.06,-128.659,-8.752
-7.03,-131.783,-9.073
-7.0,-135.011,-9.394
-6.96,-138.065,-9.588
-6.93,-140.942,-9.909
-6.9,-143.961,-10.31
-6.86,-146.873,-10.562
-6.83,-149.786,-10.952
-6.8,-152.769,-11.318
-6.77,-155.717,-11.673
-6.73,-158.736,-12.097
-6.7,-161.754,-12.326
-6.67,-164.632,-12.681
-6.64,-167.369,-12.968
-6.6,-170.107,-13.105
-6.57,-172.879,-13.506
-6.54,-175.897,-13.758
-6.51,-178.81,-13.999
-6.47,-181.723,-14.388
-6.44,-184.39,-14.468
-6.41,-186.882,-14.789
-6.38,-189.374,-15.11
-6.34,-191.725,-15.167
-6.31,-194.077,-15.454
-6.28,-196.674,-15.637
-6.25,-198.99,-15.625
-6.21,-201.025,-15.763
-6.18,-203.061,-15.946
-6.15,-205.167,-16.118
-6.12,-207.272,-16.118
-6.08,-209.273,-16.095
-6.05,-211.098,-16.175
-6.02,-212.993,-16.221
-5.99,-214.993,-16.473
-5.95,-216.924,-16.599
-5.92,-218.678,-16.656
-5.89,-220.468,-16.885
-5.86,-222.258,-17.011
-5.82,-224.048,-17.172
-5.79,-225.943,-17.447
-5.76,-227.663,-17.47
-5.73,-229.137,-17.481
-5.69,-230.786,-17.676
-5.66,-232.471,-17.71
-5.63,-233.769,-17.79
-5.6,-235.068,-18.1
-5.56,-236.507,-18.249
-5.53,-238.086,-18.352
-5.5,-239.981,-18.673
-5.47,-241.56,-18.753
-5.43,-242.894,-18.913
-5.4,-244.368,-19.257
-5.37,-245.772,-19.303
-5.34,-246.895,-19.394
-5.3,-248.193,-19.704
-5.27,-249.702,-19.864
-5.24,-251.106,-19.944
-5.21,-252.475,-20.208
-5.17,-253.879,-20.437
-5.14,-255.177,-20.677
-5.11,-256.371,-20.941
-5.08,-257.634,-21.055
-5.04,-258.897,-21.147
-5.01,-260.056,-21.261
-4.98,-261.108,-21.296
-4.95,-262.091,-21.479
-4.91,-263.284,-21.788
-4.88,-264.513,-21.995
-4.85,-265.565,-22.201
-4.82,-266.548,-22.361
-4.78,-267.566,-22.567
-4.75,-268.759,-22.785
-4.72,-269.882,-22.98
-4.69,-270.935,-23.266
-4.65,-271.988,-23.472
-4.62,-272.935,-23.621
-4.59,-273.672,-23.656
-4.55,-274.374,-23.793
-4.52,-275.111,-23.931
-4.49,-275.848,-23.954
-4.46,-276.585,-24.034
-4.42,-277.428,-24.034
-4.39,-278.2,-24.16
-4.36,-278.621,-24.263
-4.33,-278.937,-24.332
-4.29,-279.568,-24.526
-4.26,-280.095,-24.4
-4.23,-280.235,-24.389
-4.2,-280.621,-24.538
-4.16,-281.113,-24.549
-4.13,-281.534,-24.595
-4.1,-281.534,-24.526
-4.07,-281.464,-24.412
-4.03,-281.358,-24.412
-4.0,-281.078,-24.24
-3.97,-280.727,-24.102
-3.94,-280.797,-24.137
-3.9,-280.937,-24.022
-3.87,-280.516,-23.85
-3.84,-279.814,-23.885
-3.81,-279.253,-23.702
-3.77,-278.726,-23.438
-3.74,-278.059,-23.392
-3.71,-277.217,-23.232
-3.68,-276.375,-23.175
-3.64,-275.673,-23.037
-3.61,-274.901,-22.877
-3.58,-273.848,-22.739
-3.55,-272.655,-22.464
-3.51,-271.426,-22.247
-3.48,-270.128,-22.018
-3.45,-268.864,-21.743
-3.42,-267.706,-21.605
-3.38,-266.548,-21.525
-3.35,-265.109,-21.273
-3.32,-263.635,-21.193
-3.29,-262.302,-21.032
-3.25,-260.793,-20.746
-3.22,-259.213,-20.654
-3.19,-257.599,-20.494
-3.16,-256.16,-20.345
-3.12,-254.51,-20.242
-3.09,-252.791,-20.07
-3.06,-251.247,-19.898
-3.03,-249.457,-19.692
-2.99,-247.491,-19.543
-2.96,-245.737,-19.543
-2.93,-244.017,-19.371
-2.9,-242.297,-19.188
-2.86,-240.402,-19.165
-2.83,-238.647,-19.073
-2.8,-236.823,-19.016
-2.77,-234.998,-18.89
-2.73,-233.067,-18.81
-2.7,-231.277,-18.821
-2.67,-229.488,-18.684
-2.64,-227.487,-18.443
-2.6,-225.241,-18.352
-2.57,-223.241,-18.363
-2.54,-221.381,-18.18
-2.51,-219.415,-18.042
-2.47,-217.204,-18.008
-2.44,-215.099,-17.905
-2.41,-213.203,-17.882
-2.38,-211.343,-17.779
-2.34,-209.308,-17.504
-2.31,-207.132,-17.516
-2.28,-204.921,-17.412
-2.24,-202.534,-17.286
-2.21,-200.359,-17.218
-2.18,-198.358,-17.034
-2.15,-196.288,-16.943
-2.11,-194.392,-16.908
-2.08,-192.708,-16.851
-2.05,-190.602,-16.714
-2.02,-188.286,-16.782
-1.98,-186.11,-16.794
-1.95,-183.864,-16.381
-1.92,-181.688,-16.381
-1.89,-179.582,-16.381
-1.85,-177.196,-15.946
-1.82,-174.844,-16.015
-1.79,-172.739,-15.877
-1.76,-170.352,-15.476
-1.72,-167.755,-15.476
-1.69,-165.298,-15.247
-1.66,-162.701,-14.835
-1.63,-160.034,-14.709
-1.59,-157.507,-14.549
-1.56,-154.91,-14.285
-1.53,-152.313,-14.01
-1.5,-149.646,-13.609
-1.46,-146.733,-13.277
-1.43,-143.961,-13.22
-1.4,-141.223,-12.899
-1.37,-138.486,-12.498
-1.33,-135.643,-12.361
-1.3,-132.66,-11.983
-1.27,-129.677,-11.73
-1.24,-126.764,-11.547
-1.2,-123.746,-11.123
-1.17,-120.552,-10.757
-1.14,-117.183,-10.344
-1.11,-113.849,-9.909
-1.07,-110.62,-9.588
-1.04,-107.497,-9.164
-1.01,-104.233,-8.821
-0.98,-100.829,-8.477
-0.94,-97.459,-8.133
-0.91,-93.985,-7.698
-0.88,-90.511,-7.228
-0.85,-87.001,-6.919
-0.81,-83.351,-6.415
-0.78,-79.877,-6.049
-0.75,-76.508,-5.762
-0.72,-73.068,-5.441
-0.68,-69.348,-5.086
-0.65,-65.698,-4.88
-0.62,-62.259,-4.617
-0.59,-58.855,-4.342
-0.55,-55.591,-4.181
-0.52,-52.257,-3.952
-0.49,-48.747,-3.586
-0.46,-45.308,-3.517
-0.42,-42.009,-3.242
-0.39,-38.535,-2.818
-0.36,-36.639,-2.497
-0.33,-40.851,-1.604
-0.29,-42.992,0.722
-0.26,-33.797,1.363
-0.23,-26.567,0.515
-0.2,-25.128,0.069
-0.16,-23.338,0.573
-0.13,-15.582,1.352
-0.1,-3.86,1.478
-0.07,5.124,0.813
-0.03,9.37,0.493
0.0,13.266,0.515
0.03,17.653,0.905
0.07,12.424,1.283
0.1,13.055,2.073
0.13,19.513,2.738
0.16,23.654,1.249
0.2,26.076,0.813
0.23,27.76,1.02
0.26,30.357,1.409
0.29,34.148,2.222
0.33,39.096,2.864
0.36,43.939,2.944
0.39,48.045,2.921
0.42,51.169,2.784
0.46,53.941,2.761
0.49,56.503,2.956
0.52,59.381,3.219
0.55,62.575,3.437
0.59,65.768,3.62
0.62,69.032,3.815
0.65,72.296,3.941
0.68,75.455,4.044
0.72,78.543,4.25
0.75,81.772,4.491
0.78,84.966,4.731
0.81,88.089,4.914
0.85,91.072,5.109
0.88,93.915,5.407
0.91,96.687,5.602
0.94,99.355,5.785
0.98,102.267,6.14
1.01,105.391,6.335
1.04,108.444,6.53
1.07,111.497,6.954
1.11,114.445,7.217
1.14,117.499,7.595
1.17,120.552,8.019
1.2,123.535,8.271
1.24,126.448,8.626
1.27,129.501,8.97
1.3,132.66,9.256
1.33,135.748,9.588
1.37,138.626,9.852
1.4,141.609,10.241
1.43,144.768,10.631
1.46,147.961,10.917
1.5,150.734,11.181
1.53,153.156,11.41
1.56,155.893,11.753
1.59,159.052,12.166
1.63,162.035,12.326
1.66,164.877,12.613
1.69,167.65,12.945
1.72,170.317,13.082
1.76,173.3,13.506
1.79,176.81,14.01
1.82,180.074,14.239
1.85,182.811,14.617
1.89,185.689,15.19
1.92,188.531,15.431
1.95,191.199,15.74
1.98,193.936,16.106
2.02,196.288,15.98
2.05,198.323,16.026
2.08,200.534,16.37
2.11,202.921,16.141
2.15,204.816,16.015
2.18,206.606,16.084
2.21,208.185,15.786
2.24,209.518,15.637
2.28,211.133,15.706
2.31,212.782,15.454
2.34,214.046,15.373
2.38,215.52,15.625
2.41,217.134,15.625
2.44,218.678,15.683
2.47,220.433,15.866
2.51,222.083,15.843
2.54,223.627,16.015
2.57,225.101,16.313
2.6,226.68,16.439
2.64,228.47,16.759
2.67,230.365,17.137
2.7,231.874,17.275
2.73,233.173,17.584
2.77,234.927,17.974
2.8,236.893,18.168
2.83,238.542,18.421
2.86,239.981,18.627
2.9,241.49,18.764
2.93,243.245,19.119
2.96,244.93,19.28
2.99,246.088,19.371
3.03,247.246,19.83
3.06,248.86,20.104
3.09,250.334,20.196
3.12,251.703,20.46
3.16,253.352,20.723
3.19,255.002,20.883
3.22,256.335,21.09
3.25,257.564,21.261
3.29,258.792,21.456
3.32,260.056,21.491
3.35,261.214,21.72
3.38,262.302,21.903
3.42,263.354,22.029
3.45,264.828,22.441
3.48,266.232,22.522
3.51,267.39,22.567
3.55,268.373,22.865
3.58,269.356,22.957
3.61,270.268,23.129
3.64,271.391,23.301
3.68,272.444,23.346
3.71,273.286,23.484
3.74,274.094,23.553
3.77,275.146,23.724
3.81,275.848,23.77
3.84,276.41,23.965
3.87,277.217,24.034
3.9,277.954,24.125
3.94,278.656,24.206
3.97,279.112,24.228
4.0,279.568,24.366
4.03,280.2,24.32
4.07,280.867,24.412
4.1,281.393,24.389
4.13,281.639,24.274
4.16,281.92,24.492
4.2,282.236,24.629
4.23,282.201,24.492
4.26,281.779,24.263
4.29,281.042,23.965
4.33,280.376,23.667
4.36,279.884,23.369
4.39,279.393,23.106
4.42,278.937,22.957
