Trigger_Date,2023/06/19
Trigger_Time,T 14:58:55.401 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.557
Time (ms),Voltage (V),Current (A)
-16.67,11.371,0.424
-16.64,13.582,0.493
-16.6,18.811,0.481
-16.57,15.337,1.432
-16.54,12.354,1.867
-16.51,18.46,2.142
-16.47,23.093,2.096
-16.44,26.462,1.008
-16.41,28.041,0.974
-16.38,30.392,1.283
-16.34,33.481,1.879
-16.31,38.078,2.555
-16.28,42.676,2.83
-16.25,47.028,2.795
-16.21,50.572,2.807
-16.18,53.625,2.726
-16.15,56.293,2.818
-16.12,59.276,3.104
-16.08,62.505,3.448
-16.05,66.014,3.643
-16.02,69.489,3.826
-15.99,72.893,3.987
-15.95,76.157,4.09
-15.92,79.385,4.25
-15.89,82.544,4.491
-15.86,85.808,4.685
-15.82,89.072,4.88
-15.79,92.265,5.189
-15.76,95.354,5.522
-15.72,98.302,5.842
-15.69,101.18,6.186
-15.66,104.092,6.484
-15.63,107.111,6.782
-15.59,110.234,7.08
-15.56,113.358,7.32
-15.53,116.551,7.618
-15.5,119.464,7.824
-15.46,122.342,8.019
-15.43,125.15,8.282
-15.4,127.992,8.466
-15.37,130.905,8.752
-15.33,133.783,8.935
-15.3,136.731,9.176
-15.27,139.749,9.531
-15.24,142.627,9.806
-15.2,145.435,10.069
-15.17,148.172,10.367
-15.14,150.98,10.734
-15.11,154.033,10.974
-15.07,157.051,11.204
-15.04,159.859,11.513
-15.01,162.526,11.719
-14.98,165.263,12.04
-14.94,168.211,12.452
-14.91,171.159,12.75
-14.88,173.721,13.071
-14.85,176.634,13.495
-14.81,179.652,13.907
-14.78,182.53,14.171
-14.75,185.233,14.411
-14.72,187.9,14.675
-14.68,190.392,14.72
-14.65,192.813,14.881
-14.62,195.34,15.202
-14.59,197.551,15.19
-14.55,199.727,15.339
-14.52,202.113,15.625
-14.49,204.254,15.488
-14.46,206.255,15.671
-14.42,208.29,15.843
-14.39,210.01,15.648
-14.36,211.765,15.832
-14.33,213.8,15.98
-14.29,215.73,15.912
-14.26,217.59,16.084
-14.23,219.485,16.324
-14.19,221.24,16.404
-14.16,222.995,16.622
-14.13,224.75,16.794
-14.1,226.575,16.897
-14.06,228.259,17.057
-14.03,229.979,17.241
-14.0,231.523,17.355
-13.97,233.173,17.584
-13.93,234.892,17.733
-13.9,236.472,17.79
-13.87,238.086,18.077
-13.84,239.56,18.272
-13.8,240.999,18.386
-13.77,242.789,18.753
-13.74,244.508,18.867
-13.71,245.877,18.913
-13.67,247.316,19.303
-13.64,248.615,19.371
-13.61,249.738,19.406
-13.58,251.352,19.864
-13.54,253.072,20.013
-13.51,254.405,20.047
-13.48,255.739,20.46
-13.45,257.248,20.654
-13.41,258.476,20.7
-13.38,259.634,20.952
-13.35,260.828,21.17
-13.32,262.021,21.33
-13.28,263.249,21.376
-13.25,264.407,21.514
-13.22,265.53,21.731
-13.19,266.724,21.972
-13.15,267.987,22.258
-13.12,269.11,22.304
-13.09,270.058,22.522
-13.06,271.181,22.842
-13.02,272.374,22.865
-12.99,273.567,23.117
-12.96,274.69,23.415
-12.93,275.673,23.461
-12.89,276.445,23.633
-12.86,277.252,23.85
-12.83,278.059,23.828
-12.79,278.691,23.885
-12.76,279.498,23.965
-12.73,280.376,24.045
-12.7,281.078,24.16
-12.66,281.569,24.206
-12.63,281.955,24.228
-12.6,282.481,24.366
-12.57,282.903,24.286
-12.53,283.113,24.183
-12.5,283.359,24.309
-12.47,283.745,24.32
-12.44,284.026,24.354
-12.4,284.166,24.366
-12.37,284.131,24.297
-12.34,284.131,24.194
-12.31,284.166,24.091
-12.27,284.026,23.954
-12.24,283.64,23.919
-12.21,283.499,23.965
-12.18,283.604,23.988
-12.14,283.218,23.793
-12.11,282.341,23.587
-12.08,281.534,23.461
-12.05,280.902,23.278
-12.01,280.2,22.957
-11.98,279.463,22.762
-11.95,278.621,22.705
-11.92,277.533,22.43
-11.88,276.27,22.247
-11.85,275.006,22.075
-11.82,273.743,21.834
-11.79,272.444,21.525
-11.75,271.181,21.319
-11.72,269.847,21.193
-11.69,268.513,21.044
-11.66,267.039,20.918
-11.62,265.53,20.746
-11.59,264.021,20.528
-11.56,262.407,20.414
-11.53,260.933,20.253
-11.49,259.424,20.013
-11.46,257.774,19.967
-11.43,256.265,19.818
-11.39,254.475,19.566
-11.36,252.861,19.52
-11.33,251.176,19.371
-11.3,249.141,19.108
-11.26,247.141,18.993
-11.23,245.561,19.131
-11.2,243.806,18.936
-11.17,241.806,18.741
-11.13,240.157,19.005
-11.1,238.577,18.81
-11.07,236.577,18.558
-11.04,234.506,18.695
-11.0,232.541,18.547
-10.97,230.646,18.398
-10.94,228.926,18.421
-10.91,227.136,18.249
-10.87,225.031,18.134
-10.84,223.065,18.168
-10.81,221.205,18.157
-10.78,219.24,17.997
-10.74,217.31,17.939
-10.71,215.379,17.825
-10.68,213.133,17.745
-10.65,211.203,17.836
-10.61,209.097,17.71
-10.58,206.956,17.596
-10.55,204.816,17.493
-10.52,202.289,17.08
-10.48,200.043,17.08
-10.45,198.218,17.034
-10.42,196.007,16.633
-10.39,193.726,16.702
-10.35,191.866,16.782
-10.32,189.655,16.347
-10.29,187.303,16.393
-10.26,185.268,16.519
-10.22,182.881,16.152
-10.19,180.495,16.301
-10.16,178.705,16.439
-10.13,176.81,16.015
-10.09,174.599,16.026
-10.06,172.212,15.912
-10.03,169.51,15.568
-9.99,167.159,15.614
-9.96,165.088,15.522
-9.93,162.772,15.11
-9.9,160.069,15.007
-9.86,157.578,14.846
-9.83,154.98,14.445
-9.8,152.243,14.262
-9.77,149.4,13.907
-9.73,146.628,13.495
-9.7,143.75,13.117
-9.67,140.662,12.693
-9.64,137.363,12.452
-9.6,134.45,12.257
-9.57,131.642,11.891
-9.54,128.799,11.49
-9.51,125.851,11.158
-9.47,122.623,10.837
-9.44,119.359,10.447
-9.41,116.06,10.115
-9.38,112.831,9.772
-9.34,109.532,9.394
-9.31,106.023,9.004
-9.28,102.408,8.511
-9.25,98.863,8.133
-9.21,95.284,7.652
-9.18,91.599,7.148
-9.15,87.808,6.782
-9.12,84.334,6.449
-9.08,80.824,6.129
-9.05,77.28,5.751
-9.02,73.735,5.396
-8.99,70.015,5.04
-8.95,66.435,4.811
-8.92,63.136,4.685
-8.89,59.872,4.41
-8.86,56.433,4.078
-8.82,53.099,3.883
-8.79,49.695,3.746
-8.76,46.255,3.563
-8.73,42.816,3.265
-8.69,39.377,3.104
-8.66,37.025,2.486
-8.63,39.552,1.409
-8.6,43.764,-0.149
-8.56,37.657,-1.398
-8.53,28.603,-0.905
-8.5,24.812,-0.344
-8.46,22.707,-0.458
-8.43,16.846,-1.191
-8.4,5.896,-1.512
-8.37,-4.071,-1.088
-8.33,-9.651,-0.561
-8.3,-12.704,-0.504
-8.27,-17.197,-0.722
-8.24,-13.652,-1.673
-8.2,-13.055,-2.039
-8.17,-19.443,-2.142
-8.14,-23.865,-1.73
-8.11,-26.567,-0.985
-8.07,-28.076,-0.928
-8.04,-30.252,-1.352
-8.01,-33.411,-1.947
-7.98,-37.868,-2.497
-7.94,-42.43,-2.749
-7.91,-46.642,-2.726
-7.88,-50.011,-2.6
-7.85,-52.994,-2.681
-7.81,-55.872,-2.875
-7.78,-58.995,-3.116
-7.75,-62.329,-3.414
-7.72,-65.979,-3.723
-7.68,-69.559,-3.872
-7.65,-73.174,-4.032
-7.62,-76.613,-4.147
-7.59,-79.877,-4.307
-7.55,-83.0,-4.502
-7.52,-86.124,-4.662
-7.49,-89.212,-4.949
-7.46,-92.195,-5.075
-7.42,-95.003,-5.212
-7.39,-97.705,-5.522
-7.36,-100.337,-5.648
-7.33,-103.004,-5.888
-7.29,-106.023,-6.232
-7.26,-109.076,-6.381
-7.23,-112.059,-6.69
-7.2,-115.182,-7.08
-7.16,-118.236,-7.274
-7.13,-121.008,-7.629
-7.1,-123.816,-7.985
-7.06,-126.904,-8.271
-7.03,-129.958,-8.592
-7.0,-133.327,-9.096
-6.97,-136.555,-9.451
-6.93,-139.609,-9.657
-6.9,-142.346,-10.047
-6.87,-145.399,-10.367
-6.84,-148.593,-10.711
-6.8,-151.646,-11.089
-6.77,-154.419,-11.307
-6.74,-157.156,-11.673
-6.71,-160.315,-12.28
-6.67,-163.719,-12.578
-6.64,-166.737,-12.67
-6.61,-169.37,-12.979
-6.58,-172.282,-13.277
-6.54,-175.16,-13.414
-6.51,-178.003,-13.792
-6.48,-180.916,-14.262
-6.45,-183.829,-14.457
-6.41,-186.566,-14.686
-6.38,-189.409,-15.156
-6.35,-192.181,-15.259
-6.32,-194.708,-15.419
-6.28,-197.2,-15.809
-6.25,-199.622,-15.843
-6.22,-201.973,-16.003
-6.19,-204.535,-16.198
-6.15,-206.921,-16.175
-6.12,-209.097,-16.462
-6.09,-211.449,-16.725
-6.06,-213.835,-16.828
