Trigger_Date,2023/06/19
Trigger_Time,T 12:05:13.598 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.555
Time (ms),Voltage (V),Current (A)
-16.67,13.02,0.882
-16.64,18.46,0.768
-16.6,20.882,0.183
-16.57,16.109,0.916
-16.54,15.372,2.577
-16.51,20.636,2.704
-16.47,24.988,1.799
-16.44,27.164,1.157
-16.41,28.568,1.363
-16.38,31.305,2.417
-16.34,36.008,3.574
-16.31,41.167,4.147
-16.28,44.852,4.387
-16.24,47.273,4.949
-16.21,49.87,5.865
-16.18,53.134,6.575
-16.15,56.889,7.16
-16.11,60.504,7.515
-16.08,63.593,7.79
-16.05,66.435,8.225
-16.02,69.769,8.809
-15.98,73.209,9.199
-15.95,76.367,9.542
-15.92,79.245,9.829
-15.89,81.807,10.127
-15.85,84.65,10.665
-15.82,87.703,11.135
-15.79,90.862,11.536
-15.76,93.845,11.983
-15.72,96.582,12.452
-15.69,99.6,13.002
-15.66,102.899,13.552
-15.63,105.882,13.827
-15.59,108.936,14.342
-15.56,112.024,14.904
-15.53,115.042,15.339
-15.5,117.815,15.843
-15.46,120.763,16.565
-15.43,123.991,17.092
-15.4,127.08,17.55
-15.37,130.133,18.203
-15.33,133.257,18.776
-15.3,136.205,19.429
-15.27,139.293,20.162
-15.24,142.592,20.792
-15.2,145.891,21.307
-15.17,148.839,21.8
-15.14,151.541,22.281
-15.11,154.349,22.808
-15.07,157.332,23.381
-15.04,160.35,23.85
-15.01,163.263,24.217
-14.98,166.106,24.629
-14.94,168.913,25.145
-14.91,171.616,25.603
-14.88,174.493,26.107
-14.84,177.652,26.726
-14.81,180.389,27.081
-14.78,182.671,27.505
-14.75,185.303,28.204
-14.71,188.216,28.501
-14.68,190.497,28.582
-14.65,192.567,29.074
-14.62,195.059,29.303
-14.58,197.2,29.338
-14.55,199.165,29.819
-14.52,201.376,30.059
-14.49,203.307,30.014
-14.45,205.026,30.266
-14.42,206.641,30.414
-14.39,208.325,30.506
-14.36,210.361,30.907
-14.32,212.502,31.045
-14.29,214.151,31.205
-14.26,215.976,31.778
-14.23,218.222,32.064
-14.19,219.766,32.121
-14.16,221.135,32.58
-14.13,222.995,32.958
-14.1,224.89,33.152
-14.06,226.75,33.53
-14.03,228.329,33.782
-14.0,229.944,34.195
-13.97,232.155,34.71
-13.93,233.629,34.733
-13.9,234.822,35.02
-13.87,236.823,35.741
-13.84,238.647,35.741
-13.8,239.771,36.028
-13.77,241.49,36.715
-13.74,243.315,36.841
-13.71,244.824,37.127
-13.67,246.474,37.757
-13.64,247.737,37.643
-13.61,248.439,37.838
-13.58,250.299,38.605
-13.54,252.405,38.674
-13.51,253.563,38.754
-13.48,254.756,39.247
