Trigger_Date,2023/07/31
Trigger_Time,T 22:19:44.846 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.553
Time (ms),Voltage (V),Current (A)
-16.67,12.74,0.149
-16.63,17.091,0.458
-16.6,21.338,0.825
-16.57,25.479,1.283
-16.54,29.691,1.867
-16.5,33.867,2.36
-16.47,38.429,2.818
-16.44,42.921,3.127
-16.41,47.203,3.402
-16.37,51.59,3.631
-16.34,55.801,3.792
-16.31,59.872,3.941
-16.28,63.908,4.124
-16.24,67.909,4.227
-16.21,71.594,4.376
-16.18,75.174,4.582
-16.15,78.648,4.8
-16.11,82.228,5.086
-16.08,85.948,5.338
-16.05,89.598,5.567
-16.02,93.248,5.831
-15.98,97.073,6.083
-15.95,100.758,6.243
-15.92,104.338,6.472
-15.89,108.058,6.667
-15.85,111.638,6.896
-15.82,115.323,7.137
-15.79,118.973,7.4
-15.76,122.588,7.664
-15.72,126.308,7.927
-15.69,129.993,8.133
-15.66,133.818,8.374
-15.63,137.257,8.466
-15.59,139.96,8.626
-15.56,143.224,8.924
-15.53,147.716,9.268
-15.5,151.857,9.428
-15.46,156.525,9.852
-15.43,159.964,9.772
-15.4,163.333,10.367
-15.37,168.422,10.39
-15.33,170.738,10.344
-15.3,174.423,10.825
-15.27,178.038,10.722
-15.24,180.811,11.055
-15.2,184.285,11.226
-15.17,187.408,11.433
-15.14,190.497,11.673
-15.1,193.866,11.925
-15.07,197.13,12.131
-15.04,200.288,12.349
-15.01,203.342,12.521
-14.97,206.465,12.727
-14.94,209.729,12.945
-14.91,212.852,13.094
-14.88,214.046,12.979
-14.84,216.537,13.655
-14.81,222.469,13.93
-14.78,226.259,13.873
-14.75,228.821,14.193
-14.71,231.277,14.262
-14.68,233.243,14.365
-14.65,235.349,14.445
-14.62,237.314,14.514
-14.58,239.314,14.709
-14.55,241.771,14.949
-14.52,244.368,15.156
-14.49,247.176,15.442
-14.45,250.124,15.66
-14.42,252.826,15.82
-14.39,255.493,16.003
-14.36,258.055,16.129
-14.32,260.336,16.267
-14.29,262.723,16.416
-14.26,264.758,16.542
-14.23,266.689,16.714
-14.19,268.584,16.84
-14.16,270.409,17.0
-14.13,272.234,17.16
-14.1,274.234,17.275
-14.06,276.164,17.367
-14.03,278.235,17.481
-14.0,280.2,17.607
-13.97,282.166,17.779
-13.93,284.131,17.951
-13.9,286.026,18.065
-13.87,287.886,18.168
-13.84,289.571,18.26
-13.8,291.255,18.398
-13.77,292.94,18.432
-13.74,294.589,18.535
-13.7,295.958,18.581
-13.67,297.432,18.718
-13.64,298.45,18.799
-13.61,300.134,18.982
-13.57,300.38,18.833
-13.54,302.38,19.429
-13.51,304.276,19.154
-13.48,304.697,19.532
-13.44,306.802,19.463
-13.41,307.188,19.44
-13.38,308.662,19.681
-13.35,309.715,19.589
-13.31,310.593,19.715
-13.28,311.505,19.681
-13.25,312.102,19.784
-13.22,312.839,19.852
-13.18,313.47,19.898
-13.15,314.032,19.956
-13.12,314.769,20.013
-13.09,315.295,20.047
-13.05,315.927,20.082
-13.02,316.524,20.104
-12.99,317.12,20.15
-12.96,317.717,20.185
-12.92,318.243,20.23
-12.89,318.735,20.322
-12.86,319.261,20.357
-12.83,319.682,20.357
-12.79,320.279,20.322
-12.76,320.735,20.299
-12.73,321.191,20.299
-12.7,321.542,20.368
-12.66,321.999,20.46
-12.63,322.49,20.448
-12.6,322.876,20.483
-12.57,323.262,20.494
-12.53,323.648,20.505
-12.5,324.139,20.448
-12.47,324.49,20.322
-12.44,324.771,20.185
-12.4,324.841,20.299
-12.37,325.227,20.345
-12.34,325.508,20.357
-12.31,325.789,20.368
-12.27,325.964,20.322
-12.24,326.07,20.402
-12.21,326.35,20.391
-12.17,326.631,20.276
-12.14,326.772,20.162
-12.11,326.947,20.15
-12.08,327.087,20.07
-12.04,327.193,20.093
-12.01,327.368,20.036
-11.98,327.368,19.99
-11.95,327.473,20.001
-11.91,327.544,19.967
-11.88,327.649,19.887
-11.85,327.719,19.738
-11.82,327.719,19.635
-11.78,327.684,19.6
-11.75,327.684,19.566
-11.72,327.649,19.589
-11.69,327.719,19.509
-11.65,327.614,19.429
-11.62,327.579,19.406
-11.59,327.509,19.337
-11.56,327.438,19.28
-11.52,327.403,19.119
-11.49,327.263,18.947
