Trigger_Date,2023/07/31
Trigger_Time,T 21:49:25.247 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.561
Time (ms),Voltage (V),Current (A)
-16.67,14.81,0.47
-16.64,18.425,0.481
-16.61,22.812,1.398
-16.57,28.497,1.604
-16.54,31.059,2.005
-16.51,35.832,2.875
-16.48,40.886,2.978
-16.44,45.168,3.311
-16.41,49.59,3.505
-16.38,53.731,3.631
-16.35,57.661,3.815
-16.31,61.768,4.044
-16.28,65.698,4.17
-16.25,69.383,4.365
-16.22,73.033,4.559
-16.18,76.753,4.8
-16.15,80.473,5.029
-16.12,84.369,5.235
-16.09,88.019,5.464
-16.05,91.774,5.739
-16.02,95.494,5.957
-15.99,99.249,6.243
-15.95,103.11,6.449
-15.92,106.725,6.679
-15.89,110.304,6.919
-15.86,113.884,7.137
-15.82,117.358,7.412
-15.79,121.114,7.675
-15.76,124.869,7.939
-15.73,128.694,8.191
-15.69,132.379,8.397
-15.66,135.889,8.569
-15.63,138.802,8.706
-15.6,141.75,8.912
-15.56,145.68,9.21
-15.53,150.102,9.416
-15.5,154.454,9.646
-15.47,158.701,9.875
-15.43,162.526,10.081
-15.4,165.93,10.241
-15.37,169.194,10.425
-15.34,172.493,10.631
-15.3,175.722,10.825
-15.27,179.021,10.997
-15.24,182.179,11.192
-15.21,185.162,11.421
-15.17,188.356,11.65
-15.14,191.69,11.868
-15.11,194.954,12.051
-15.08,198.077,12.303
-15.04,201.271,12.555
-15.01,204.64,12.773
-14.98,207.623,12.991
-14.95,210.817,13.208
-14.91,213.028,13.105
-14.88,213.94,13.311
-14.85,218.573,14.045
-14.82,224.048,13.976
-14.78,226.926,14.182
-14.75,229.593,14.354
-14.72,231.383,14.434
-14.68,233.208,14.583
-14.65,235.208,14.709
-14.62,237.244,14.812
-14.59,239.42,15.087
-14.55,242.017,15.202
-14.52,244.754,15.568
-14.49,247.351,15.431
-14.46,247.07,15.58
-14.42,252.931,16.633
-14.39,256.265,15.717
-14.36,257.072,16.485
-14.33,260.161,16.416
-14.29,261.74,16.519
-14.26,263.951,16.645
-14.23,265.109,16.645
-14.2,267.039,16.954
-14.16,269.566,17.034
-14.13,272.128,17.241
-14.1,274.76,17.435
-14.07,276.866,17.516
-14.03,278.586,17.687
-14.0,280.341,17.825
-13.97,282.06,17.951
-13.94,283.604,18.02
-13.9,285.219,18.123
-13.87,286.798,18.226
-13.84,288.412,18.363
