Trigger_Date,2023/07/31
Trigger_Time,T 23:48:38.869 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.533
Time (ms),Voltage (V),Current (A)
-16.66,-13.231,-0.241
-16.62,-17.653,-0.699
-16.59,-21.654,-0.836
-16.56,-24.953,-1.524
-16.53,-30.884,-2.234
-16.49,-34.148,-2.199
-16.46,-38.184,-3.116
-16.43,-43.553,-3.127
-16.4,-47.554,-3.334
-16.36,-51.941,-3.574
-16.33,-55.942,-3.712
-16.3,-59.732,-3.906
-16.27,-63.733,-4.158
-16.23,-67.628,-4.296
-16.2,-71.243,-4.513
-16.17,-74.823,-4.708
-16.14,-78.508,-4.949
-16.1,-82.333,-5.201
-16.07,-86.089,-5.453
-16.04,-89.774,-5.693
-16.01,-93.423,-5.957
-15.97,-97.108,-6.175
-15.94,-100.758,-6.392
-15.91,-104.338,-6.575
-15.88,-107.883,-6.805
-15.84,-111.392,-7.08
-15.81,-114.972,-7.32
-15.78,-118.622,-7.561
-15.75,-122.202,-7.79
-15.71,-125.887,-7.996
-15.68,-129.607,-8.225
-15.65,-133.221,-8.397
-15.62,-136.836,-8.615
-15.58,-140.591,-8.924
-15.55,-144.768,-9.187
-15.52,-148.804,-9.394
-15.49,-152.734,-9.657
-15.45,-156.735,-9.84
-15.42,-160.49,-10.012
-15.39,-164.211,-10.184
-15.36,-167.79,-10.413
-15.32,-171.37,-10.642
-15.29,-174.915,-10.848
-15.26,-178.389,-10.997
-15.23,-181.723,-11.295
-15.19,-185.303,-11.398
-15.16,-188.075,-11.627
-15.13,-192.638,-12.017
-15.1,-195.48,-11.879
-15.06,-198.499,-12.383
-15.03,-201.797,-12.372
-15.0,-205.377,-12.773
-14.97,-208.641,-12.727
-14.93,-211.449,-13.036
-14.9,-214.993,-13.14
-14.87,-217.661,-13.334
-14.84,-220.819,-13.586
-14.8,-223.767,-13.735
-14.77,-226.434,-13.896
-14.74,-229.137,-14.136
-14.71,-232.05,-14.262
-14.67,-234.682,-14.377
-14.64,-237.033,-14.526
-14.61,-239.42,-14.697
-14.57,-241.911,-14.892
-14.54,-244.473,-15.075
-14.51,-247.141,-15.27
-14.48,-249.983,-15.58
-14.44,-252.896,-15.786
-14.41,-255.844,-15.969
-14.38,-258.617,-16.141
-14.35,-260.968,-16.233
-14.31,-263.214,-16.324
-14.28,-265.215,-16.45
-14.25,-267.355,-16.588
-14.22,-269.566,-16.714
-14.18,-271.742,-16.84
-14.15,-273.918,-17.0
-14.12,-276.094,-17.126
-14.09,-278.165,-17.264
-14.05,-280.13,-17.435
-14.02,-282.201,-17.584
-13.99,-284.341,-17.71
-13.96,-286.377,-17.825
-13.92,-288.377,-17.939
-13.89,-290.308,-18.054
-13.86,-292.273,-18.157
-13.83,-294.133,-18.283
-13.79,-295.958,-18.432
-13.76,-297.678,-18.592
-13.73,-299.292,-18.73
-13.7,-300.941,-18.844
-13.66,-302.521,-18.89
-13.63,-303.889,-18.925
-13.6,-305.083,-19.028
-13.57,-306.416,-19.073
-13.53,-307.645,-19.165
-13.5,-308.978,-19.257
-13.47,-310.207,-19.314
-13.44,-311.47,-19.371
-13.4,-312.698,-19.417
-13.37,-313.892,-19.532
-13.34,-314.944,-19.635
-13.31,-316.032,-19.692
-13.27,-316.769,-19.738
-13.24,-317.577,-19.83
-13.21,-318.314,-19.875
-13.18,-319.051,-19.921
-13.14,-319.753,-19.956
-13.11,-320.419,-19.978
-13.08,-321.156,-19.967
-13.05,-321.613,-20.059
-13.01,-322.455,-20.116
-12.98,-322.806,-20.104
-12.95,-323.613,-20.208
-12.92,-324.42,-20.104
-12.88,-324.806,-20.173
-12.85,-325.227,-20.253
-12.82,-325.789,-20.357
-12.79,-326.175,-20.345
-12.75,-326.736,-20.494
-12.72,-327.158,-20.425
-12.69,-327.509,-20.551
-12.66,-328.246,-20.391
-12.62,-328.316,-20.437
-12.59,-328.877,-20.425
-12.56,-329.123,-20.425
-12.53,-329.509,-20.402
-12.49,-329.228,-20.379
-12.46,-329.93,-20.528
-12.43,-330.457,-20.334
-12.4,-330.667,-20.425
-12.36,-330.983,-20.311
-12.33,-331.123,-20.322
-12.3,-331.369,-20.311
-12.27,-331.509,-20.322
-12.23,-331.755,-20.276
-12.2,-331.86,-20.253
