Trigger_Date,2023/07/31
Trigger_Time,T 21:47:57.954 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.527
Time (ms),Voltage (V),Current (A)
-16.65,-104.935,-0.389
-16.62,-108.549,-0.389
-16.59,-112.129,-0.389
-16.56,-115.814,-0.412
-16.52,-119.534,-0.401
-16.49,-123.325,-0.401
-16.46,-127.08,-0.401
-16.43,-130.835,-0.412
-16.39,-134.485,-0.389
-16.36,-137.819,-0.355
-16.33,-140.662,-0.286
-16.3,-143.82,-0.401
-16.26,-148.032,-0.504
-16.23,-152.524,-0.481
-16.2,-156.805,-0.458
-16.17,-160.982,-0.435
-16.13,-164.632,-0.389
-16.1,-168.387,-0.389
-16.07,-171.089,-0.229
-16.04,-174.95,-0.573
-16.0,-178.459,-0.195
-15.97,-180.74,-0.332
-15.94,-184.531,-0.435
-15.91,-187.584,-0.263
-15.87,-190.778,-0.401
-15.84,-194.077,-0.332
-15.81,-197.375,-0.378
-15.78,-200.183,-0.229
-15.74,-203.447,-0.481
-15.71,-207.413,-0.367
-15.68,-210.01,-0.241
-15.65,-212.923,-0.332
-15.61,-214.116,0.034
-15.58,-216.959,-0.619
-15.55,-222.995,-0.653
-15.52,-226.785,-0.252
-15.48,-229.137,-0.252
-15.45,-231.348,-0.195
-15.42,-233.243,-0.195
-15.39,-235.173,-0.183
-15.35,-236.893,-0.172
-15.32,-238.788,-0.229
-15.29,-241.315,-0.298
-15.25,-244.052,-0.286
-15.22,-246.79,-0.321
-15.19,-248.93,-0.126
-15.16,-251.106,-0.401
-15.12,-256.371,-0.642
-15.09,-258.757,0.046
-15.06,-260.02,-0.298
-15.03,-262.547,-0.206
-14.99,-264.302,-0.183
-14.96,-265.671,-0.08
-14.93,-267.215,-0.241
-14.9,-269.882,-0.309
-14.86,-272.339,-0.252
-14.83,-274.971,-0.298
-14.8,-277.603,-0.241
-14.77,-279.604,-0.195
-14.73,-281.464,-0.218
-14.7,-283.499,-0.183
-14.67,-285.078,-0.149
-14.64,-286.693,-0.172
-14.6,-288.272,-0.16
-14.57,-289.886,-0.149
-14.54,-291.431,-0.16
-14.51,-293.045,-0.16
-14.47,-294.589,-0.16
-14.44,-296.169,-0.149
-14.41,-297.678,-0.149
-14.38,-299.187,-0.149
-14.34,-300.555,-0.137
-14.31,-301.889,-0.126
-14.28,-303.047,-0.126
-14.25,-304.205,-0.115
-14.21,-305.363,-0.092
-14.18,-306.557,-0.126
-14.15,-307.996,-0.183
-14.12,-309.189,-0.057
-14.08,-309.715,-0.057
-14.05,-311.014,-0.16
-14.02,-311.681,0.0
-13.99,-312.593,-0.149
-13.95,-312.944,0.08
-13.92,-313.716,-0.206
-13.89,-314.909,0.0
-13.86,-315.05,-0.057
-13.82,-316.138,-0.092
-13.79,-316.489,0.0
-13.76,-317.296,-0.103
-13.73,-317.822,0.0
-13.69,-318.524,-0.092
-13.66,-319.086,-0.023
-13.63,-319.612,-0.069
-13.6,-320.174,-0.023
-13.56,-320.56,-0.046
-13.53,-321.227,-0.057
-13.5,-321.718,-0.034
-13.47,-322.174,-0.057
-13.43,-322.63,-0.023
-13.4,-323.122,-0.046
-13.37,-323.543,-0.023
-13.34,-323.929,-0.046
-13.3,-324.28,-0.023
-13.27,-324.771,-0.034
-13.24,-324.771,0.069
-13.21,-324.841,-0.069
-13.17,-325.648,-0.046
-13.14,-325.824,0.023
-13.11,-326.14,-0.034
-13.08,-326.35,0.011
-13.04,-326.596,-0.023
-13.01,-326.807,0.0
-12.98,-327.017,0.0
-12.95,-327.228,0.011
-12.91,-327.403,0.011
-12.88,-327.544,0.011
-12.85,-327.684,0.011
-12.82,-327.789,0.011
-12.78,-327.895,0.011
-12.75,-328.0,0.011
-12.72,-328.035,0.011
-12.69,-328.105,0.011
-12.65,-328.175,0.011
-12.62,-328.21,0.011
-12.59,-328.246,0.011
-12.56,-328.281,0.011
-12.52,-328.316,0.011
-12.49,-328.281,0.011
-12.46,-328.246,0.0
-12.43,-328.21,0.011
-12.39,-328.21,0.0
-12.36,-328.175,0.0
-12.33,-328.07,0.011
-12.3,-328.0,0.011
-12.26,-327.895,0.023
-12.23,-327.754,0.034
-12.2,-327.544,0.046
-12.16,-327.263,0.057
-12.13,-326.912,0.057
-12.1,-326.491,0.08
-12.07,-325.929,0.092
-12.03,-325.157,0.115
-12.0,-324.069,0.183
-11.97,-322.63,0.183
-11.94,-321.121,0.206
-11.9,-319.121,0.275
-11.87,-316.805,0.298
-11.84,-314.383,0.309
-11.81,-311.821,0.298
-11.77,-309.61,0.275
-11.74,-307.61,0.252
-11.71,-305.363,0.286
-11.68,-303.047,0.309
