Trigger_Date,2023/08/01
Trigger_Time,T 00:20:36.583 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.540
Time (ms),Voltage (V),Current (A)
-16.66,11.441,0.321
-16.63,15.758,0.596
-16.6,19.934,0.939
-16.56,24.075,1.409
-16.53,28.497,1.799
-16.5,33.095,2.028
-16.47,37.692,2.154
-16.43,42.5,2.165
-16.4,47.063,2.051
-16.37,51.45,1.993
-16.34,55.801,1.936
-16.3,59.837,1.89
-16.27,63.557,1.89
-16.24,67.242,1.936
-16.2,71.033,1.936
-16.17,74.612,1.936
-16.14,78.262,1.947
-16.11,81.982,1.959
-16.07,85.703,1.993
-16.04,89.458,2.073
-16.01,93.178,2.119
-15.98,96.793,2.177
-15.94,100.443,2.222
-15.91,104.022,2.245
-15.88,107.637,2.257
-15.85,111.357,2.268
-15.81,114.902,2.257
-15.78,118.411,2.314
-15.75,122.096,2.36
-15.72,125.676,2.44
-15.68,129.466,2.486
-15.65,133.116,2.543
-15.62,136.801,2.52
-15.59,139.749,2.486
-15.55,144.627,2.795
-15.52,148.593,2.44
-15.49,151.927,2.761
-15.46,156.49,2.772
-15.42,160.034,2.749
-15.39,163.614,2.864
-15.36,167.369,2.864
-15.33,170.879,2.841
-15.29,174.213,2.91
-15.26,177.757,2.933
-15.23,181.232,2.956
-15.2,184.741,2.933
-15.16,188.145,2.967
-15.13,191.69,3.013
-15.1,195.2,3.024
-15.07,198.499,3.047
-15.03,201.762,3.116
-15.0,204.991,3.139
-14.97,208.185,3.15
-14.94,211.414,3.15
-14.9,214.537,3.139
-14.87,217.555,3.15
-14.84,220.573,3.196
-14.81,223.486,3.253
-14.77,226.294,3.276
-14.74,228.961,3.322
-14.71,231.734,3.334
-14.68,234.401,3.311
-14.64,236.858,3.311
-14.61,239.314,3.322
-14.58,241.806,3.356
-14.55,244.298,3.414
-14.51,246.965,3.517
-14.48,249.878,3.586
-14.45,252.756,3.62
-14.42,255.423,3.586
-14.38,257.809,3.586
-14.35,260.126,3.586
-14.32,262.231,3.574
-14.29,264.442,3.574
-14.25,266.548,3.62
-14.22,268.935,3.677
-14.19,271.216,3.723
-14.15,273.497,3.769
-14.12,275.813,3.803
-14.09,277.989,3.838
-14.06,280.235,3.792
-14.02,282.13,3.78
-13.99,284.096,3.803
-13.96,286.096,3.803
-13.93,288.026,3.815
-13.89,289.886,3.826
-13.86,291.536,3.849
-13.83,293.291,3.906
-13.8,295.01,3.883
-13.76,296.765,3.941
-13.73,298.555,3.872
-13.7,300.204,3.883
-13.67,301.714,3.849
-13.63,303.293,3.895
-13.6,304.521,3.872
-13.57,306.1,4.044
-13.54,306.732,3.815
-13.5,308.066,4.204
-13.47,310.242,3.964
-13.44,310.838,3.964
-13.41,312.593,3.975
-13.37,313.33,3.861
-13.34,314.629,4.044
-13.31,315.611,3.918
