Trigger_Date,2023/06/15
Trigger_Time,T 16:27:02.384 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.560
Time (ms),Voltage (V),Current (A)
-16.67,-2.527,-0.218
-16.64,-6.317,-0.332
-16.61,-9.756,-0.447
-16.57,-13.091,-0.768
-16.54,-16.354,-1.157
-16.51,-19.478,-1.546
-16.48,-22.25,-2.039
-16.44,-25.269,-2.555
-16.41,-29.41,-3.047
-16.38,-34.534,-3.334
-16.35,-39.061,-3.563
-16.31,-42.921,-3.792
-16.28,-46.431,-4.044
-16.25,-49.519,-4.273
-16.21,-52.748,-4.468
-16.18,-55.942,-4.777
-16.15,-58.609,-4.823
-16.12,-61.066,-5.029
-16.08,-64.154,-5.51
-16.05,-67.664,-5.785
-16.02,-70.857,-5.945
-15.99,-73.911,-6.289
-15.95,-77.139,-6.644
-15.92,-80.719,-6.931
-15.89,-84.509,-7.297
-15.86,-88.229,-7.584
-15.82,-91.739,-7.801
-15.79,-95.073,-8.145
-15.76,-98.582,-8.477
-15.73,-101.987,-8.66
-15.69,-105.145,-8.878
-15.66,-108.234,-9.153
-15.63,-111.568,-9.462
-15.6,-114.972,-9.737
-15.56,-118.446,-10.035
-15.53,-121.71,-10.299
-15.5,-124.834,-10.516
-15.47,-127.606,-10.665
-15.43,-130.695,-11.066
-15.4,-133.958,-11.284
-15.37,-137.363,-11.547
-15.34,-140.627,-11.856
-15.3,-144.101,-12.109
-15.27,-147.54,-12.418
-15.24,-150.629,-12.67
-15.21,-152.489,-12.521
-15.17,-154.208,-12.75
-15.14,-157.121,-13.3
-15.11,-160.806,-13.552
-15.08,-163.965,-13.632
-15.04,-166.492,-13.907
-15.01,-169.229,-14.285
-14.98,-172.002,-14.4
-14.95,-174.318,-14.491
-14.91,-176.599,-14.743
-14.88,-178.915,-14.949
-14.85,-181.548,-15.156
-14.81,-184.706,-15.545
-14.78,-188.11,-15.877
-14.75,-191.269,-16.026
-14.72,-193.655,-16.141
-14.68,-195.515,-16.29
-14.65,-197.375,-16.416
-14.62,-199.446,-16.462
-14.59,-201.341,-16.622
-14.55,-203.517,-16.885
-14.52,-205.798,-17.046
-14.49,-207.623,-17.172
-14.46,-209.273,-17.275
-14.42,-210.712,-17.367
-14.39,-212.08,-17.481
-14.36,-213.484,-17.71
-14.33,-215.45,-18.008
-14.29,-218.047,-18.272
-14.26,-220.679,-18.489
-14.23,-222.96,-18.753
-14.2,-224.75,-18.867
-14.16,-226.118,-18.913
-14.13,-227.803,-19.073
-14.1,-229.979,-19.222
-14.07,-232.225,-19.394
-14.03,-233.875,-19.463
-14.0,-235.84,-19.681
-13.97,-238.472,-20.104
-13.94,-240.929,-20.082
-13.9,-242.087,-19.887
-13.87,-242.894,-20.024
-13.84,-244.614,-20.253
-13.81,-246.86,-20.322
-13.77,-248.579,-20.46
-13.74,-250.51,-20.735
-13.71,-252.931,-20.883
-13.68,-255.142,-20.975
-13.64,-256.511,-20.941
-13.61,-257.353,-20.872
-13.58,-258.897,-21.124
-13.54,-261.494,-21.261
-13.51,-263.46,-21.307
