Trigger_Date,2023/06/15
Trigger_Time,T 16:40:28.998 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.553
Time (ms),Voltage (V),Current (A)
-16.67,-5.229,-0.389
-16.63,-8.739,-0.435
-16.6,-11.722,-0.596
-16.57,-14.143,-0.916
-16.54,-16.846,-1.363
-16.5,-19.829,-1.959
-16.47,-23.619,-2.486
-16.44,-27.55,-2.818
-16.41,-31.445,-3.047
-16.37,-35.516,-3.127
-16.34,-38.535,-3.414
-16.31,-41.869,-3.723
-16.28,-45.308,-3.998
-16.24,-48.958,-4.342
-16.21,-52.888,-4.582
-16.18,-56.538,-4.857
-16.15,-59.978,-5.121
-16.11,-63.382,-5.396
-16.08,-66.786,-5.648
-16.05,-70.085,-5.957
-16.02,-73.489,-6.209
-15.98,-76.929,-6.472
-15.95,-80.263,-6.736
-15.92,-83.597,-7.022
-15.89,-87.071,-7.286
-15.85,-90.511,-7.584
-15.82,-93.88,-7.893
-15.79,-97.389,-8.168
-15.76,-100.653,-8.374
-15.72,-103.496,-8.592
-15.69,-106.374,-8.855
-15.66,-109.708,-9.279
-15.63,-113.533,-9.611
-15.59,-117.393,-9.898
-15.56,-120.973,-10.173
-15.53,-124.132,-10.356
-15.5,-126.588,-10.447
-15.46,-129.256,-10.837
-15.43,-132.274,-11.055
-15.4,-135.538,-11.249
-15.37,-138.872,-11.627
-15.33,-142.487,-11.948
-15.3,-145.891,-12.212
-15.27,-148.769,-12.372
-15.23,-150.699,-12.372
-15.2,-153.12,-12.727
-15.17,-156.384,-13.14
-15.14,-159.824,-13.208
-15.1,-162.386,-13.403
-15.07,-164.983,-13.758
-15.04,-167.931,-14.033
-15.01,-170.773,-14.136
-14.97,-173.055,-14.274
-14.94,-175.301,-14.468
-14.91,-177.898,-14.743
-14.88,-180.986,-15.11
-14.84,-184.987,-15.602
-14.81,-189.374,-15.912
-14.78,-192.848,-16.049
-14.75,-195.235,-16.095
-14.71,-196.989,-16.129
-14.68,-198.709,-16.21
-14.65,-200.815,-16.359
-14.62,-203.377,-16.473
-14.58,-205.869,-16.771
-14.55,-208.325,-16.977
-14.52,-210.185,-17.034
-14.49,-211.589,-17.092
-14.45,-212.993,-17.195
-14.42,-214.256,-17.264
-14.39,-215.695,-17.39
-14.36,-217.555,-17.699
-14.32,-219.907,-18.077
-14.29,-222.539,-18.295
-14.26,-224.89,-18.432
-14.23,-226.505,-18.558
-14.19,-227.557,-18.638
-14.16,-229.066,-18.707
-14.13,-231.032,-18.913
-14.1,-233.629,-19.28
-14.06,-236.296,-19.452
-14.03,-238.472,-19.646
-14.0,-240.858,-19.921
-13.97,-243.069,-19.898
-13.93,-243.701,-19.646
-13.9,-243.771,-19.543
-13.87,-245.631,-20.059
