Trigger_Date,2023/06/15
Trigger_Time,T 15:46:25.166 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.555
Time (ms),Voltage (V),Current (A)
-16.67,-3.088,-0.229
-16.64,-4.527,0.229
-16.6,-5.054,0.16
-16.57,-7.265,-0.733
-16.54,-11.862,-1.375
-16.51,-16.951,-1.501
-16.47,-21.233,-1.81
-16.44,-25.233,-2.532
-16.41,-30.006,-3.299
-16.37,-34.744,-3.631
-16.34,-38.745,-3.517
-16.31,-40.816,-3.311
-16.28,-42.044,-3.631
-16.24,-44.36,-4.032
-16.21,-46.782,-4.067
-16.18,-48.817,-4.147
-16.15,-51.064,-4.582
-16.11,-54.468,-5.109
-16.08,-58.574,-5.476
-16.05,-62.785,-5.831
-16.02,-66.821,-6.209
-15.98,-71.103,-6.633
-15.95,-75.314,-6.988
-15.92,-79.21,-7.137
-15.89,-82.509,-7.309
-15.85,-85.703,-7.629
-15.82,-88.721,-7.801
-15.79,-91.634,-7.962
-15.76,-94.547,-8.271
-15.72,-97.705,-8.557
-15.69,-100.899,-8.741
-15.66,-104.163,-9.119
-15.63,-107.602,-9.474
-15.59,-111.217,-9.737
-15.56,-114.937,-10.081
-15.53,-118.446,-10.367
-15.5,-121.64,-10.562
-15.46,-125.044,-10.929
-15.43,-128.378,-11.169
-15.4,-131.361,-11.238
-15.37,-134.344,-11.639
-15.33,-137.608,-11.902
-15.3,-140.837,-12.051
-15.27,-143.575,-12.269
-15.24,-146.452,-12.578
-15.2,-149.576,-12.842
-15.17,-152.734,-13.105
-15.14,-155.858,-13.3
-15.11,-158.595,-13.483
-15.07,-161.473,-13.781
-15.04,-164.351,-14.01
-15.01,-166.913,-14.102
-14.98,-169.264,-14.319
-14.94,-171.616,-14.606
-14.91,-173.967,-14.709
-14.88,-176.143,-14.846
-14.84,-178.494,-15.167
-14.81,-181.548,-15.499
-14.78,-184.846,-15.774
-14.75,-188.04,-16.061
-14.71,-191.585,-16.473
-14.68,-195.27,-16.771
-14.65,-198.674,-16.977
-14.62,-201.903,-17.08
-14.58,-204.675,-17.252
-14.55,-207.272,-17.367
-14.52,-209.378,-17.321
-14.49,-211.133,-17.355
-14.45,-213.168,-17.561
-14.42,-215.45,-17.676
-14.39,-217.625,-17.802
-14.36,-219.907,-18.088
-14.32,-222.223,-18.295
-14.29,-224.364,-18.317
-14.26,-226.154,-18.478
-14.23,-228.049,-18.615
-14.19,-229.558,-18.604
-14.16,-230.576,-18.661
-14.13,-231.593,-18.787
-14.1,-232.822,-18.879
-14.06,-233.91,-18.925
-14.03,-235.103,-19.085
-14.0,-236.647,-19.36
-13.97,-238.472,-19.589
-13.93,-240.262,-19.726
-13.9,-241.736,-19.933
-13.87,-243.771,-20.208
-13.84,-246.193,-20.368
-13.8,-248.158,-20.345
-13.77,-249.702,-20.483
-13.74,-251.668,-20.723
-13.71,-253.879,-20.803
-13.67,-255.704,-20.872
-13.64,-257.178,-20.952
-13.61,-258.827,-21.032
-13.58,-260.652,-21.124
-13.54,-262.302,-21.147
-13.51,-263.39,-21.124
-13.48,-264.513,-21.181
-13.45,-265.776,-21.239
-13.41,-266.653,-21.193
-13.38,-267.32,-21.17
-13.35,-268.127,-21.239
-13.31,-269.391,-21.319
-13.28,-270.549,-21.399
-13.25,-271.567,-21.582
-13.22,-272.865,-21.754
-13.18,-274.339,-21.777
-13.15,-275.638,-21.788
-13.12,-276.761,-21.903
-13.09,-278.059,-22.018
-13.05,-279.533,-22.109
-13.02,-281.007,-22.109
-12.99,-282.446,-22.155
-12.96,-283.745,-22.212
-12.92,-284.657,-22.132
-12.89,-285.219,-22.006
-12.86,-285.71,-21.937
-12.83,-286.096,-21.811
-12.79,-286.237,-21.766
-12.76,-286.588,-21.8
-12.73,-287.114,-21.823
-12.7,-287.149,-21.811
-12.66,-287.114,-21.8
-12.63,-287.43,-21.914
-12.6,-288.167,-21.972
-12.57,-288.553,-21.903
-12.53,-288.728,-21.937
-12.5,-289.22,-22.04
-12.47,-289.957,-22.052
-12.44,-290.132,-21.892
-12.4,-289.886,-21.811
-12.37,-289.536,-21.743
-12.34,-289.395,-21.708
-12.31,-285.359,-20.609
-12.27,-274.585,-18.478
-12.24,-263.776,-18.111
-12.21,-258.582,-18.661
-12.18,-253.458,-17.848
-12.14,-244.719,-17.516
-12.11,-239.595,-19.326
-12.08,-242.894,-21.135
-12.05,-248.685,-22.018
-12.01,-253.844,-23.415
-11.98,-261.389,-25.168
-11.95,-270.865,-26.05
-11.91,-278.937,-26.153
-11.88,-284.306,-25.901
-11.85,-287.184,-25.065
-11.82,-287.675,-23.598
-11.78,-286.131,-22.132
-11.75,-282.903,-20.792
-11.72,-278.34,-19.566
-11.69,-272.935,-18.821
-11.65,-268.584,-18.753
-11.62,-265.741,-18.867
-11.59,-263.144,-18.947
-11.56,-260.933,-19.257
-11.52,-260.02,-19.841
-11.49,-260.161,-20.219
-11.46,-259.845,-20.276
-11.43,-259.213,-20.391
-11.39,-258.687,-20.471
-11.36,-258.266,-20.288
-11.33,-256.686,-19.818
-11.3,-254.054,-19.474
-11.26,-251.843,-19.303
-11.23,-249.878,-19.016
-11.2,-247.527,-18.73
-11.17,-245.0,-18.592
-11.13,-243.175,-18.65
-11.1,-241.946,-18.673
-11.07,-240.683,-18.638
-11.04,-239.525,-18.627
-11.0,-238.472,-18.695
-10.97,-237.56,-18.627
-10.94,-236.366,-18.375
-10.91,-234.366,-18.077
-10.87,-232.05,-17.848
-10.84,-229.874,-17.642
-10.81,-227.277,-17.241
-10.78,-224.188,-16.851
-10.74,-221.556,-16.908
-10.71,-219.556,-16.771
-10.68,-217.169,-16.473
-10.65,-214.888,-16.473
-10.61,-213.554,-16.599
-10.58,-212.466,-16.416
-10.55,-210.571,-16.175
-10.52,-208.501,-16.118
-10.48,-206.816,-15.969
-10.45,-205.026,-15.706
-10.42,-202.921,-15.431
-10.38,-200.499,-15.213
-10.35,-198.183,-15.018
-10.32,-195.691,-14.743
-10.29,-192.918,-14.411
-10.25,-190.216,-14.216
-10.22,-187.619,-14.09
-10.19,-185.092,-13.781
-10.16,-182.46,-13.563
-10.12,-180.074,-13.483
-10.09,-177.827,-13.266
-10.06,-175.406,-12.979
-10.03,-172.633,-12.75
-9.99,-169.791,-12.601
-9.96,-167.264,-12.326
-9.93,-164.211,-11.983
-9.9,-161.192,-11.753
-9.86,-158.174,-11.536
-9.83,-155.156,-11.238
-9.8,-151.892,-10.94
-9.77,-148.418,-10.677
-9.73,-145.119,-10.436
-9.7,-141.714,-10.184
-9.67,-138.451,-9.932
-9.64,-135.397,-9.783
-9.6,-132.484,-9.6
-9.57,-129.852,-9.371
-9.54,-127.255,-9.199
-9.51,-124.763,-9.05
-9.47,-122.412,-8.832
-9.44,-119.991,-8.603
-9.41,-117.429,-8.34
-9.38,-114.516,-8.053
-9.34,-111.497,-7.778
-9.31,-108.374,-7.435
-9.28,-104.829,-7.022
-9.25,-100.688,-6.633
-9.21,-96.371,-6.278
-9.18,-91.949,-5.877
-9.15,-87.387,-5.522
-9.12,-83.0,-5.258
-9.08,-78.824,-5.04
-9.05,-74.963,-4.846
-9.02,-71.524,-4.662
-8.99,-67.979,-4.433
-8.95,-64.68,-4.193
-8.92,-61.487,-4.067
-8.89,-58.714,-3.952
-8.85,-56.117,-3.723
-8.82,-53.099,-3.368
-8.79,-49.87,-3.116
-8.76,-46.712,-2.898
-8.72,-43.378,-2.577
-8.69,-39.763,-2.188
-8.66,-35.938,-1.902
-8.63,-32.077,-1.604
-8.59,-28.181,-1.283
-8.56,-24.251,-0.951
-8.53,-19.934,-0.664
-8.5,-15.968,-0.447
-8.46,-12.178,-0.229
-8.43,-8.247,0.023
-8.4,-4.422,0.218
-8.37,-0.562,0.321
-8.33,2.773,0.332
-8.3,4.527,0.023
-8.27,5.019,-0.08
-8.24,6.633,0.63
-8.2,10.529,1.352
-8.17,15.372,1.535
-8.14,19.653,1.787
-8.11,23.83,2.486
-8.07,28.743,3.265
-8.04,34.113,3.517
-8.01,38.043,3.402
-7.98,40.535,3.517
-7.94,42.816,3.746
-7.91,45.589,4.009
-7.88,48.326,4.044
-7.85,50.397,4.078
-7.81,52.783,4.571
-7.78,56.468,5.04
-7.75,60.188,5.201
-7.72,63.487,5.396
-7.68,66.751,5.877
-7.65,70.612,6.301
-7.62,74.367,6.495
-7.59,77.631,6.701
-7.55,80.789,7.022
-7.52,84.158,7.366
-7.49,87.668,7.652
-7.45,91.072,7.859
-7.42,94.336,8.145
-7.39,97.635,8.443
-7.36,101.215,8.786
-7.32,104.724,9.016
-7.29,108.199,9.302
-7.26,111.673,9.634
-7.23,115.042,9.875
-7.19,118.201,10.058
-7.16,121.114,10.299
-7.13,124.167,10.608
-7.1,127.361,10.848
-7.06,130.379,11.032
-7.03,133.221,11.307
-7.0,136.485,11.639
-6.97,139.714,11.902
-6.93,142.908,12.109
-6.9,145.856,12.361
-6.87,149.049,12.704
-6.84,152.208,12.922
-6.8,155.016,13.082
-6.77,157.683,13.311
-6.74,160.561,13.621
-6.71,163.368,13.792
-6.67,165.755,13.907
-6.64,168.036,14.09
-6.61,170.282,14.319
-6.58,172.563,14.503
-6.54,175.125,14.732
-6.51,177.722,15.064
-6.48,180.74,15.385
-6.45,183.864,15.625
-6.41,187.022,15.912
-6.38,190.076,16.21
-6.35,193.199,16.45
-6.32,195.972,16.622
-6.28,198.604,16.771
-6.25,201.166,16.897
-6.22,203.271,16.989
-6.19,204.991,17.023
-6.15,206.676,17.16
-6.12,208.36,17.264
-6.09,209.694,17.275
-6.06,211.063,17.458
-6.02,212.958,17.733
-5.99,215.169,17.951
-5.96,217.134,18.146
-5.92,219.275,18.409
-5.89,221.872,18.73
-5.86,224.399,18.913
-5.83,226.469,19.028
-5.79,228.54,19.222
-5.76,230.646,19.406
-5.73,232.751,19.474
-5.7,234.401,19.474
-5.66,235.98,19.6
-5.63,237.91,19.772
-5.6,239.595,19.807
-5.57,240.823,19.841
-5.53,242.297,20.116
-5.5,244.543,20.276
-5.47,246.509,20.334
-5.44,248.018,20.437
-5.4,249.948,20.677
-5.37,252.264,20.849
-5.34,254.16,20.838
-5.31,255.247,20.838
-5.27,256.441,20.952
-5.24,258.441,21.17
-5.21,260.301,21.135
-5.18,261.389,21.113
-5.14,262.582,21.296
-5.11,264.407,21.456
-5.08,265.671,21.307
-5.05,266.373,21.284
-5.01,267.25,21.433
-4.98,268.373,21.491
-4.95,269.637,21.491
-4.92,270.654,21.617
-4.88,271.953,21.754
-4.85,273.286,21.777
-4.82,274.48,21.811
-4.79,275.568,21.892
-4.75,276.831,22.018
-4.72,278.27,22.063
-4.69,279.533,22.144
-4.66,281.078,22.281
-4.62,282.622,22.281
-4.59,283.78,22.235
-4.56,284.727,22.201
-4.53,285.359,22.109
-4.49,285.956,22.018
-4.46,286.377,21.937
-4.43,286.658,21.903
-4.39,287.465,22.04
-4.36,287.675,21.8
-4.33,287.114,21.685
-4.3,287.325,21.995
-4.26,288.026,21.857
-4.23,288.097,21.823
-4.2,287.851,21.88
-4.17,288.026,21.96
-4.13,288.799,21.995
-4.1,289.149,21.914
-4.07,288.869,21.914
-4.04,288.939,21.926
-4.0,288.974,21.8
-3.97,288.623,21.708
-3.94,288.026,21.617
-3.91,287.64,21.64
-3.87,287.465,21.651
-3.84,287.325,21.548
-3.81,286.517,21.514
-3.78,285.71,21.525
-3.74,285.184,21.422
-3.71,284.166,21.204
-3.68,282.692,21.055
-3.65,281.323,21.021
-3.61,280.27,20.987
-3.58,279.007,20.861
-3.55,277.217,20.792
-3.52,275.743,20.803
-3.48,274.339,20.735
-3.45,272.62,20.597
-3.42,270.724,20.563
-3.39,269.461,20.631
-3.35,268.443,20.54
-3.32,266.969,20.494
-3.29,265.601,20.609
-3.26,264.653,20.586
-3.22,263.53,20.437
-3.19,262.126,20.402
-3.16,260.968,20.379
-3.13,259.775,20.23
-3.09,258.301,20.104
-3.06,256.827,20.001
-3.03,255.388,19.898
-3.0,253.809,19.726
-2.96,251.913,19.555
-2.93,250.159,19.394
-2.9,248.404,19.291
-2.86,246.474,19.165
-2.83,244.649,19.016
-2.8,242.964,18.947
-2.77,241.28,18.856
-2.73,239.525,18.73
-2.7,237.77,18.661
-2.67,236.05,18.478
-2.64,234.225,18.398
-2.6,232.646,18.34
-2.57,230.962,18.134
-2.54,228.996,17.951
-2.51,227.066,17.859
-2.47,225.066,17.642
-2.44,222.82,17.367
-2.41,220.714,17.264
-2.38,218.784,17.115
-2.34,216.818,16.908
-2.31,214.783,16.805
-2.28,212.923,16.656
-2.25,211.308,16.576
-2.21,209.904,16.473
-2.18,208.08,16.221
-2.15,205.974,16.095
-2.12,204.43,16.026
-2.08,203.026,15.774
-2.05,200.92,15.431
-2.02,198.569,15.236
-1.99,196.428,15.075
-1.95,194.006,14.743
-1.92,191.374,14.445
-1.89,188.567,14.159
-1.86,185.478,13.873
-1.82,182.495,13.644
-1.79,179.933,13.506
-1.76,177.126,13.22
-1.73,173.721,12.796
-1.69,170.528,12.739
-1.66,168.141,12.635
-1.63,165.439,12.315
-1.6,162.386,11.937
-1.56,159.648,12.04
-1.53,157.578,11.834
-1.5,155.647,11.627
-1.46,153.05,11.433
-1.43,150.488,11.112
-1.4,147.856,11.009
-1.37,145.224,10.619
-1.33,142.065,10.23
-1.3,138.38,9.921
-1.27,134.871,9.657
-1.24,131.502,9.336
-1.2,128.027,9.038
-1.17,124.448,8.763
-1.14,121.078,8.523
-1.11,118.06,8.443
-1.07,115.428,8.237
-1.04,112.726,7.996
-1.01,110.059,7.824
-0.98,107.216,7.561
-0.94,103.847,7.16
-0.91,100.021,6.793
-0.88,95.95,6.472
-0.85,91.563,6.014
-0.81,86.72,5.602
-0.78,81.982,5.338
-0.75,77.771,5.086
-0.72,73.84,4.846
-0.68,70.12,4.639
-0.65,66.505,4.445
-0.62,63.593,4.376
-0.59,61.031,4.261
-0.55,58.258,3.975
-0.52,55.345,3.757
-0.49,52.538,3.597
-0.46,49.625,3.299
-0.42,46.326,2.921
-0.39,42.711,2.6
-0.36,38.921,2.348
-0.33,35.341,2.073
-0.29,31.902,1.753
-0.26,28.076,1.386
-0.23,24.11,1.111
-0.2,20.215,0.916
-0.16,16.74,0.722
-0.13,13.196,0.424
-0.1,9.16,0.126
-0.07,4.948,-0.08
-0.03,0.807,-0.229
0.0,-3.018,-0.252
0.03,-4.913,0.16
0.07,-5.334,0.286
0.1,-6.879,-0.527
0.13,-11.055,-1.306
0.16,-16.179,-1.501
0.2,-20.601,-1.718
0.23,-24.847,-2.463
0.26,-29.796,-3.242
0.29,-34.99,-3.574
0.33,-39.447,-3.46
0.36,-41.939,-3.402
0.39,-43.483,-3.654
0.42,-45.729,-3.918
0.46,-48.291,-4.113
0.49,-50.291,-4.101
0.52,-52.046,-4.319
0.55,-54.678,-4.926
0.59,-58.434,-5.338
0.62,-62.259,-5.487
0.65,-65.558,-5.865
0.68,-69.383,-6.381
0.72,-73.735,-6.782
0.75,-78.017,-7.057
0.78,-81.772,-7.24
0.81,-85.211,-7.561
0.85,-88.826,-7.904
0.88,-92.23,-8.042
0.91,-95.178,-8.214
0.94,-98.126,-8.534
0.98,-101.144,-8.775
1.01,-104.408,-9.016
1.04,-107.707,-9.313
1.07,-110.936,-9.577
1.11,-114.34,-9.886
1.14,-117.955,-10.299
1.17,-121.57,-10.573
1.2,-125.044,-10.768
1.24,-128.413,-11.089
1.27,-131.607,-11.249
1.3,-134.801,-11.582
1.33,-138.17,-11.879
1.37,-141.434,-12.086
1.4,-144.241,-12.212
1.43,-147.049,-12.475
1.46,-150.032,-12.75
1.5,-152.945,-12.887
1.53,-155.542,-13.14
1.56,-158.244,-13.426
1.6,-161.122,-13.621
1.63,-163.895,-13.85
1.66,-166.492,-14.033
1.69,-168.843,-14.205
1.73,-171.335,-14.48
1.76,-174.072,-14.72
1.79,-176.775,-14.915
1.82,-180.144,-15.419
1.86,-184.425,-15.843
1.89,-188.181,-15.9
1.92,-191.234,-16.175
