Trigger_Date,2023/06/23
Trigger_Time,T 11:03:05.148 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.555
Time (ms),Voltage (V),Current (A)
-16.67,5.65,0.676
-16.64,7.195,0.642
-16.6,8.563,0.825
-16.57,10.774,1.008
-16.54,13.652,1.111
-16.51,16.705,1.18
-16.47,19.794,1.283
-16.44,23.444,1.535
-16.41,27.971,1.936
-16.38,33.235,2.062
-16.34,38.043,1.947
-16.31,41.939,1.787
-16.28,45.483,1.753
-16.24,49.133,1.913
-16.21,52.853,1.97
-16.18,56.258,1.81
-16.15,59.486,1.97
-16.11,63.242,2.177
-16.08,66.962,2.016
-16.05,70.015,1.959
-16.02,73.068,2.085
-15.98,76.086,2.028
-15.95,78.894,2.028
-15.92,81.702,2.165
-15.89,85.071,2.474
-15.85,89.528,2.761
-15.82,94.266,2.726
-15.79,98.126,2.669
-15.76,102.057,2.726
-15.72,106.023,2.555
-15.69,108.9,2.337
-15.66,111.041,2.44
-15.63,113.638,2.875
-15.59,117.955,3.196
-15.56,122.623,3.185
-15.53,126.518,3.208
-15.5,130.238,3.208
-15.46,133.397,3.139
-15.43,135.994,2.864
-15.4,137.749,2.887
-15.37,140.486,3.322
-15.33,144.417,3.54
-15.3,148.418,3.54
-15.27,152.278,3.574
-15.24,156.033,3.608
-15.2,159.122,3.379
-15.17,161.649,3.15
-15.14,163.614,3.288
-15.11,166.246,3.677
-15.07,169.791,3.792
-15.04,173.09,3.769
-15.01,175.441,3.918
-14.98,178.389,3.998
-14.94,181.758,3.677
-14.91,184.18,3.7
-14.88,184.952,3.276
-14.84,180.354,1.604
-14.81,171.791,0.916
-14.78,166.422,2.36
-14.75,168.176,3.929
-14.71,174.458,5.029
-14.68,182.214,5.544
-14.65,189.128,5.155
-14.62,196.042,5.132
-14.58,202.184,5.178
-14.55,206.992,5.361
-14.52,212.712,5.235
-14.49,217.239,4.949
-14.45,220.503,4.731
-14.42,222.433,4.456
-14.39,223.03,4.181
-14.36,222.855,4.353
-14.32,224.399,4.662
-14.29,227.066,4.926
-14.26,230.4,5.132
-14.23,233.734,4.983
-14.19,236.261,5.109
-14.16,238.823,5.121
-14.13,240.543,4.536
-14.1,240.472,4.605
-14.06,242.824,4.8
-14.03,244.965,4.754
-14.0,245.912,5.029
-13.97,247.562,5.144
-13.93,249.808,5.109
-13.9,252.089,4.972
-13.87,253.598,4.72
-13.84,254.3,4.914
-13.8,255.634,5.166
-13.77,257.985,5.155
-13.74,259.845,5.281
-13.71,262.407,5.51
-13.67,264.969,5.522
-13.64,266.934,5.441
-13.61,268.057,5.396
-13.58,268.689,5.567
-13.54,270.093,5.67
-13.51,271.391,5.819
-13.48,273.532,5.831
-13.45,274.76,5.888
-13.41,275.778,6.037
-13.38,276.831,5.854
-13.35,276.761,5.751
-13.31,277.463,5.968
-13.28,278.972,6.209
-13.25,280.376,6.392
-13.22,281.955,6.644
-13.18,283.955,6.839
-13.15,285.991,6.793
-13.12,287.044,6.828
-13.09,288.342,6.816
-13.05,289.886,6.415
-13.02,291.08,6.209
-12.99,291.817,6.438
-12.96,292.729,6.919
-12.92,294.028,6.954
-12.89,294.695,6.999
-12.86,295.747,6.862
-12.83,295.782,6.736
-12.79,295.958,6.885
-12.76,297.011,6.369
-12.73,296.906,6.209
-12.7,297.116,6.759
-12.66,298.415,6.644
-12.63,299.187,6.209
-12.6,299.643,6.175
-12.57,299.538,6.415
-12.53,299.222,6.449
-12.5,299.152,6.003
-12.47,298.625,5.957
-12.44,299.397,6.369
-12.4,300.45,6.026
-12.37,299.783,5.888
-12.34,299.222,5.98
-12.31,298.73,6.037
-12.27,298.309,6.003
-12.24,296.66,6.026
-12.21,296.344,6.255
-12.18,297.186,6.415
-12.14,298.38,6.301
-12.11,298.45,5.98
-12.08,296.309,5.923
-12.05,294.8,5.728
-12.01,293.396,5.384
-11.98,292.378,5.315
-11.95,291.957,5.407
-11.92,290.869,5.705
-11.88,290.027,5.819
-11.85,289.851,5.567
-11.82,289.43,5.144
-11.78,286.833,4.914
-11.75,283.289,4.914
-11.72,280.27,4.96
-11.69,279.358,5.132
-11.65,280.446,5.063
-11.62,280.305,4.857
-11.59,278.27,4.914
-11.56,276.199,4.811
-11.52,273.778,4.571
-11.49,271.848,4.525
-11.46,271.286,4.491
-11.43,270.689,4.353
-11.39,269.215,4.273
-11.36,267.496,4.147
-11.33,265.46,4.101
-11.3,263.425,4.135
-11.26,261.67,3.941
-11.23,259.494,3.838
-11.2,257.88,4.101
-11.17,256.757,4.113
-11.13,254.791,3.998
-11.1,253.563,3.987
-11.07,251.562,4.204
-11.04,250.229,4.307
-11.0,249.036,3.883
-10.97,247.0,3.723
-10.94,245.667,3.712
-10.91,243.105,3.62
-10.87,239.946,3.471
-10.84,237.314,3.505
-10.81,235.629,3.586
-10.78,233.804,3.563
-10.74,231.699,3.414
-10.71,229.523,3.265
-10.68,226.54,3.414
