Trigger_Date,2023/06/23
Trigger_Time,T 11:05:47.147 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.556
Time (ms),Voltage (V),Current (A)
-16.67,0.597,-0.378
-16.64,-2.597,-0.344
-16.6,-5.931,-0.515
-16.57,-10.037,-0.607
-16.54,-13.898,-0.722
-16.51,-18.004,-1.008
-16.47,-22.636,-0.882
-16.44,-26.286,-0.79
-16.41,-29.866,-0.848
-16.38,-33.27,-0.928
-16.34,-36.85,-0.928
-16.31,-40.254,-0.985
-16.28,-43.764,-1.088
-16.25,-47.273,-1.237
-16.21,-50.888,-1.157
-16.18,-53.625,-1.042
-16.15,-56.468,-1.237
-16.12,-59.872,-1.386
-16.08,-63.382,-1.478
-16.05,-67.032,-1.546
-16.02,-70.506,-1.524
-15.99,-73.875,-1.673
-15.95,-77.49,-1.753
-15.92,-80.824,-1.764
-15.89,-84.474,-1.833
-15.85,-88.054,-1.936
-15.82,-91.634,-2.028
-15.79,-95.319,-2.142
-15.76,-99.53,-2.325
-15.72,-103.32,-2.142
-15.69,-105.952,-1.89
-15.66,-108.409,-2.051
-15.63,-111.182,-2.314
-15.59,-114.656,-2.429
-15.56,-118.411,-2.612
-15.53,-122.798,-2.761
-15.5,-127.325,-2.658
-15.46,-130.519,-2.52
-15.43,-133.186,-2.463
-15.4,-135.503,-2.52
-15.37,-138.521,-2.738
-15.33,-141.96,-2.921
-15.3,-145.715,-3.013
-15.27,-149.751,-3.07
-15.24,-153.928,-3.059
-15.2,-156.525,-2.83
-15.17,-158.209,-2.726
-15.14,-160.104,-2.944
-15.11,-162.701,-3.265
-15.07,-165.755,-3.15
-15.04,-168.352,-3.46
-15.01,-172.142,-3.803
-14.98,-175.967,-3.815
-14.94,-179.863,-3.643
-14.91,-182.741,-3.62
-14.88,-186.005,-3.46
-14.85,-188.005,-3.402
-14.81,-190.286,-3.654
-14.78,-193.269,-3.815
-14.75,-196.638,-4.032
-14.72,-200.253,-4.021
-14.68,-202.956,-3.826
-14.65,-204.675,-3.689
-14.62,-205.623,-3.792
-14.59,-207.693,-3.735
-14.55,-209.273,-3.746
-14.52,-211.449,-4.032
-14.49,-213.87,-4.101
-14.45,-215.836,-4.158
-14.42,-218.047,-4.078
-14.39,-219.099,-4.17
-14.36,-220.258,-4.422
-14.32,-222.925,-4.433
-14.29,-225.592,-4.41
-14.26,-227.733,-4.72
-14.23,-230.681,-4.8
-14.19,-233.664,-4.571
-14.16,-235.419,-4.479
-14.13,-236.893,-4.548
-14.1,-238.612,-4.319
-14.06,-239.56,-4.365
-14.03,-241.455,-4.559
-14.0,-243.21,-4.582
-13.97,-244.614,-4.823
-13.93,-247.456,-4.903
-13.9,-249.316,-4.811
-13.87,-250.124,-5.189
-13.84,-251.492,-5.235
-13.8,-253.423,-5.315
-13.77,-255.704,-5.739
-13.74,-258.195,-5.98
-13.71,-260.687,-5.751
-13.67,-262.267,-5.854
-13.64,-262.898,-5.751
-13.61,-262.617,-5.728
