Trigger_Date,2023/06/28
Trigger_Time,T 15:06:46.105 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.550
Time (ms),Voltage (V),Current (A)
-16.67,-1.158,-2.692
-16.63,-3.018,-3.574
-16.6,-5.089,-3.78
-16.57,-7.826,-4.662
-16.54,-12.143,-5.224
-16.5,-17.548,-5.43
-16.47,-23.409,-5.59
-16.44,-29.164,-5.292
-16.41,-34.007,-4.639
-16.37,-37.271,-4.284
-16.34,-39.377,-4.113
-16.31,-40.956,-4.021
-16.28,-41.588,-4.456
-16.24,-42.395,-5.728
-16.21,-44.641,-7.332
-16.18,-47.975,-8.763
-16.14,-52.046,-9.955
-16.11,-56.96,-10.734
-16.08,-61.978,-10.906
-16.05,-66.541,-10.803
-16.01,-70.471,-10.539
-15.98,-73.349,-10.356
-15.95,-75.314,-10.757
-15.92,-77.946,-11.41
-15.88,-80.403,-11.914
-15.85,-82.544,-12.887
-15.82,-85.703,-14.033
-15.79,-89.528,-14.732
-15.75,-92.932,-15.156
-15.72,-96.793,-15.683
-15.69,-100.793,-15.854
-15.66,-104.163,-16.141
-15.62,-107.602,-16.336
-15.59,-110.69,-16.622
-15.56,-113.147,-17.183
-15.53,-115.955,-17.733
-15.49,-119.113,-18.157
-15.46,-121.535,-18.73
-15.43,-124.377,-19.36
-15.4,-127.782,-19.875
-15.36,-130.695,-20.437
-15.33,-134.099,-21.032
-15.3,-137.854,-21.468
-15.27,-140.907,-21.754
-15.23,-143.89,-22.006
-15.2,-147.119,-22.315
-15.17,-149.646,-22.705
-15.14,-152.173,-23.209
-15.1,-155.296,-23.667
-15.07,-157.999,-24.206
-15.04,-160.841,-24.847
-15.01,-164.0,-25.225
-14.97,-166.667,-25.454
-14.94,-169.299,-25.798
-14.91,-172.353,-26.119
-14.88,-174.879,-26.416
-14.84,-177.301,-27.001
-14.81,-180.179,-27.585
-14.78,-182.951,-28.009
-14.75,-185.478,-28.387
-14.71,-188.391,-28.627
-14.68,-190.883,-28.799
-14.65,-192.813,-29.109
-14.62,-195.059,-29.406
-14.58,-197.13,-29.67
-14.55,-198.849,-30.094
-14.52,-201.096,-30.506
-14.48,-203.201,-30.712
-14.45,-204.745,-30.919
-14.42,-206.395,-31.125
-14.39,-208.115,-31.377
