Trigger_Date,2023/06/28
Trigger_Time,T 13:07:03.981 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.569
Time (ms),Voltage (V),Current (A)
-16.68,1.334,2.715
-16.64,4.141,3.047
-16.61,5.756,3.608
-16.58,8.247,5.155
-16.54,12.775,6.106
-16.51,18.39,6.003
-16.48,23.865,5.59
-16.45,29.024,5.281
-16.41,33.656,5.166
-16.38,37.552,5.052
-16.35,40.57,4.685
-16.32,42.079,4.204
-16.28,42.395,4.433
-16.25,43.307,5.487
-16.22,45.132,6.954
-16.19,47.765,8.443
-16.15,51.169,9.817
-16.12,55.556,10.86
-16.09,60.258,11.536
-16.06,65.137,11.788
-16.02,69.453,11.753
-15.99,73.103,11.685
-15.96,76.297,11.719
-15.93,79.175,11.914
-15.89,81.491,12.406
-15.86,83.948,13.094
-15.83,86.79,13.884
-15.8,89.563,14.732
-15.76,92.827,15.557
-15.73,96.371,16.175
-15.7,99.881,16.656
-15.67,103.496,17.069
-15.63,107.321,17.367
-15.6,110.62,17.71
-15.57,113.779,18.134
-15.54,117.078,18.455
-15.5,119.92,18.776
-15.47,122.517,19.291
-15.44,125.465,19.898
-15.4,128.378,20.517
-15.37,131.361,21.124
-15.34,134.766,21.777
-15.31,138.24,22.464
-15.27,141.609,22.705
-15.24,145.013,22.98
-15.21,147.926,23.106
-15.18,150.664,23.472
-15.14,153.506,23.896
-15.11,156.104,24.251
-15.08,158.455,24.664
-15.05,160.912,25.007
-15.01,163.263,25.374
-14.98,165.439,25.832
-14.95,167.966,26.268
-14.92,170.633,26.646
-14.88,173.019,27.127
-14.85,175.862,27.722
-14.82,178.775,28.158
-14.79,181.548,28.501
-14.75,184.285,28.776
-14.72,186.917,28.914
-14.69,189.093,29.131
-14.66,191.269,29.418
-14.62,193.48,29.716
-14.59,195.305,30.117
-14.56,197.446,30.575
-14.53,199.657,30.896
-14.49,201.692,31.136
-14.46,203.517,31.308
-14.43,205.377,31.48
-14.4,207.027,31.663
-14.36,208.571,32.018
-14.33,210.571,32.431
-14.3,212.502,32.843
-14.27,214.572,33.21
-14.23,216.678,33.553
-14.2,218.468,33.53
-14.17,220.152,33.611
-14.13,221.977,34.012
-14.1,223.907,34.355
-14.07,225.662,34.745
-14.04,227.698,35.077
-14.0,229.488,35.214
-13.97,231.137,35.398
-13.94,232.962,35.604
-13.91,234.612,35.741
-13.87,236.05,35.948
-13.84,237.63,36.2
-13.81,239.174,36.497
-13.78,240.648,36.795
-13.74,242.368,37.185
-13.71,244.263,37.505
-13.68,245.947,37.666
-13.65,247.597,37.838
-13.61,249.246,38.044
-13.58,250.861,38.25
-13.55,252.51,38.502
-13.52,254.195,38.754
-13.48,255.739,38.972
-13.45,257.248,39.121
-13.42,258.546,39.109
-13.39,259.529,39.052
-13.35,260.442,39.144
-13.32,261.459,39.43
-13.29,262.582,39.831
-13.26,263.776,40.152
-13.22,265.074,40.346
-13.19,266.302,40.495
-13.16,267.496,40.598
-13.13,268.654,40.667
-13.09,269.742,40.759
-13.06,270.865,40.942
-13.03,271.918,41.183
-12.99,273.146,41.458
-12.96,274.269,41.595
-12.93,275.322,41.561
-12.9,276.059,41.458
-12.86,276.691,41.446
-12.83,277.112,41.446
-12.8,277.428,41.469
-12.77,277.779,41.664
-12.73,278.305,41.95
-12.7,278.867,42.007
-12.67,279.393,42.156
-12.64,279.709,42.076
-12.6,280.06,42.007
-12.57,280.341,41.962
-12.54,280.586,41.973
-12.51,280.867,42.122
-12.47,281.288,42.534
-12.44,281.779,42.374
-12.41,281.779,42.122
-12.38,281.744,41.985
-12.34,281.604,41.881
-12.31,281.288,41.893
-12.28,280.937,41.755
-12.25,280.516,41.881
-12.21,280.516,42.065
-12.18,280.305,42.122
-12.15,280.165,42.019
-12.12,279.884,41.721
-12.08,279.112,41.412
-12.05,278.235,41.068
-12.02,277.007,40.702
-11.99,275.638,40.598
-11.95,274.409,40.553
-11.92,273.041,40.427
-11.89,271.567,40.163
-11.85,269.987,39.911
-11.82,268.408,39.693
-11.79,266.689,39.43
-11.76,265.215,39.281
-11.72,263.811,39.304
-11.69,262.617,39.293
-11.66,261.494,39.041
-11.63,260.336,38.674
-11.59,258.862,38.342
-11.56,257.458,37.964
-11.53,255.739,37.551
-11.5,253.914,37.368
-11.46,252.37,37.357
-11.43,250.896,37.288
-11.4,249.422,37.116
-11.37,247.983,36.933
-11.33,246.579,36.612
-11.3,245.105,36.245
-11.27,243.491,35.913
-11.24,241.701,35.73
-11.2,240.086,35.501
-11.17,238.437,35.214
-11.14,236.717,35.077
-11.11,235.138,34.905
-11.07,233.278,34.309
-11.04,231.207,33.748
-11.01,228.996,33.702
-10.98,227.277,33.691
-10.94,225.697,33.542
-10.91,223.943,33.359
-10.88,222.469,33.221
-10.85,221.17,32.843
-10.81,219.38,32.373
-10.78,217.52,31.892
-10.75,215.485,31.411
-10.72,213.133,31.045
-10.68,210.887,30.884
-10.65,208.957,30.689
-10.62,206.781,30.54
-10.58,204.675,30.346
-10.55,202.85,29.945
-10.52,200.745,29.487
-10.49,198.534,29.109
-10.45,196.498,28.788
-10.42,194.392,28.582
-10.39,192.357,28.341
-10.36,190.532,28.02
-10.32,188.461,27.654
-10.29,186.25,27.264
-10.26,184.109,26.772
-10.23,181.583,26.245
-10.19,178.915,25.855
-10.16,176.529,25.546
-10.13,174.142,25.225
-10.1,171.581,24.904
-10.06,168.983,24.446
-10.03,166.211,23.965
-10.0,163.333,23.587
-9.97,160.736,23.106
-9.93,157.823,22.636
-9.9,154.805,22.35
-9.87,152.278,22.018
-9.84,149.611,21.617
-9.8,146.628,21.032
-9.77,143.89,20.654
-9.74,141.013,20.173
-9.71,137.924,19.852
-9.67,135.432,19.658
-9.64,132.976,19.119
-9.61,130.063,18.684
-9.58,127.396,18.168
-9.54,124.693,17.584
-9.51,121.5,17.172
-9.48,118.552,16.794
-9.44,115.744,16.255
-9.41,112.585,15.832
-9.38,109.673,15.488
-9.35,106.795,14.972
-9.31,103.461,14.388
-9.28,100.021,13.792
-9.25,96.652,13.094
-9.22,92.967,12.521
-9.18,89.352,11.994
-9.15,85.878,11.421
-9.12,81.947,10.917
-9.09,78.157,10.482
-9.05,74.788,9.966
-9.02,71.033,9.428
-8.99,67.278,8.981
-8.96,64.084,8.374
-8.92,60.469,7.79
-8.89,56.854,7.4
-8.86,53.941,7.08
-8.83,50.783,6.679
-8.79,47.694,6.197
-8.76,44.817,5.522
-8.73,41.483,5.018
-8.7,38.148,4.594
-8.66,35.446,4.422
-8.63,33.937,5.132
-8.6,33.832,6.449
-8.57,32.779,4.72
-8.53,28.392,1.088
-8.5,22.356,-0.435
-8.47,15.933,-0.596
-8.44,9.441,-1.272
-8.4,1.72,-1.81
-8.37,-0.667,-2.543
-8.34,-2.562,-3.735
-8.3,-5.44,-3.792
-8.27,-7.089,-4.513
-8.24,-10.634,-5.464
-8.21,-14.951,-5.441
-8.17,-19.969,-5.487
-8.14,-25.233,-5.636
-8.11,-30.428,-5.361
-8.08,-34.393,-4.834
-8.04,-37.341,-4.376
-8.01,-39.166,-4.044
-7.98,-40.149,-4.067
-7.95,-40.64,-4.788
-7.91,-42.149,-6.026
-7.88,-44.501,-7.435
-7.85,-47.554,-8.89
-7.82,-51.73,-10.104
-7.78,-56.293,-10.917
-7.75,-60.995,-11.295
-7.72,-65.593,-11.352
-7.69,-69.524,-11.261
-7.65,-72.577,-11.352
-7.62,-75.735,-11.49
-7.59,-78.473,-11.753
-7.56,-80.508,-12.429
-7.52,-83.246,-13.334
-7.49,-86.404,-14.125
-7.46,-89.352,-14.869
-7.43,-92.757,-15.476
-7.39,-96.371,-15.923
-7.36,-99.706,-16.37
-7.33,-103.355,-16.794
-7.3,-106.935,-17.126
-7.26,-109.883,-17.561
-7.23,-113.217,-18.031
-7.2,-116.551,-18.329
-7.17,-119.218,-18.821
-7.13,-122.131,-19.371
-7.1,-125.43,-19.818
-7.07,-128.168,-20.334
-7.03,-131.396,-21.055
-7.0,-135.152,-21.685
-6.97,-138.451,-22.178
-6.94,-141.679,-22.59
-6.9,-144.838,-22.545
-6.87,-147.365,-22.819
-6.84,-149.997,-23.369
-6.81,-153.191,-23.862
-6.77,-155.788,-24.309
-6.74,-158.35,-24.847
-6.71,-161.298,-25.351
-6.68,-164.07,-25.66
-6.64,-166.667,-26.027
-6.61,-169.65,-26.325
-6.58,-172.107,-26.531
-6.55,-174.248,-26.852
-6.51,-176.845,-27.333
-6.48,-179.442,-27.814
-6.45,-181.793,-28.33
-6.42,-184.636,-28.742
-6.38,-187.198,-28.948
-6.35,-189.374,-29.143
-6.32,-191.76,-29.338
-6.29,-193.936,-29.601
-6.25,-195.796,-30.082
-6.22,-198.077,-30.437
-6.19,-200.148,-30.563
-6.16,-201.692,-30.77
-6.12,-203.517,-31.056
-6.09,-205.307,-31.239
-6.06,-206.746,-31.514
-6.03,-208.395,-31.858
-5.99,-210.291,-32.305
-5.96,-212.361,-32.832
-5.93,-214.677,-33.29
-5.89,-216.994,-33.416
-5.86,-218.819,-33.668
-5.83,-220.854,-33.943
-5.8,-222.96,-34.012
-5.76,-224.715,-34.206
-5.73,-226.575,-34.584
-5.7,-228.4,-34.745
-5.67,-229.944,-34.917
-5.63,-231.699,-35.249
-5.6,-233.524,-35.489
-5.57,-234.998,-35.707
-5.54,-236.542,-35.948
-5.5,-238.332,-36.211
-5.47,-239.946,-36.532
-5.44,-241.666,-36.91
-5.41,-243.666,-37.139
-5.37,-245.245,-37.173
-5.34,-246.439,-37.242
-5.31,-247.842,-37.322
-5.28,-248.93,-37.528
-5.24,-250.299,-37.792
-5.21,-251.808,-38.044
-5.18,-253.177,-38.33
-5.15,-254.546,-38.64
-5.11,-256.125,-38.846
-5.08,-257.564,-38.96
-5.05,-258.932,-39.052
-5.02,-260.091,-39.063
-4.98,-261.143,-39.086
-4.95,-262.161,-39.373
-4.92,-263.354,-39.716
-4.89,-264.583,-39.934
-4.85,-265.741,-40.117
-4.82,-267.004,-40.255
-4.79,-268.233,-40.369
-4.76,-269.215,-40.518
-4.72,-270.303,-40.69
-4.69,-271.672,-40.885
-4.66,-272.725,-41.171
-4.62,-273.988,-41.332
-4.59,-275.076,-41.229
-4.56,-275.778,-41.16
-4.53,-276.305,-41.091
-4.49,-276.726,-41.045
-4.46,-276.936,-41.114
-4.43,-277.357,-41.458
-4.4,-277.954,-41.641
-4.36,-278.445,-41.698
-4.33,-279.007,-41.687
-4.3,-279.498,-41.881
-4.27,-280.27,-42.168
-4.23,-280.656,-41.721
-4.2,-280.762,-41.607
-4.17,-281.148,-41.79
-4.14,-281.393,-41.985
-4.1,-281.779,-41.985
-4.07,-281.744,-41.813
-4.04,-281.604,-41.778
-4.01,-281.429,-41.664
-3.97,-280.972,-41.515
-3.94,-280.586,-41.435
-3.91,-280.06,-41.492
-3.88,-279.744,-41.526
-3.84,-279.323,-41.526
-3.81,-278.937,-41.446
-3.78,-278.481,-41.171
-3.75,-277.638,-40.839
-3.71,-276.585,-40.576
-3.68,-275.427,-40.358
-3.65,-274.304,-40.346
-3.62,-273.357,-40.415
-3.58,-272.374,-40.266
-3.55,-271.251,-39.968
-3.52,-269.952,-39.739
-3.48,-268.654,-39.499
-3.45,-267.25,-39.098
-3.42,-265.565,-38.88
-3.39,-264.267,-38.903
