Trigger_Date,2023/06/28
Trigger_Time,T 16:05:19.922 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.539
Time (ms),Voltage (V),Current (A)
-16.66,4.141,3.7
-16.63,5.896,3.838
-16.59,8.493,4.846
-16.56,13.161,5.659
-16.53,18.741,5.361
-16.5,23.724,4.731
-16.46,28.252,4.491
-16.43,32.393,4.513
-16.4,36.183,4.433
-16.37,38.675,4.181
-16.33,39.833,3.918
-16.3,40.5,4.158
-16.27,41.237,5.178
-16.24,42.921,6.656
-16.2,46.01,8.042
-16.17,49.94,9.119
-16.14,54.327,9.909
-16.11,59.1,10.39
-16.07,63.803,10.562
-16.04,68.015,10.573
-16.01,71.77,10.436
-15.98,74.542,10.47
-15.94,76.964,10.894
-15.91,79.807,11.467
-15.88,82.439,12.143
-15.85,85.036,13.036
-15.81,88.335,13.792
-15.78,91.809,14.377
-15.75,95.284,14.915
-15.72,99.109,15.373
-15.68,102.829,15.728
-15.65,106.128,16.164
-15.62,109.567,16.519
-15.59,112.901,16.874
-15.55,115.814,17.298
-15.52,119.043,17.733
-15.49,122.026,18.088
-15.46,124.728,18.592
-15.42,127.817,19.314
-15.39,131.221,19.795
-15.36,134.485,20.379
-15.33,137.819,20.826
-15.29,141.118,21.009
-15.26,143.925,21.284
-15.23,146.663,21.548
-15.2,149.365,21.834
-15.16,151.646,22.224
-15.13,154.068,22.682
-15.1,156.7,23.209
-15.07,159.297,23.805
-15.03,162.105,24.297
-15.0,165.053,24.549
-14.97,167.65,24.755
-14.94,170.001,25.053
-14.9,172.563,25.431
-14.87,175.125,25.878
-14.84,177.617,26.371
-14.81,180.284,26.772
-14.77,182.846,27.173
-14.74,185.443,27.493
-14.71,188.005,27.722
-14.68,190.392,27.917
-14.64,192.603,28.284
-14.61,194.989,28.639
-14.58,197.34,28.902
-14.54,199.306,29.257
-14.51,201.447,29.716
-14.48,203.658,29.979
-14.45,205.553,30.14
-14.41,207.413,30.357
-14.38,209.343,30.586
-14.35,211.133,30.907
-14.32,213.098,31.251
-14.28,215.099,31.629
-14.25,217.064,32.018
-14.22,218.959,32.098
-14.19,220.538,32.064
-14.15,222.047,32.305
-14.12,223.767,32.717
-14.09,225.662,33.084
-14.06,227.277,33.255
-14.02,229.031,33.668
-13.99,231.102,34.115
-13.96,233.208,34.298
-13.93,234.998,34.344
-13.89,236.577,34.275
-13.86,238.016,34.493
-13.83,239.49,34.802
-13.8,240.929,35.031
-13.76,242.332,35.329
-13.73,243.877,35.741
-13.7,245.526,35.948
-13.67,247.035,35.993
-13.63,248.369,36.165
-13.6,249.843,36.474
-13.57,251.352,36.738
-13.54,252.966,37.024
-13.5,254.616,37.253
-13.47,256.3,37.357
-13.44,257.599,37.357
-13.41,258.652,37.334
-13.37,259.634,37.425
-13.34,260.406,37.654
-13.31,261.494,38.044
-13.28,262.723,38.445
-13.24,264.091,38.685
-13.21,265.46,38.823
-13.18,266.724,38.869
-13.15,267.917,38.949
-13.11,269.075,39.109
-13.08,270.233,39.224
-13.05,271.391,39.373
-13.02,272.585,39.567
-12.98,273.708,39.728
-12.95,274.62,39.808
-12.92,275.462,39.785
-12.89,276.129,39.785
-12.85,276.585,39.808
-12.82,277.007,39.854
-12.79,277.463,40.083
-12.76,278.059,40.415
-12.72,278.761,40.576
-12.69,279.428,40.518
-12.66,279.849,40.415
-12.63,280.13,40.381
-12.59,280.341,40.232
-12.56,280.341,40.266
-12.53,280.727,40.644
-12.5,281.429,41.137
-12.46,281.85,40.885
-12.43,282.095,40.576
-12.4,282.166,40.679
-12.36,282.166,40.702
-12.33,281.955,40.667
-12.3,281.674,40.438
-12.27,281.429,40.438
-12.23,281.288,40.518
-12.2,281.007,40.484
-12.17,280.481,40.186
-12.14,279.639,39.819
-12.1,278.516,39.579
-12.07,277.217,39.35
-12.04,275.743,39.132
-12.01,274.304,39.178
-11.97,273.286,39.43
-11.94,272.83,39.877
-11.91,273.216,40.472
-11.88,274.234,40.782
-11.84,275.182,40.553
-11.81,275.708,39.934
-11.78,275.638,39.258
-11.75,274.866,38.64
-11.71,273.322,38.055
-11.68,271.111,37.551
-11.65,268.303,37.242
-11.62,265.32,37.093
-11.58,262.372,37.082
-11.55,259.775,37.139
-11.52,257.494,37.173
-11.49,255.669,37.116
-11.45,254.054,36.933
-11.42,252.545,36.635
-11.39,250.931,36.051
-11.36,248.93,35.398
-11.32,246.719,34.882
-11.29,244.298,34.47
-11.26,241.771,34.229
-11.23,239.49,34.115
-11.19,237.419,34.126
-11.16,235.664,34.126
-11.13,234.015,33.943
-11.1,232.681,33.817
-11.06,231.488,33.599
-11.03,230.119,33.21
-11.0,228.891,32.889
-10.97,227.557,32.545
-10.93,225.873,32.121
-10.9,223.978,31.663
-10.87,221.767,31.297
-10.84,219.485,30.976
-10.8,217.169,30.758
-10.77,214.993,30.667
-10.74,212.993,30.586
-10.71,211.168,30.449
-10.67,209.554,30.266
-10.64,207.869,29.91
-10.61,206.044,29.406
-10.58,203.938,28.788
-10.54,201.762,28.341
-10.51,199.516,28.066
-10.48,197.2,27.803
-10.45,194.919,27.688
-10.41,192.989,27.677
-10.38,191.199,27.482
-10.35,189.198,27.024
-10.31,187.022,26.52
-10.28,184.706,26.05
-10.25,182.355,25.603
-10.22,179.688,25.145
-10.18,176.915,24.836
-10.15,174.318,24.687
-10.12,171.931,24.389
-10.09,169.229,23.805
-10.05,166.351,23.312
-10.02,163.544,22.98
-9.99,160.736,22.556
-9.96,157.788,22.052
-9.92,154.84,21.766
-9.89,152.313,21.651
-9.86,149.857,21.25
-9.83,147.084,20.528
-9.79,144.241,19.967
-9.76,141.399,19.715
-9.73,138.696,19.406
-9.7,135.959,19.005
-9.66,133.116,18.604
-9.63,130.414,18.329
-9.6,127.711,17.894
-9.57,124.799,17.252
-9.53,121.5,16.611
-9.5,118.13,16.175
-9.47,113.708,14.732
-9.44,107.532,12.464
-9.4,100.021,11.089
-9.37,93.002,11.146
-9.34,87.703,12.429
-9.31,84.474,13.414
-9.27,82.684,13.838
-9.24,81.561,13.472
-9.21,80.93,12.819
-9.18,80.298,11.937
-9.14,78.999,10.894
-9.11,76.823,9.783
-9.08,73.946,8.706
-9.05,70.155,7.996
-9.01,66.26,7.778
-8.98,62.434,7.698
-8.95,58.855,7.71
-8.92,55.731,7.744
-8.88,53.169,7.595
-8.85,50.713,7.228
-8.82,48.361,6.724
-8.79,45.834,5.957
-8.75,42.921,5.109
-8.72,39.342,4.227
-8.69,35.657,3.62
-8.66,32.568,3.998
-8.62,31.586,5.67
-8.59,31.551,6.003
-8.56,28.778,2.646
-8.53,23.268,-0.023
-8.49,17.372,-0.344
-8.46,11.792,-0.493
-8.43,5.44,-1.134
-8.4,-0.386,-1.26
-8.36,-0.948,-1.844
-8.33,-1.685,-2.898
-8.3,-3.966,-3.082
-8.26,-5.685,-3.608
-8.23,-8.669,-5.052
-8.2,-13.863,-5.911
-8.17,-20.004,-5.728
-8.13,-25.83,-5.327
-8.1,-30.954,-4.869
-8.07,-35.411,-4.548
-8.04,-38.956,-4.307
-8.0,-41.202,-4.181
-7.97,-42.36,-4.284
-7.94,-43.343,-4.823
-7.91,-44.571,-5.854
-7.87,-46.466,-7.297
-7.84,-49.66,-8.718
-7.81,-53.766,-9.749
-7.78,-58.153,-10.425
-7.74,-62.961,-10.825
-7.71,-67.628,-10.906
-7.68,-71.594,-10.791
-7.65,-75.104,-10.619
-7.61,-77.771,-10.654
-7.58,-79.912,-11.135
-7.55,-82.263,-11.902
-7.52,-84.966,-12.716
-7.48,-87.738,-13.54
-7.45,-90.967,-14.319
-7.42,-94.617,-14.881
-7.39,-98.232,-15.316
-7.35,-101.811,-15.694
-7.32,-105.391,-15.98
-7.29,-108.655,-16.359
-7.26,-112.024,-16.748
-7.22,-115.323,-16.966
-7.19,-117.99,-17.298
-7.16,-120.657,-17.779
-7.13,-123.5,-18.283
-7.09,-126.273,-18.856
-7.06,-129.291,-19.52
-7.03,-132.73,-20.15
-7.0,-136.134,-20.735
-6.96,-139.363,-21.055
-6.93,-142.662,-21.216
-6.9,-145.75,-21.479
-6.87,-148.593,-21.766
-6.83,-151.366,-22.098
-6.8,-154.033,-22.579
-6.77,-156.525,-23.14
-6.74,-159.402,-23.598
-6.7,-162.0,-23.919
-6.67,-164.421,-24.343
-6.64,-167.264,-24.71
-6.61,-169.896,-25.03
-6.57,-172.318,-25.385
-6.54,-174.985,-25.855
-6.51,-177.792,-26.302
-6.48,-180.424,-26.714
-6.44,-183.162,-27.024
-6.41,-185.829,-27.299
-6.38,-188.11,-27.596
-6.35,-190.497,-27.883
-6.31,-192.848,-28.158
-6.28,-194.954,-28.57
-6.25,-197.375,-29.005
-6.21,-199.797,-29.235
-6.18,-201.657,-29.452
-6.15,-203.693,-29.727
-6.12,-205.623,-29.899
-6.08,-207.167,-30.128
-6.05,-208.957,-30.518
-6.02,-211.028,-30.907
-5.99,-212.888,-31.251
-5.95,-214.818,-31.663
-5.92,-216.959,-31.95
-5.89,-218.994,-32.121
-5.86,-220.854,-32.247
-5.82,-222.784,-32.35
-5.79,-224.399,-32.591
-5.76,-226.048,-32.877
-5.73,-227.908,-33.084
-5.69,-229.417,-33.347
-5.66,-230.962,-33.679
-5.63,-232.611,-33.886
-5.6,-234.12,-34.092
-5.56,-235.699,-34.401
-5.53,-237.63,-34.722
-5.5,-239.42,-35.02
-5.47,-241.245,-35.386
-5.43,-243.456,-35.707
-5.4,-245.421,-35.821
-5.37,-246.86,-35.718
-5.34,-248.123,-35.558
-5.3,-249.141,-35.684
-5.27,-249.913,-36.085
-5.24,-251.141,-36.486
-5.21,-252.405,-36.761
-5.17,-253.809,-37.219
-5.14,-255.563,-37.54
-5.11,-257.108,-37.471
-5.08,-258.231,-37.334
-5.04,-259.424,-37.437
-5.01,-260.582,-37.609
-4.98,-261.6,-37.883
-4.95,-262.933,-38.204
-4.91,-264.337,-38.353
-4.88,-265.425,-38.491
-4.85,-266.583,-38.674
-4.82,-267.847,-38.811
-4.78,-268.935,-38.96
-4.75,-270.128,-39.144
-4.72,-271.321,-39.327
-4.69,-272.479,-39.556
-4.65,-273.637,-39.751
-4.62,-274.901,-39.751
-4.59,-275.673,-39.739
-4.56,-276.375,-39.797
-4.52,-277.007,-39.682
-4.49,-277.252,-39.671
-4.46,-277.463,-39.865
-4.43,-277.919,-40.026
-4.39,-278.34,-40.312
-4.36,-278.796,-40.369
-4.33,-279.253,-40.324
-4.3,-279.674,-40.358
-4.26,-279.919,-40.346
-4.23,-280.13,-40.22
-4.2,-280.305,-40.232
-4.17,-280.481,-40.404
-4.13,-280.762,-40.404
-4.1,-280.797,-40.358
-4.07,-280.832,-40.324
-4.03,-280.692,-40.266
-4.0,-280.341,-40.026
-3.97,-279.744,-39.854
-3.94,-279.288,-39.968
-3.9,-279.112,-40.175
-3.87,-278.867,-40.186
-3.84,-278.551,-40.037
-3.81,-277.954,-39.762
-3.77,-277.252,-39.464
-3.74,-276.34,-39.178
-3.71,-275.111,-38.96
-3.68,-273.918,-39.041
-3.64,-272.971,-39.247
-3.61,-272.058,-39.247
-3.58,-271.286,-39.018
-3.55,-270.268,-38.64
-3.51,-268.759,-38.284
-3.48,-267.215,-37.895
-3.45,-265.706,-37.609
-3.42,-264.021,-37.643
-3.38,-262.863,-37.7
-3.35,-261.635,-37.574
-3.32,-260.301,-37.471
-3.29,-259.143,-37.196
-3.25,-257.845,-36.761
-3.22,-256.265,-36.52
-3.19,-254.967,-36.417
-3.16,-253.563,-36.165
-3.12,-251.878,-35.959
-3.09,-250.51,-35.856
-3.06,-249.176,-35.604
-3.03,-247.456,-35.214
-2.99,-245.737,-34.882
-2.96,-243.947,-34.619
-2.93,-242.017,-34.412
-2.9,-240.227,-34.206
-2.86,-238.577,-33.954
-2.83,-236.647,-33.863
-2.8,-235.138,-33.886
-2.77,-233.945,-33.611
-2.73,-232.436,-33.198
-2.7,-230.856,-32.935
-2.67,-229.417,-32.625
-2.64,-227.592,-32.247
-2.6,-225.487,-31.858
-2.57,-223.451,-31.491
-2.54,-221.31,-31.342
-2.51,-219.205,-31.228
-2.47,-217.345,-30.93
-2.44,-215.134,-30.655
-2.41,-213.063,-30.529
-2.38,-211.414,-30.185
-2.34,-209.448,-29.773
-2.31,-207.448,-29.716
-2.28,-205.974,-29.555
-2.25,-204.324,-29.074
-2.21,-202.184,-28.616
-2.18,-200.183,-28.238
-2.15,-198.007,-27.848
-2.12,-195.656,-27.608
-2.08,-193.55,-27.344
-2.05,-191.269,-27.024
-2.02,-188.812,-26.806
-1.98,-186.566,-26.485
-1.95,-184.074,-26.027
-1.92,-181.302,-25.638
-1.89,-178.81,-25.225
-1.85,-176.424,-24.87
-1.82,-173.897,-24.629
-1.79,-171.616,-24.332
-1.76,-169.37,-23.805
-1.72,-166.492,-23.289
-1.69,-163.754,-22.945
-1.66,-161.298,-22.499
-1.63,-158.174,-21.937
-1.59,-155.226,-21.685
-1.56,-152.699,-21.502
-1.53,-149.892,-21.124
-1.5,-147.26,-20.803
-1.46,-144.803,-20.253
-1.43,-141.82,-19.852
-1.4,-139.012,-19.566
-1.37,-136.661,-19.142
-1.33,-133.994,-18.707
-1.3,-131.221,-18.386
-1.27,-128.835,-17.985
-1.24,-125.922,-17.458
-1.2,-122.728,-16.943
-1.17,-119.815,-16.381
-1.14,-116.621,-15.832
-1.11,-113.182,-15.431
-1.07,-110.129,-15.053
-1.04,-107.005,-14.686
-1.01,-103.601,-14.434
-0.98,-100.793,-13.999
-0.94,-97.635,-13.208
-0.91,-93.88,-12.475
-0.88,-90.3,-11.856
-0.85,-86.65,-11.307
-0.81,-82.474,-10.86
-0.78,-78.754,-10.333
-0.75,-74.858,-9.714
-0.72,-70.682,-9.416
-0.68,-67.313,-9.13
-0.65,-64.154,-8.58
-0.62,-60.223,-8.076
-0.59,-56.889,-7.687
-0.55,-53.941,-7.057
-0.52,-50.432,-6.472
-0.49,-47.168,-6.06
-0.46,-44.185,-5.499
-0.42,-40.5,-4.903
-0.39,-36.885,-4.33
-0.36,-33.691,-3.987
-0.33,-31.305,-4.548
-0.29,-30.849,-6.003
-0.26,-30.217,-4.674
-0.23,-26.076,-1.26
-0.2,-20.32,0.137
-0.16,-14.529,0.367
-0.13,-8.774,0.985
-0.1,-1.825,1.466
-0.07,1.474,1.73
-0.03,1.755,2.864
0.0,4.036,3.368
0.03,5.721,3.517
0.07,7.967,4.433
0.1,11.862,5.189
0.13,16.916,5.235
0.16,22.18,4.983
0.2,27.058,4.628
0.23,31.305,4.445
0.26,35.376,4.445
0.29,38.71,4.307
0.33,40.43,4.009
0.36,41.202,4.193
0.39,42.255,4.972
0.42,43.588,6.22
0.46,45.869,7.664
0.49,49.59,8.981
0.52,54.012,9.863
0.55,58.714,10.425
0.59,63.487,10.654
0.62,67.839,10.699
0.65,71.735,10.677
0.68,75.349,10.585
0.72,77.736,10.688
0.75,79.736,11.295
0.78,82.439,12.074
0.81,85.211,12.922
0.85,87.949,13.747
0.88,91.599,14.445
0.91,95.319,14.949
0.94,98.863,15.488
0.98,102.969,15.9
1.01,106.795,16.164
1.04,109.918,16.485
1.07,113.287,16.874
1.11,116.446,17.149
1.14,118.867,17.607
1.17,121.745,18.02
1.2,124.728,18.535
1.24,127.501,19.222
1.27,130.659,19.956
1.3,134.415,20.586
1.33,137.679,20.964
1.37,140.872,21.239
1.4,144.031,21.296
1.43,146.452,21.491
1.46,149.049,21.811
1.5,151.822,22.178
1.53,153.998,22.682
1.56,156.419,23.312
1.59,159.262,23.793
1.63,161.824,24.171
1.66,164.351,24.561
1.69,167.334,24.87
1.72,169.931,25.145
1.76,172.282,25.569
1.79,175.09,26.004
1.82,177.722,26.428
1.85,180.389,26.863
1.89,183.337,27.207
1.92,185.934,27.39
1.95,188.145,27.7
1.98,190.567,27.974
2.02,192.778,28.295
2.05,194.849,28.753
2.08,197.27,29.189
2.12,199.762,29.487
2.15,201.727,29.83
2.18,203.903,29.991
2.21,205.798,30.025
2.25,207.343,30.231
2.28,209.132,30.598
2.31,211.063,30.93
2.34,212.572,31.319
2.38,214.432,31.732
2.41,216.608,32.167
2.44,218.573,32.35
2.47,220.468,32.431
2.51,222.433,32.568
2.54,224.153,32.82
2.57,225.943,33.003
2.6,227.628,33.072
2.64,228.926,33.324
2.67,230.54,33.851
2.7,232.401,34.16
2.73,234.015,34.435
2.77,235.945,34.917
2.8,238.086,35.077
2.83,239.665,34.997
2.86,240.858,34.962
2.9,242.438,35.26
2.93,243.912,35.707
2.96,245.351,35.97
2.99,246.895,36.005
3.03,248.123,36.154
3.06,249.492,36.486
3.09,251.106,36.772
3.12,252.615,37.001
3.16,254.16,37.322
3.19,255.844,37.528
3.22,257.213,37.505
3.25,258.406,37.517
3.29,259.634,37.574
3.32,260.547,37.723
3.35,261.494,38.044
3.38,262.828,38.41
3.42,264.162,38.617
3.45,265.285,38.846
3.48,266.548,38.96
3.51,267.741,39.052
3.55,268.935,39.201
3.58,270.198,39.304
3.61,271.356,39.407
