Trigger_Date,2023/06/28
Trigger_Time,T 12:04:29.396 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.536
Time (ms),Voltage (V),Current (A)
-16.66,-1.228,-2.978
-16.63,-3.966,-3.139
-16.59,-5.264,-3.494
-16.56,-7.51,-5.155
-16.53,-11.862,-6.186
-16.5,-17.618,-6.094
-16.46,-23.444,-5.9
-16.43,-29.094,-5.682
-16.4,-34.077,-5.373
-16.37,-38.254,-5.132
-16.33,-41.412,-4.926
-16.3,-43.307,-4.708
-16.27,-44.115,-4.674
-16.24,-44.781,-5.373
-16.2,-46.08,-6.736
-16.17,-48.326,-8.168
-16.14,-51.485,-9.462
-16.11,-55.275,-10.505
-16.07,-59.311,-11.146
-16.04,-63.522,-11.478
-16.01,-67.664,-11.616
-15.98,-71.278,-11.662
-15.94,-74.542,-11.765
-15.91,-77.56,-12.051
-15.88,-80.157,-12.509
-15.84,-82.79,-13.162
-15.81,-85.632,-13.918
-15.78,-88.791,-14.652
-15.75,-92.195,-15.35
-15.71,-95.599,-15.958
-15.68,-99.144,-16.462
-15.65,-102.759,-16.92
-15.62,-106.303,-17.275
-15.58,-109.602,-17.71
-15.55,-113.077,-18.157
-15.52,-116.27,-18.512
-15.49,-119.289,-18.913
-15.45,-122.307,-19.429
-15.42,-125.536,-20.047
-15.39,-128.729,-20.689
-15.36,-132.133,-21.399
-15.32,-135.854,-22.04
-15.29,-139.258,-22.35
-15.26,-142.346,-22.464
-15.23,-145.084,-22.441
-15.19,-147.751,-22.923
-15.16,-150.523,-23.667
-15.13,-153.366,-24.16
-15.1,-155.963,-24.561
-15.06,-158.63,-25.019
-15.03,-161.578,-25.58
-15.0,-164.597,-25.97
-14.97,-167.334,-26.279
-14.93,-170.036,-26.531
-14.9,-172.458,-26.714
-14.87,-174.844,-27.058
-14.84,-177.477,-27.734
-14.8,-180.354,-28.433
-14.77,-183.232,-28.96
-14.74,-186.11,-29.223
-14.71,-188.602,-29.372
-14.67,-190.988,-29.532
-14.64,-193.269,-29.681
-14.61,-195.235,-29.83
-14.58,-196.849,-30.162
-14.54,-198.744,-30.46
-14.51,-200.464,-30.655
-14.48,-201.762,-30.861
-14.45,-203.166,-31.113
-14.41,-204.675,-31.377
-14.38,-206.114,-31.709
-14.35,-207.658,-32.076
-14.32,-209.554,-32.454
-14.28,-211.519,-32.843
-14.25,-213.625,-33.301
-14.22,-215.871,-33.668
-14.19,-218.222,-33.897
-14.15,-220.328,-34.057
-14.12,-222.469,-34.241
-14.09,-224.504,-34.493
-14.06,-226.399,-34.676
-14.02,-228.294,-34.825
-13.99,-229.979,-35.157
-13.96,-231.734,-35.547
-13.93,-233.664,-35.799
-13.89,-235.208,-35.959
-13.86,-236.858,-36.383
-13.83,-238.823,-36.726
-13.8,-240.718,-36.933
-13.76,-242.227,-37.036
-13.73,-243.806,-37.15
-13.7,-245.456,-37.414
-13.67,-246.895,-37.654
-13.63,-248.334,-37.769
-13.6,-249.632,-37.964
-13.57,-251.071,-38.296
-13.53,-252.791,-38.594
-13.5,-254.3,-38.857
-13.47,-255.704,-39.144
-13.44,-257.248,-39.361
-13.4,-258.827,-39.419
-13.37,-260.126,-39.476
-13.34,-261.319,-39.579
-13.31,-262.407,-39.625
-13.27,-263.284,-39.797
-13.24,-264.442,-40.026
-13.21,-265.636,-40.301
-13.18,-266.829,-40.644
-13.14,-268.092,-40.896
-13.11,-269.391,-40.999
-13.08,-270.619,-41.011
-13.05,-271.672,-41.103
-13.01,-272.9,-41.32
-12.98,-273.953,-41.515
-12.95,-274.971,-41.664
-12.92,-275.989,-41.629
-12.88,-276.726,-41.607
-12.85,-277.357,-41.733
-12.82,-277.989,-41.755
-12.79,-278.375,-41.801
-12.75,-278.972,-42.042
-12.72,-279.533,-42.214
-12.69,-280.06,-42.305
-12.66,-280.586,-42.351
-12.62,-281.323,-42.489
-12.59,-281.955,-42.615
-12.56,-282.025,-42.202
-12.53,-282.025,-42.03
-12.49,-281.885,-42.076
-12.46,-281.955,-42.351
-12.43,-282.236,-42.592
-12.4,-282.236,-42.397
-12.36,-281.99,-42.099
-12.33,-281.464,-41.801
-12.3,-280.797,-41.584
-12.27,-280.165,-41.71
-12.23,-279.919,-42.03
-12.2,-279.884,-42.248
-12.17,-279.884,-42.363
-12.14,-279.919,-42.386
-12.1,-279.99,-42.225
-12.07,-279.955,-41.904
-12.04,-279.463,-41.595
-12.01,-278.796,-41.343
-11.97,-277.989,-41.171
-11.94,-277.112,-41.022
-11.91,-276.059,-40.816
-11.88,-274.62,-40.495
-11.84,-272.935,-40.106
-11.81,-270.97,-39.819
-11.78,-269.145,-39.579
-11.75,-267.215,-39.487
-11.71,-265.565,-39.533
-11.68,-264.302,-39.522
-11.65,-263.039,-39.441
-11.62,-261.67,-39.247
-11.58,-260.582,-38.834
-11.55,-259.213,-38.33
-11.52,-257.423,-37.906
-11.49,-255.739,-37.654
-11.45,-254.089,-37.54
-11.42,-252.335,-37.471
-11.39,-250.861,-37.288
-11.35,-249.141,-37.082
-11.32,-247.351,-36.761
-11.29,-245.877,-36.429
-11.26,-244.193,-36.062
-11.22,-242.017,-35.753
-11.19,-240.192,-35.535
-11.16,-238.507,-35.352
-11.13,-236.647,-35.249
-11.09,-235.243,-35.088
-11.06,-233.734,-34.71
-11.03,-231.839,-34.401
-11.0,-230.225,-34.149
-10.96,-228.68,-33.874
-10.93,-226.75,-33.576
-10.9,-225.066,-33.278
-10.87,-223.416,-32.912
-10.83,-221.381,-32.58
-10.8,-219.205,-32.247
-10.77,-217.134,-31.858
-10.74,-214.853,-31.56
-10.7,-212.782,-31.411
-10.67,-210.817,-31.09
-10.64,-208.676,-30.919
-10.61,-206.886,-31.01
-10.57,-205.623,-30.815
-10.54,-204.008,-30.369
-10.51,-202.184,-29.91
-10.48,-200.288,-29.418
-10.44,-198.077,-29.04
-10.41,-195.972,-28.811
-10.38,-194.077,-28.49
-10.35,-191.83,-28.089
-10.31,-189.479,-27.722
-10.28,-187.338,-27.276
-10.25,-184.846,-26.852
-10.22,-182.144,-26.428
-10.18,-179.652,-26.004
-10.15,-177.266,-25.844
-10.12,-174.739,-25.752
-10.09,-172.704,-25.466
-10.05,-170.352,-24.87
-10.02,-167.615,-24.24
-9.99,-165.018,-23.679
-9.96,-162.245,-23.14
-9.92,-159.016,-22.659
-9.89,-156.174,-22.487
-9.86,-153.436,-22.258
-9.83,-150.348,-21.708
-9.79,-147.716,-21.342
-9.76,-144.838,-20.757
-9.73,-141.785,-20.471
-9.7,-139.223,-20.253
-9.66,-136.766,-19.841
-9.63,-133.923,-19.52
-9.6,-131.537,-19.051
-9.57,-129.045,-18.501
-9.53,-125.957,-17.951
-9.5,-123.044,-17.378
-9.47,-120.061,-16.679
-9.44,-116.411,-16.106
-9.4,-113.042,-15.683
-9.37,-109.813,-15.236
-9.34,-106.268,-14.892
-9.31,-103.004,-14.549
-9.27,-100.092,-14.01
-9.24,-96.582,-13.334
-9.21,-92.967,-12.716
-9.18,-89.633,-12.028
-9.14,-85.773,-11.467
-9.11,-81.912,-11.02
-9.08,-78.543,-10.493
-9.04,-74.893,-9.978
-9.01,-71.208,-9.6
-8.98,-67.979,-9.096
-8.95,-64.61,-8.534
-8.91,-61.031,-8.088
-8.88,-57.907,-7.606
-8.85,-54.643,-7.045
-8.82,-51.309,-6.575
-8.78,-48.256,-6.14
-8.75,-45.027,-5.567
-8.72,-41.412,-5.006
-8.69,-38.043,-4.41
-8.65,-34.709,-3.998
-8.62,-32.217,-4.525
-8.59,-31.831,-6.06
-8.56,-31.2,-5.212
-8.52,-27.129,-1.718
-8.49,-21.689,0.126
-8.46,-15.723,0.344
-8.43,-9.897,0.928
-8.39,-2.281,1.592
-8.36,0.772,2.257
-8.33,2.071,3.551
-8.3,5.089,3.666
-8.26,6.458,4.193
-8.23,9.37,5.739
-8.2,14.319,6.472
-8.17,20.039,5.968
-8.13,25.163,5.418
-8.1,29.901,5.235
-8.07,34.183,5.144
-8.04,37.938,4.834
-8.0,40.149,4.376
-7.97,41.061,4.239
-7.94,41.939,4.8
-7.91,43.202,5.877
-7.87,45.027,7.309
-7.84,47.8,8.672
-7.81,51.45,9.726
-7.78,55.521,10.562
-7.74,59.908,11.158
-7.71,64.294,11.398
-7.68,68.295,11.524
-7.65,71.945,11.57
-7.61,74.928,11.616
-7.58,77.49,11.937
-7.55,80.228,12.544
-7.52,83.035,13.254
-7.48,85.808,14.045
-7.45,88.931,14.812
-7.42,92.336,15.362
-7.39,95.564,15.832
-7.35,99.039,16.29
-7.32,102.689,16.805
-7.29,106.128,17.264
-7.26,109.427,17.596
-7.22,112.796,18.031
-7.19,115.919,18.524
-7.16,119.113,19.016
-7.13,122.517,19.555
-7.09,125.536,20.127
-7.06,128.694,20.735
-7.03,132.169,21.216
-7.0,135.468,21.72
-6.96,138.837,22.224
-6.93,142.101,22.476
-6.9,145.049,22.728
-6.87,147.716,23.003
-6.83,150.418,23.392
-6.8,153.015,23.828
-6.77,155.542,24.309
-6.73,158.315,24.813
-6.7,161.017,25.328
-6.67,163.684,25.786
-6.64,166.527,26.142
-6.6,169.159,26.405
-6.57,171.721,26.703
-6.54,174.248,27.081
-6.51,176.88,27.574
-6.47,179.512,28.1
-6.44,182.214,28.547
-6.41,184.882,28.868
-6.38,187.373,29.097
-6.34,189.725,29.28
-6.31,191.936,29.475
-6.28,193.936,29.796
-6.25,195.972,30.197
-6.21,198.183,30.54
-6.18,200.253,30.861
-6.15,202.184,31.136
-6.12,203.973,31.319
-6.08,205.728,31.514
-6.05,207.307,31.801
-6.02,209.132,32.202
-5.99,210.992,32.602
-5.95,212.852,32.969
-5.92,214.888,33.267
-5.89,216.924,33.519
-5.86,218.713,33.553
-5.82,220.468,33.702
