Trigger_Date,2023/07/06
Trigger_Time,T 08:54:54.072 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.539
Time (ms),Voltage (V),Current (A)
-16.66,5.019,1.707
-16.63,9.651,1.237
-16.59,13.055,1.741
-16.56,17.723,1.684
-16.53,18.53,1.546
-16.5,22.987,2.268
-16.46,28.673,2.257
-16.43,30.568,2.406
-16.4,31.445,3.208
-16.37,33.867,3.941
-16.33,35.622,4.445
-16.3,37.727,5.235
-16.27,40.43,6.312
-16.24,42.851,7.698
-16.2,44.992,9.256
-16.17,47.414,10.791
-16.14,48.782,12.475
-16.11,53.731,13.896
-16.07,61.908,13.678
-16.04,67.032,13.346
-16.01,71.875,13.266
-15.98,75.42,13.059
-15.94,77.245,13.094
-15.91,79.596,13.243
-15.88,83.0,13.46
-15.85,86.755,13.896
-15.81,90.125,14.514
-15.78,92.862,15.167
-15.75,95.67,15.694
-15.72,98.547,16.084
-15.68,101.706,16.519
-15.65,105.321,17.092
-15.62,108.865,17.642
-15.59,112.059,18.157
-15.55,115.077,18.592
-15.52,117.674,19.005
-15.49,120.377,19.509
-15.46,123.921,19.956
-15.42,127.396,20.357
-15.39,130.273,20.838
-15.36,133.502,21.422
-15.33,136.661,21.937
-15.29,139.363,22.43
-15.26,142.557,22.831
-15.23,145.75,23.266
-15.2,148.488,23.724
-15.16,151.12,24.217
-15.13,153.998,24.561
-15.1,156.349,24.847
-15.07,159.473,25.374
-15.03,162.14,25.706
-15.0,163.754,26.164
-14.97,166.632,26.508
-14.94,169.054,26.691
-14.9,171.194,27.15
-14.87,174.283,27.631
-14.84,177.266,28.135
-14.81,180.074,28.639
-14.77,182.671,29.063
-14.74,184.917,29.544
-14.71,187.584,29.933
-14.67,189.935,30.22
-14.64,192.392,30.552
-14.61,194.849,30.884
-14.58,196.849,31.262
-14.54,198.955,31.663
-14.51,201.236,31.904
-14.48,202.815,32.064
-14.45,204.149,32.328
-14.41,206.114,32.614
-14.38,208.15,32.923
-14.35,210.326,33.244
-14.32,212.291,33.565
-14.28,213.87,33.943
-14.25,215.836,34.344
-14.22,217.696,34.573
-14.19,219.24,34.813
-14.15,221.416,35.111
-14.12,223.276,35.432
-14.09,225.031,35.776
-14.06,226.855,36.062
-14.02,228.645,36.28
-13.99,230.365,36.589
-13.96,231.909,36.83
-13.93,233.032,37.127
-13.89,235.699,37.483
-13.86,237.454,37.609
-13.83,238.542,38.044
-13.8,240.297,38.273
-13.76,241.771,38.559
-13.73,244.052,38.811
-13.7,245.491,38.972
-13.67,246.579,39.327
-13.63,248.264,39.567
-13.6,249.843,39.774
-13.57,251.633,40.014
-13.54,253.282,40.289
-13.5,254.756,40.633
-13.47,256.335,40.908
-13.44,257.388,41.011
-13.41,258.266,41.16
-13.37,259.424,41.251
-13.34,260.336,41.412
-13.31,261.775,41.618
-13.28,263.39,41.824
-13.24,264.899,42.076
-13.21,266.022,42.374
-13.18,266.899,42.58
-13.15,267.776,42.683
-13.11,268.794,42.718
-13.08,269.812,42.832
-13.05,270.9,43.038
-13.02,272.163,43.279
-12.98,273.392,43.439
-12.95,274.269,43.588
-12.92,275.041,43.714
-12.89,275.497,43.795
-12.85,275.989,43.806
-12.82,276.375,43.76
-12.79,276.901,43.806
-12.76,277.744,43.886
-12.72,278.27,44.024
-12.69,278.796,44.138
-12.66,279.323,44.207
-12.63,279.99,44.264
-12.59,280.13,44.287
-12.56,280.06,44.287
-12.53,280.376,44.264
-12.49,280.937,44.241
-12.46,281.113,44.253
-12.43,281.042,44.287
-12.4,281.042,44.264
-12.36,281.183,44.218
-12.33,280.937,44.104
-12.3,280.411,44.001
-12.27,280.621,44.047
-12.23,281.253,44.024
-12.2,280.2,43.875
-12.17,279.533,43.84
-12.14,279.393,43.611
-12.1,278.27,43.405
-12.07,276.901,43.119
