Trigger_Date,2023/07/06
Trigger_Time,T 12:52:24.444 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.545
Time (ms),Voltage (V),Current (A)
-16.66,-0.351,-0.298
-16.63,-2.913,-1.569
-16.6,-7.721,-1.272
-16.57,-9.335,-1.478
-16.53,-15.126,-2.188
-16.5,-20.39,-1.799
-16.47,-23.444,-1.879
-16.44,-26.462,-2.257
-16.4,-28.883,-2.795
-16.37,-31.27,-3.368
-16.34,-33.902,-3.838
-16.31,-35.762,-4.525
-16.27,-37.727,-5.705
-16.24,-40.324,-6.919
-16.21,-42.711,-8.088
-16.17,-44.431,-9.394
-16.14,-45.589,-11.215
-16.11,-51.309,-12.246
-16.08,-58.504,-11.902
-16.04,-64.084,-11.994
-16.01,-69.594,-12.143
-15.98,-72.858,-12.292
-15.95,-74.998,-12.406
-15.91,-77.139,-12.509
-15.88,-80.333,-12.807
-15.85,-83.737,-13.254
-15.82,-87.457,-13.804
-15.78,-90.932,-14.354
-15.75,-93.774,-14.938
-15.72,-96.652,-15.499
-15.69,-99.881,-15.923
-15.65,-103.18,-16.29
-15.62,-106.409,-16.759
-15.59,-109.743,-17.332
-15.56,-113.287,-17.871
-15.52,-116.762,-18.329
-15.49,-119.885,-18.81
-15.46,-122.833,-19.36
-15.43,-125.992,-19.818
-15.39,-129.256,-20.219
-15.36,-132.484,-20.62
-15.33,-135.924,-21.239
-15.3,-139.995,-21.903
-15.26,-143.153,-22.338
-15.23,-145.61,-22.762
-15.2,-147.4,-23.014
-15.17,-150.523,-23.541
-15.13,-154.594,-23.839
-15.1,-157.472,-24.297
-15.07,-160.245,-24.847
-15.04,-162.772,-25.351
-15.0,-165.509,-25.798
-14.97,-168.562,-26.084
-14.94,-171.054,-26.451
-14.91,-173.967,-26.978
-14.87,-176.845,-27.367
-14.84,-179.442,-27.826
-14.81,-182.635,-28.295
-14.78,-185.443,-28.799
-14.74,-188.426,-29.303
-14.71,-191.269,-29.647
-14.68,-193.48,-29.945
-14.65,-195.375,-30.3
-14.61,-197.551,-30.598
-14.58,-199.867,-30.861
-14.55,-202.464,-31.148
-14.52,-204.57,-31.503
-14.48,-206.641,-31.961
-14.45,-208.641,-32.224
-14.42,-210.501,-32.488
-14.38,-212.431,-32.786
-14.35,-214.537,-33.141
-14.32,-216.713,-33.496
-14.29,-218.854,-33.805
-14.25,-221.03,-34.149
-14.22,-223.065,-34.561
-14.19,-225.241,-34.939
-14.16,-227.452,-35.214
-14.12,-229.137,-35.443
-14.09,-230.856,-35.799
-14.06,-232.962,-36.062
-14.03,-234.331,-36.268
-13.99,-236.612,-36.658
-13.96,-238.753,-36.887
-13.93,-239.911,-37.265
-13.9,-241.28,-37.414
-13.86,-242.508,-37.54
-13.83,-244.508,-37.792
-13.8,-246.263,-38.113
-13.77,-248.299,-38.502
-13.73,-250.124,-38.72
-13.7,-251.457,-39.041
-13.67,-253.001,-39.304
-13.64,-254.405,-39.499
-13.6,-255.809,-39.671
-13.57,-257.178,-39.831
-13.54,-258.441,-40.049
-13.51,-259.915,-40.312
-13.47,-261.459,-40.53
-13.44,-262.582,-40.69
-13.41,-263.425,-40.896
-13.38,-264.442,-41.034
-13.34,-265.495,-41.148
-13.31,-266.759,-41.251
-13.28,-267.882,-41.469
-13.25,-269.18,-41.744
-13.21,-270.514,-41.996
-13.18,-271.988,-42.168
-13.15,-273.041,-42.363
-13.12,-274.059,-42.58
-13.08,-275.076,-42.695
-13.05,-275.954,-42.786
-13.02,-276.866,-42.901
-12.99,-278.13,-43.084
-12.95,-279.147,-43.256
-12.92,-280.13,-43.382
-12.89,-280.692,-43.474
-12.86,-281.253,-43.554
-12.82,-281.604,-43.565
-12.79,-281.815,-43.554
-12.76,-282.306,-43.554
-12.73,-283.078,-43.623
-12.69,-283.604,-43.714
-12.66,-284.131,-43.852
-12.63,-284.482,-43.863
-12.59,-284.657,-43.898
-12.56,-284.692,-43.875
-12.53,-284.377,-43.772
-12.5,-284.096,-43.669
-12.46,-284.692,-43.634
-12.43,-284.798,-43.646
-12.4,-284.763,-43.737
-12.37,-284.482,-43.646
-12.33,-284.903,-43.737
-12.3,-284.657,-43.543
-12.27,-283.253,-43.439
-12.24,-283.359,-43.325
-12.2,-283.464,-43.176
-12.17,-283.569,-43.256
-12.14,-283.218,-43.187
-12.11,-281.99,-43.05
-12.07,-281.007,-42.809
-12.04,-280.06,-42.5
-12.01,-279.182,-42.317
-11.98,-278.761,-42.202
-11.94,-278.481,-42.111
-11.91,-278.059,-42.088
-11.88,-277.357,-42.088
-11.85,-276.48,-41.939
-11.81,-275.182,-41.629
-11.78,-273.918,-41.309
-11.75,-272.62,-41.022
-11.72,-271.602,-40.885
-11.68,-270.9,-40.667
-11.65,-269.742,-40.45
-11.62,-268.373,-40.278
-11.59,-266.829,-40.037
-11.55,-265.039,-39.693
-11.52,-263.354,-39.304
-11.49,-261.88,-38.972
-11.46,-260.617,-38.766
-11.42,-259.248,-38.536
-11.39,-257.809,-38.319
-11.36,-256.546,-38.113
-11.33,-255.072,-37.929
-11.29,-253.423,-37.712
-11.26,-252.089,-37.368
-11.23,-250.65,-37.059
-11.2,-249.106,-36.864
-11.16,-247.807,-36.681
-11.13,-245.982,-36.326
-11.1,-244.263,-36.005
-11.07,-242.578,-35.673
-11.03,-240.894,-35.409
-11.0,-238.858,-35.02
-10.97,-236.858,-34.687
-10.94,-235.349,-34.367
