Trigger_Date,2023/07/06
Trigger_Time,T 09:50:57.303 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.563
Time (ms),Voltage (V),Current (A)
-16.67,-4.211,-1.581
-16.64,-7.651,-1.146
-16.61,-9.616,-1.718
-16.57,-16.039,-1.89
-16.54,-19.583,-1.524
-16.51,-22.215,-1.97
-16.48,-25.69,-2.417
-16.44,-28.638,-2.623
-16.41,-31.27,-3.024
-16.38,-33.691,-3.563
-16.35,-35.481,-4.525
-16.31,-37.868,-5.602
-16.28,-40.57,-6.541
-16.25,-42.535,-7.687
-16.22,-44.044,-9.245
-16.18,-45.518,-11.02
-16.15,-48.572,-12.59
-16.12,-56.223,-12.83
-16.09,-63.066,-12.555
-16.05,-68.787,-12.727
-16.02,-73.735,-12.761
-15.99,-75.911,-12.716
-15.96,-77.28,-12.83
-15.92,-80.228,-13.059
-15.89,-83.842,-13.311
-15.86,-87.177,-13.792
-15.83,-90.651,-14.377
-15.79,-93.564,-14.972
-15.76,-96.231,-15.545
-15.73,-99.46,-16.003
-15.7,-102.583,-16.324
-15.66,-105.637,-16.828
-15.63,-109.181,-17.412
-15.6,-112.796,-17.951
-15.57,-116.235,-18.432
-15.53,-119.324,-18.925
-15.5,-122.202,-19.452
-15.47,-125.185,-19.921
-15.43,-128.554,-20.334
-15.4,-131.993,-20.746
-15.37,-135.397,-21.319
-15.34,-138.766,-21.937
-15.3,-142.065,-22.464
-15.27,-144.417,-22.716
-15.24,-146.347,-23.094
-15.21,-149.541,-23.484
-15.17,-152.524,-23.828
-15.14,-155.367,-24.228
-15.11,-158.385,-24.71
-15.08,-161.157,-25.214
-15.04,-163.509,-25.718
-15.01,-166.316,-26.107
-14.98,-168.633,-26.313
-14.95,-171.054,-26.772
-14.91,-174.388,-27.218
-14.88,-177.055,-27.642
-14.85,-180.074,-28.238
-14.82,-183.337,-28.673
-14.78,-185.724,-29.235
-14.75,-188.777,-29.704
-14.72,-191.234,-29.922
-14.69,-193.199,-30.231
-14.65,-195.515,-30.529
-14.62,-197.34,-30.827
-14.59,-199.797,-31.171
-14.56,-202.324,-31.4
-14.52,-203.973,-31.755
-14.49,-205.728,-32.11
-14.46,-207.378,-32.316
-14.43,-209.027,-32.522
-14.39,-210.957,-32.786
-14.36,-212.852,-33.129
-14.33,-214.853,-33.519
-14.3,-217.134,-33.863
-14.26,-219.345,-34.206
-14.23,-221.24,-34.642
-14.2,-223.241,-35.008
-14.16,-224.925,-35.203
-14.13,-226.68,-35.421
-14.1,-228.68,-35.695
-14.07,-230.119,-35.948
-14.03,-231.979,-36.326
-14.0,-233.699,-36.452
-13.97,-235.138,-36.795
-13.94,-236.893,-37.013
-13.9,-237.981,-37.299
-13.87,-240.367,-37.609
-13.84,-241.876,-37.757
-13.81,-243.491,-38.204
-13.77,-245.561,-38.514
-13.74,-247.246,-38.834
-13.71,-249.071,-39.041
-13.68,-250.299,-39.212
-13.64,-251.317,-39.441
-13.61,-252.791,-39.613
-13.58,-254.335,-39.785
-13.55,-256.09,-40.049
-13.51,-257.739,-40.358
-13.48,-259.073,-40.667
-13.45,-260.231,-40.873
-13.42,-261.179,-40.942
-13.38,-261.951,-41.034
-13.35,-263.039,-41.171
-13.32,-264.197,-41.332
-13.29,-265.776,-41.538
-13.25,-267.18,-41.767
-13.22,-268.408,-42.099
-13.19,-269.496,-42.328
-13.16,-270.654,-42.489
-13.12,-271.812,-42.569
-13.09,-272.76,-42.729
-13.06,-273.778,-42.901
-13.03,-275.076,-43.073
-12.99,-276.41,-43.21
-12.96,-277.568,-43.428
-12.93,-278.516,-43.623
-12.89,-279.253,-43.772
-12.86,-279.919,-43.806
-12.83,-280.305,-43.783
-12.8,-280.656,-43.806
-12.76,-281.429,-43.875
-12.73,-282.201,-43.955
-12.7,-282.762,-44.047
-12.67,-283.043,-44.092
-12.63,-283.359,-44.173
-12.6,-283.675,-44.173
-12.57,-283.64,-44.092
-12.54,-283.359,-43.978
-12.5,-283.64,-43.989
-12.47,-283.99,-43.989
-12.44,-284.201,-44.058
-12.41,-283.99,-43.989
-12.37,-284.271,-44.104
-12.34,-284.622,-43.989
-12.31,-283.359,-43.886
-12.28,-282.973,-43.772
-12.24,-283.043,-43.6
-12.21,-283.078,-43.565
-12.18,-282.657,-43.52
-12.15,-281.779,-43.382
-12.11,-280.551,-43.096
-12.08,-279.147,-42.798
-12.05,-278.13,-42.523
-12.02,-277.287,-42.305
-11.98,-276.971,-42.202
-11.95,-276.34,-42.134
-11.92,-276.796,-42.466
-11.89,-278.691,-42.741
-11.85,-278.972,-42.924
-11.82,-279.042,-43.061
-11.79,-278.13,-42.821
-11.76,-276.866,-42.569
-11.72,-276.27,-42.111
-11.69,-274.936,-41.675
-11.66,-273.111,-41.274
-11.63,-270.724,-40.839
-11.59,-268.022,-40.324
-11.56,-265.565,-39.739
-11.53,-263.144,-39.224
-11.49,-261.038,-38.88
-11.46,-258.968,-38.582
-11.43,-256.932,-38.319
-11.4,-255.072,-38.01
-11.36,-252.721,-37.643
-11.33,-249.667,-37.265
-11.3,-247.246,-36.841
-11.27,-245.526,-36.383
-11.23,-243.982,-36.096
-11.2,-242.648,-35.982
-11.17,-241.034,-35.856
-11.14,-239.771,-35.695
-11.1,-238.261,-35.398
-11.07,-236.577,-35.203
-11.04,-234.998,-34.905
-11.01,-232.681,-34.504
-10.97,-231.067,-34.149
-10.94,-229.312,-33.714
-10.91,-227.277,-33.553
-10.88,-225.873,-33.29
-10.84,-223.662,-32.855
-10.81,-221.556,-32.557
-10.78,-219.521,-32.133
-10.75,-217.415,-31.869
-10.71,-215.976,-31.549
-10.68,-214.116,-31.193
-10.65,-212.256,-30.964
-10.62,-210.291,-30.712
-10.58,-207.693,-30.334
-10.55,-205.553,-29.945
-10.52,-203.622,-29.441
-10.49,-201.131,-29.154
-10.45,-199.306,-28.902
-10.42,-197.691,-28.559
-10.39,-195.586,-28.226
-10.36,-193.164,-27.871
-10.32,-190.181,-27.425
-10.29,-187.163,-26.978
-10.26,-185.092,-26.451
-10.22,-182.565,-25.958
-10.19,-180.038,-25.66
-10.16,-178.284,-25.42
-10.13,-176.178,-25.088
-10.09,-173.511,-24.733
-10.06,-170.422,-24.286
-10.03,-167.088,-23.828
-10.0,-164.561,-23.312
-9.96,-162.035,-22.705
-9.93,-158.981,-22.27
-9.9,-156.209,-21.983
-9.87,-153.647,-21.559
-9.83,-150.137,-21.009
-9.8,-146.452,-20.437
-9.77,-143.153,-19.944
-9.74,-140.627,-19.52
-9.7,-138.275,-19.108
-9.67,-135.678,-18.707
