Trigger_Date,2023/07/06
Trigger_Time,T 13:53:27.158 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.555
Time (ms),Voltage (V),Current (A)
-16.67,0.772,0.653
-16.64,4.808,1.489
-16.6,9.23,1.294
-16.57,11.792,1.695
-16.54,17.969,2.016
-16.51,20.882,1.34
-16.47,19.373,1.42
-16.44,22.847,2.52
-16.41,29.515,2.749
-16.38,32.147,2.807
-16.34,32.849,3.505
-16.31,34.218,4.422
-16.28,36.359,5.327
-16.24,38.815,6.094
-16.21,40.43,7.091
-16.18,42.535,8.672
-16.15,45.694,10.39
-16.11,50.537,11.559
-16.08,56.468,11.639
-16.05,60.469,11.513
-16.02,64.821,11.559
-15.98,69.067,11.49
-15.95,71.664,11.639
-15.92,74.156,12.028
-15.89,77.385,12.452
-15.85,80.719,12.842
-15.82,83.878,13.334
-15.79,87.282,13.953
-15.76,90.686,14.56
-15.72,93.95,15.075
-15.69,96.933,15.465
-15.66,99.776,15.9
-15.63,102.934,16.427
-15.59,106.549,16.874
-15.56,109.953,17.298
-15.53,113.217,17.859
-15.5,116.341,18.398
-15.46,119.569,18.959
-15.43,123.395,19.44
-15.4,126.729,19.875
-15.37,129.326,20.448
-15.33,133.397,21.113
-15.3,137.433,21.502
-15.27,139.784,21.937
-15.24,141.995,22.441
-15.2,145.364,22.877
-15.17,148.453,23.117
-15.14,150.769,23.495
-15.11,153.647,23.942
-15.07,156.7,24.458
-15.04,159.578,24.881
-15.01,162.21,25.305
-14.98,164.912,25.752
-14.94,167.685,26.29
-14.91,170.633,26.691
-14.88,173.23,27.024
-14.85,175.967,27.459
-14.81,178.775,27.963
-14.78,181.407,28.433
-14.75,184.074,28.834
-14.71,186.636,29.131
-14.68,188.637,29.521
-14.65,190.848,29.865
-14.62,193.199,30.151
-14.58,195.691,30.472
-14.55,197.867,30.873
-14.52,199.973,31.308
-14.49,202.464,31.697
-14.45,204.781,31.938
-14.42,206.184,32.27
-14.39,208.43,32.706
-14.36,211.028,32.992
-14.32,213.203,33.347
-14.29,215.169,33.702
-14.26,216.959,34.126
-14.23,219.521,34.55
-14.19,221.591,34.71
-14.16,222.609,34.951
-14.13,224.68,35.34
-14.1,226.75,35.535
-14.06,228.4,35.867
-14.03,230.47,36.131
-14.0,232.155,36.52
-13.97,234.436,36.921
-13.93,235.735,37.093
-13.9,237.033,37.391
-13.87,238.753,37.551
-13.84,240.402,37.906
-13.8,242.683,38.227
-13.77,244.298,38.433
-13.74,245.702,38.8
-13.71,247.491,39.121
-13.67,248.755,39.304
-13.64,249.878,39.43
-13.61,251.457,39.636
-13.58,253.107,39.888
-13.54,254.405,40.163
-13.51,255.914,40.415
-13.48,257.353,40.644
-13.45,258.617,40.896
-13.41,259.319,41.034
-13.38,260.196,41.16
-13.35,261.389,41.206
-13.31,262.547,41.423
-13.28,263.846,41.664
-13.25,265.285,41.939
-13.22,266.689,42.134
-13.18,267.952,42.42
-13.15,269.005,42.66
-13.12,269.952,42.821
-13.09,271.146,42.878
-13.05,272.023,42.993
-13.02,273.111,43.187
-12.99,274.269,43.394
-12.96,275.568,43.531
-12.92,276.375,43.68
-12.89,277.077,43.817
-12.86,277.673,43.898
-12.83,278.27,43.909
-12.79,278.726,43.909
-12.76,279.288,44.001
-12.73,280.095,44.115
-12.7,280.797,44.207
-12.66,280.972,44.23
-12.63,281.148,44.264
-12.6,281.534,44.241
-12.57,281.393,44.184
-12.53,280.902,44.058
-12.5,281.148,44.069
