Trigger_Date,2023/07/06
Trigger_Time,T 08:51:51.842 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.497
Time (ms),Voltage (V),Current (A)
-16.64,-77.174,-13.861
-16.61,-79.21,-13.964
-16.57,-81.807,-14.171
-16.54,-85.176,-14.56
-16.51,-88.686,-15.167
-16.48,-92.09,-15.866
-16.44,-95.073,-16.439
-16.41,-97.67,-16.92
-16.38,-100.653,-17.447
-16.35,-104.233,-18.008
-16.31,-107.742,-18.558
-16.28,-111.392,-19.142
-16.25,-114.902,-19.658
-16.22,-117.323,-20.139
-16.18,-119.815,-20.666
-16.15,-122.833,-21.021
-16.12,-126.062,-21.422
-16.09,-129.466,-21.892
-16.05,-132.309,-22.419
-16.02,-135.081,-23.026
-15.99,-138.065,-23.495
-15.96,-140.627,-23.828
-15.92,-143.224,-24.263
-15.89,-146.312,-24.755
-15.86,-149.541,-25.294
-15.83,-152.664,-25.809
-15.79,-155.577,-26.302
-15.76,-158.42,-26.817
-15.73,-161.052,-27.321
-15.7,-163.579,-27.791
-15.66,-166.281,-28.135
-15.63,-168.773,-28.364
-15.6,-166.983,-27.826
-15.57,-162.877,-27.516
-15.53,-165.404,-27.425
-15.5,-167.825,-26.921
-15.47,-168.282,-27.574
-15.44,-172.563,-28.41
-15.4,-173.862,-28.822
-15.37,-175.055,-29.796
-15.34,-179.652,-30.323
-15.31,-182.881,-30.93
-15.27,-187.057,-31.95
-15.24,-190.988,-32.568
-15.21,-193.094,-33.152
-15.18,-195.972,-33.588
-15.14,-198.604,-33.759
-15.11,-200.323,-34.08
-15.08,-203.201,-34.481
-15.05,-206.219,-34.779
-15.01,-208.711,-35.214
-14.98,-211.133,-35.684
-14.95,-213.133,-36.119
-14.92,-215.239,-36.555
-14.88,-217.801,-36.864
-14.85,-219.626,-37.059
-14.82,-221.556,-37.494
-14.79,-224.083,-37.838
-14.75,-225.522,-38.124
-14.72,-227.452,-38.468
-14.69,-229.523,-38.674
-14.66,-230.751,-38.972
-14.62,-232.33,-39.27
-14.59,-233.629,-39.441
-14.56,-235.173,-39.693
-14.53,-237.384,-39.945
-14.49,-238.928,-40.266
-14.46,-240.648,-40.736
-14.43,-242.683,-41.022
-14.4,-244.193,-41.274
-14.36,-245.491,-41.503
-14.33,-246.684,-41.755
-14.3,-248.72,-42.076
-14.27,-250.755,-42.34
-14.23,-252.019,-42.603
-14.2,-253.282,-42.867
-14.17,-254.686,-43.119
-14.14,-255.914,-43.313
-14.1,-256.967,-43.462
-14.07,-258.195,-43.6
-14.04,-259.389,-43.772
-14.01,-260.512,-44.001
-13.97,-261.6,-44.207
-13.94,-262.617,-44.367
-13.91,-263.916,-44.516
-13.88,-265.039,-44.734
-13.84,-266.127,-44.986
-13.81,-267.18,-45.192
-13.78,-268.338,-45.307
-13.75,-269.18,-45.433
-13.71,-270.409,-45.673
-13.68,-271.286,-45.822
-13.65,-272.725,-46.097
-13.62,-273.708,-46.143
-13.58,-274.55,-46.429
-13.55,-275.146,-46.361
-13.52,-274.69,-46.441
-13.49,-275.638,-46.406
-13.45,-276.445,-46.406
-13.42,-277.147,-46.555
-13.39,-277.463,-46.636
-13.36,-277.814,-46.75
-13.32,-278.165,-46.75
-13.29,-278.305,-46.716
-13.26,-278.024,-46.624
-13.23,-277.814,-46.59
-13.19,-278.27,-46.578
-13.16,-278.516,-46.544
-13.13,-278.41,-46.578
-13.1,-278.41,-46.567
-13.06,-278.481,-46.59
-13.03,-278.586,-46.555
-13.0,-278.27,-46.475
-12.97,-278.059,-46.418
-12.93,-278.13,-46.372
-12.9,-278.165,-46.349
-12.87,-278.094,-46.326
-12.84,-277.463,-46.166
-12.8,-276.515,-45.994
-12.77,-275.497,-45.708
-12.74,-274.304,-45.456
-12.71,-273.743,-45.215
-12.67,-273.286,-45.02
-12.64,-272.444,-44.94
-12.61,-271.181,-44.803
-12.58,-270.023,-44.585
-12.54,-268.829,-44.218
-12.51,-267.426,-43.921
-12.48,-266.057,-43.657
-12.45,-264.828,-43.439
-12.41,-263.881,-43.222
-12.38,-262.933,-43.027
-12.35,-262.021,-42.878
-12.32,-260.722,-42.672
-12.28,-258.862,-42.386
-12.25,-257.283,-42.042
-12.22,-256.09,-41.687
-12.19,-254.932,-41.435
-12.15,-253.563,-41.229
-12.12,-251.878,-40.988
-12.09,-250.264,-40.656
-12.06,-248.72,-40.289
-12.02,-246.544,-39.9
-11.99,-244.438,-39.613
-11.96,-243.35,-39.304
-11.93,-241.946,-38.949
-11.89,-240.227,-38.685
-11.86,-238.612,-38.468
-11.83,-237.279,-38.273
-11.8,-235.98,-37.987
