Trigger_Date,2023/07/06
Trigger_Time,T 11:50:47.647 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.563
Time (ms),Voltage (V),Current (A)
-16.67,0.597,0.458
-16.64,3.474,1.546
-16.61,7.51,1.191
-16.57,8.914,1.627
-16.54,15.372,2.062
-16.51,20.706,1.753
-16.48,24.146,2.039
-16.44,27.094,2.509
-16.41,29.831,2.99
-16.38,32.849,3.437
-16.35,35.341,4.044
-16.31,37.025,5.098
-16.28,39.517,6.312
-16.25,41.974,7.412
-16.22,43.869,8.649
-16.18,44.852,10.367
-16.15,48.256,12.005
-16.12,55.591,12.097
-16.09,61.557,11.891
-16.05,67.102,12.097
-16.02,71.7,12.223
-15.99,74.051,12.326
-15.96,76.157,12.464
-15.92,79.07,12.716
-15.89,82.368,13.071
-15.86,85.667,13.54
-15.83,89.037,14.045
-15.79,91.949,14.583
-15.76,94.827,15.19
-15.73,98.302,15.671
-15.7,101.495,16.049
-15.66,104.584,16.553
-15.63,108.163,17.137
-15.6,111.533,17.619
-15.56,114.832,18.1
-15.53,118.095,18.569
-15.5,121.043,19.085
-15.47,124.307,19.623
-15.43,127.747,19.99
-15.4,130.87,20.448
-15.37,134.239,21.009
-15.34,137.152,21.468
-15.3,140.521,22.075
-15.27,144.031,22.338
-15.24,145.891,22.819
-15.21,149.19,23.358
-15.17,152.138,23.61
-15.14,155.261,24.102
-15.11,158.209,24.481
-15.08,160.982,25.111
-15.04,164.211,25.569
-15.01,166.632,25.878
-14.98,168.317,26.119
-14.95,169.791,26.359
-14.91,171.861,26.554
-14.88,174.739,26.829
-14.85,177.933,27.299
-14.82,180.811,27.963
-14.78,183.653,28.616
-14.75,186.847,29.166
-14.72,189.935,29.555
-14.69,192.708,30.059
-14.65,195.796,30.575
-14.62,198.814,30.987
-14.59,201.622,31.331
-14.56,204.044,31.732
-14.52,206.395,32.156
-14.49,209.097,32.488
-14.46,211.203,32.683
-14.43,212.782,32.992
-14.39,214.713,33.267
-14.36,216.713,33.565
-14.33,219.205,33.874
-14.29,221.381,34.138
-14.26,222.96,34.561
-14.23,224.785,34.871
-14.2,226.048,34.962
-14.16,227.171,35.1
-14.13,228.821,35.34
-14.1,230.435,35.558
-14.07,232.401,35.925
-14.03,234.296,36.131
-14.0,234.927,36.429
-13.97,236.823,36.795
-13.94,238.823,36.99
-13.9,240.613,37.288
-13.87,241.841,37.494
-13.84,243.21,37.849
-13.81,245.386,38.101
-13.77,247.246,38.342
-13.74,249.036,38.651
-13.71,250.65,39.018
-13.68,252.159,39.281
-13.64,253.528,39.453
-13.61,255.072,39.625
-13.58,256.686,39.9
-13.55,258.476,40.198
-13.51,260.126,40.461
-13.48,261.705,40.724
-13.45,262.968,40.954
-13.42,263.986,41.171
-13.38,265.285,41.274
-13.35,266.548,41.366
-13.32,267.847,41.572
-13.29,269.11,41.824
-13.25,270.444,42.053
-13.22,271.777,42.214
-13.19,273.111,42.454
-13.16,274.234,42.66
-13.12,275.252,42.855
-13.09,276.27,42.912
-13.06,277.112,43.027
-13.03,278.059,43.142
-12.99,279.077,43.313
-12.96,280.235,43.439
-12.93,281.007,43.588
-12.89,281.569,43.691
-12.86,281.92,43.726
-12.83,282.166,43.691
-12.8,282.341,43.646
-12.76,282.973,43.68
-12.73,283.675,43.772
-12.7,284.166,43.898
-12.67,284.552,43.966
-12.63,284.763,43.989
-12.6,284.868,44.024
-12.57,284.692,43.909
-12.54,284.236,43.795
-12.5,284.517,43.714
-12.47,284.798,43.726
-12.44,285.043,43.806
-12.41,284.973,43.852
-12.37,284.938,43.76
-12.34,284.096,43.657
-12.31,284.552,43.669
-12.28,284.341,43.497
-12.24,284.341,43.634
-12.21,284.938,43.577
-12.18,284.587,43.669
-12.15,284.692,43.623
-12.11,283.78,43.394
-12.08,282.692,43.176
-12.05,281.569,42.821
-12.02,280.411,42.569
-11.98,280.06,42.374
-11.95,279.533,42.248
-11.92,278.586,42.237
-11.89,277.779,42.111
-11.85,276.515,41.847
-11.82,275.146,41.572
-11.79,273.813,41.297
-11.76,272.444,41.068
-11.72,271.637,40.862
-11.69,270.654,40.598
-11.66,269.215,40.45
-11.62,267.847,40.266
-11.59,266.197,39.934
-11.56,264.513,39.613
-11.53,263.109,39.258
-11.49,261.565,39.018
-11.46,260.266,38.8
-11.43,258.862,38.514
-11.4,257.248,38.284
-11.36,255.879,38.113
-11.33,254.546,37.872
-11.3,253.001,37.597
-11.27,251.527,37.288
-11.23,250.053,37.105
-11.2,248.509,36.83
-11.17,246.544,36.497
-11.14,245.0,36.142
-11.1,243.105,35.799
-11.07,241.104,35.501
-11.04,238.788,35.077
-11.01,237.419,34.825
-10.97,236.156,34.481
-10.94,234.225,34.39
-10.91,232.822,34.172
-10.88,231.277,33.863
-10.84,229.628,33.611
-10.81,227.803,33.381
-10.78,225.873,33.049
-10.75,223.767,32.614
-10.71,221.661,32.167
-10.68,219.731,31.858
-10.65,217.871,31.537
-10.62,215.8,31.205
-10.58,213.765,30.804
-10.55,210.957,30.426
-10.52,208.255,30.071
-10.49,206.009,29.613
-10.45,203.868,29.143
-10.42,201.552,28.845
-10.39,199.516,28.605
-10.35,197.516,28.318
-10.32,195.2,27.894
-10.29,192.322,27.459
-10.26,189.549,27.047
-10.22,186.812,26.565
-10.19,184.215,26.073
-10.16,181.828,25.615
-10.13,179.161,25.214
-10.09,176.283,24.904
-10.06,173.686,24.435
-10.03,170.493,23.908
-10.0,167.264,23.484
-9.96,164.316,23.014
-9.93,161.473,22.522
-9.9,158.911,22.04
-9.87,156.104,21.674
-9.83,153.226,21.365
-9.8,149.962,20.872
-9.77,146.417,20.265
-9.74,143.013,19.704
-9.7,139.539,19.165
-9.67,136.064,18.638
-9.64,132.835,18.042
-9.61,129.572,17.55
-9.57,126.764,17.241
-9.54,123.921,16.851
-9.51,121.078,16.53
-9.48,118.587,16.061
-9.44,114.41,15.568
-9.41,111.076,15.202
-9.38,108.69,14.629
-9.35,106.093,14.171
-9.31,103.04,13.781
-9.28,99.074,13.3
-9.25,94.897,12.693
-9.22,91.212,11.994
-9.18,87.843,11.375
-9.15,84.264,10.906
-9.12,81.175,10.493
-9.08,78.052,9.989
-9.05,74.718,9.6
-9.02,71.629,9.256
-8.99,68.471,8.844
-8.95,65.312,8.351
-8.92,62.048,7.836
-8.89,58.574,7.366
-8.86,55.38,6.965
-8.82,52.397,6.438
-8.79,49.063,5.923
-8.76,45.378,5.418
-8.73,41.588,4.949
-8.69,37.833,4.33
-8.66,35.095,4.009
-8.63,33.867,3.666
-8.6,28.497,2.91
-8.56,22.777,2.612
-8.53,19.899,1.787
-8.5,16.565,0.974
-8.47,14.284,0.745
-8.43,11.652,0.458
-8.4,7.791,0.0
-8.37,1.965,0.0
-8.34,-0.246,-0.435
-8.3,-3.299,-1.558
-8.27,-8.107,-1.272
-8.24,-10.669,-1.524
-8.21,-16.46,-2.062
-8.17,-20.811,-1.959
-8.14,-23.689,-2.142
-8.11,-27.585,-2.394
-8.08,-30.708,-2.749
-8.04,-32.603,-3.54
-8.01,-34.99,-4.399
-7.98,-37.341,-5.121
-7.95,-39.131,-6.026
-7.91,-40.64,-7.354
-7.88,-42.886,-8.89
-7.85,-45.168,-10.31
-7.82,-47.835,-11.811
-7.78,-54.678,-12.372
-7.75,-61.311,-12.051
-7.72,-66.541,-12.166
-7.68,-71.594,-12.189
-7.65,-74.086,-12.338
-7.62,-76.227,-12.59
-7.59,-79.21,-12.784
-7.55,-82.474,-13.014
-7.52,-85.562,-13.518
-7.49,-89.142,-14.148
-7.46,-92.336,-14.675
-7.42,-95.389,-15.167
-7.39,-98.232,-15.637
-7.36,-101.109,-16.129
-7.33,-104.478,-16.576
-7.29,-107.918,-16.954
-7.26,-111.147,-17.47
-7.23,-114.516,-18.054
-7.2,-117.78,-18.581
-7.16,-120.938,-19.016
-7.13,-123.816,-19.383
-7.1,-126.588,-19.887
-7.07,-129.958,-20.391
-7.03,-133.607,-20.838
-7.0,-137.082,-21.365
-6.97,-140.627,-22.018
-6.94,-143.61,-22.522
-6.9,-145.891,-22.923
-6.87,-149.014,-23.255
-6.84,-151.892,-23.564
-6.81,-154.735,-24.068
-6.77,-158.209,-24.584
-6.74,-161.824,-25.065
-6.71,-164.667,-25.603
-6.68,-167.509,-26.21
-6.64,-170.282,-26.565
-6.61,-172.844,-26.898
-6.58,-175.827,-27.253
-6.55,-178.564,-27.7
-6.51,-181.548,-28.261
-6.48,-185.057,-28.719
-6.45,-187.935,-29.109
-6.41,-190.321,-29.601
-6.38,-192.778,-29.991
-6.35,-194.884,-30.231
-6.32,-197.165,-30.483
-6.28,-199.411,-30.781
-6.25,-201.622,-31.193
-6.22,-204.114,-31.514
-6.19,-206.079,-31.755
-6.15,-207.764,-32.076
-6.12,-209.518,-32.396
-6.09,-211.238,-32.637
-6.06,-213.098,-32.877
-6.02,-215.169,-33.152
-5.99,-217.064,-33.542
-5.96,-219.205,-33.931
-5.93,-221.346,-34.218
-5.89,-223.206,-34.516
-5.86,-225.066,-34.905
-5.83,-226.961,-35.214
-5.8,-228.786,-35.443
-5.76,-230.681,-35.707
-5.73,-232.295,-35.948
-5.7,-233.839,-36.291
-5.67,-235.594,-36.486
-5.63,-237.524,-36.818
-5.6,-239.735,-37.105
-5.57,-240.648,-37.379
-5.54,-242.543,-37.757
-5.5,-244.193,-37.746
-5.47,-245.245,-38.078
-5.44,-247.386,-38.376
-5.41,-249.211,-38.685
-5.37,-251.247,-39.018
-5.34,-252.896,-39.247
-5.31,-254.089,-39.579
-5.28,-255.809,-39.831
-5.24,-257.423,-40.014
-5.21,-259.108,-40.255
-5.18,-260.793,-40.541
-5.14,-262.302,-40.828
-5.11,-263.425,-40.988
-5.08,-264.513,-41.091
-5.05,-265.495,-41.217
-5.01,-266.513,-41.412
-4.98,-267.671,-41.526
