Trigger_Date,2023/08/25
Trigger_Time,T 12:14:13.251 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.545
Time (ms),Voltage (V),Current (A)
-16.66,-3.123,-0.263
-16.63,-3.334,-0.172
-16.6,-5.054,-0.515
-16.57,-8.669,-0.664
-16.53,-11.371,-0.779
-16.5,-15.196,-1.123
-16.47,-19.934,-1.799
-16.44,-25.9,-2.738
-16.4,-32.428,-3.288
-16.37,-37.938,-3.471
-16.34,-41.096,-3.872
-16.3,-42.535,-4.846
-16.27,-44.08,-5.968
-16.24,-46.431,-6.644
-16.21,-49.168,-6.69
-16.17,-51.66,-6.564
-16.14,-54.257,-6.541
-16.11,-57.346,-6.679
-16.08,-61.066,-6.919
-16.04,-65.137,-7.32
-16.01,-68.927,-7.813
-15.98,-72.261,-8.534
-15.95,-75.385,-9.405
-15.91,-78.683,-10.23
-15.88,-82.158,-10.883
-15.85,-85.281,-11.307
-15.82,-88.019,-11.65
-15.78,-90.862,-12.12
-15.75,-94.055,-12.613
-15.72,-97.424,-12.968
-15.69,-100.793,-13.392
-15.65,-104.022,-13.884
-15.62,-107.356,-14.445
-15.59,-110.796,-15.167
-15.56,-114.165,-15.877
-15.52,-117.499,-16.381
-15.49,-120.657,-16.931
-15.46,-123.781,-17.573
-15.43,-126.869,-18.157
-15.39,-130.133,-18.776
-15.36,-133.572,-19.394
-15.33,-137.047,-19.898
-15.3,-140.416,-20.425
-15.26,-143.364,-20.929
-15.23,-146.207,-21.445
-15.2,-149.471,-22.052
-15.17,-152.664,-22.522
-15.13,-155.507,-22.854
-15.1,-158.385,-23.369
-15.07,-161.508,-23.85
-15.04,-164.456,-24.171
-15.0,-167.229,-24.503
-14.97,-169.931,-25.03
-14.94,-172.809,-25.489
-14.91,-175.511,-25.741
-14.87,-178.073,-26.038
-14.84,-180.565,-26.508
-14.81,-183.267,-26.909
-14.78,-185.829,-27.195
-14.74,-188.216,-27.447
-14.71,-190.321,-27.734
-14.68,-192.427,-28.02
-14.65,-194.814,-28.192
-14.61,-196.989,-28.352
-14.58,-199.095,-28.708
-14.55,-201.447,-29.051
-14.51,-203.728,-29.292
-14.48,-205.833,-29.601
-14.45,-207.869,-29.968
-14.42,-209.869,-30.277
-14.38,-211.87,-30.598
-14.35,-213.976,-30.919
-14.32,-216.011,-31.205
-14.29,-218.011,-31.526
-14.25,-219.977,-31.927
-14.22,-221.837,-32.282
-14.19,-223.837,-32.625
-14.16,-225.768,-32.969
-14.12,-227.768,-33.324
-14.09,-229.839,-33.656
-14.06,-231.628,-33.966
-14.03,-233.278,-34.344
-13.99,-235.033,-34.779
-13.96,-236.963,-35.157
-13.93,-238.893,-35.409
-13.9,-240.402,-35.615
-13.86,-241.982,-35.959
-13.83,-243.912,-36.337
-13.8,-245.456,-36.6
-13.77,-246.965,-36.99
-13.73,-248.79,-37.379
-13.7,-250.72,-37.746
-13.67,-252.299,-37.998
-13.64,-253.493,-38.342
-13.6,-254.826,-38.697
-13.57,-256.616,-38.96
-13.54,-258.266,-39.155
-13.51,-259.459,-39.441
-13.47,-260.863,-39.785
-13.44,-262.337,-40.003
-13.41,-263.319,-40.014
-13.38,-264.232,-40.278
-13.34,-265.285,-40.472
-13.31,-266.443,-40.484
-13.28,-267.671,-40.69
-13.25,-268.864,-40.908
-13.21,-270.058,-41.103
-13.18,-271.04,-41.377
-13.15,-272.163,-41.744
-13.12,-273.286,-42.065
-13.08,-274.409,-42.363
-13.05,-275.568,-42.649
-13.02,-276.831,-42.958
-12.99,-278.024,-43.256
-12.95,-279.077,-43.588
-12.92,-280.025,-43.749
-12.89,-280.797,-43.84
-12.86,-281.113,-43.978
-12.82,-281.85,-44.047
-12.79,-282.481,-43.932
-12.76,-283.078,-43.943
-12.72,-283.675,-44.127
-12.69,-284.271,-44.367
-12.66,-285.008,-44.505
-12.63,-285.535,-44.562
-12.59,-285.71,-44.608
-12.56,-285.78,-44.642
-12.53,-285.991,-44.574
-12.5,-286.237,-44.493
-12.46,-286.237,-44.493
-12.43,-286.237,-44.413
-12.4,-286.061,-44.322
-12.37,-285.921,-44.161
-12.33,-285.464,-43.978
-12.3,-284.938,-43.852
-12.27,-284.622,-43.714
-12.24,-284.447,-43.646
-12.2,-284.306,-43.565
-12.17,-284.026,-43.451
-12.14,-283.043,-43.439
-12.11,-282.271,-43.417
-12.07,-281.885,-43.245
-12.04,-281.253,-42.958
-12.01,-280.621,-42.924
-11.98,-280.692,-43.05
-11.94,-280.692,-43.061
-11.91,-279.674,-43.061
-11.88,-278.586,-43.096
-11.85,-277.919,-42.947
-11.81,-277.042,-42.58
-11.78,-275.322,-42.065
-11.75,-273.357,-41.538
-11.72,-271.461,-41.103
-11.68,-270.093,-40.644
-11.65,-268.549,-40.117
-11.62,-266.864,-39.693
-11.59,-265.074,-39.373
-11.55,-263.354,-39.178
