Trigger_Date,2023/06/22
Trigger_Time,T 11:04:30.913 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.514
Time (ms),Voltage (V),Current (A)
-16.65,-80.228,-12.383
-16.61,-83.702,-12.704
-16.58,-86.966,-12.991
-16.55,-90.16,-13.22
-16.52,-93.248,-13.563
-16.48,-96.512,-13.953
-16.45,-99.811,-14.285
-16.42,-102.829,-14.629
-16.39,-105.917,-15.11
-16.35,-109.357,-15.58
-16.32,-113.042,-16.106
-16.29,-116.762,-16.656
-16.26,-120.131,-17.218
-16.22,-122.868,-17.321
-16.19,-125.009,-17.493
-16.16,-127.747,-18.214
-16.13,-131.186,-18.443
-16.09,-134.274,-18.695
-16.06,-137.082,-19.188
-16.03,-139.96,-19.543
-16.0,-142.838,-19.841
-15.96,-145.294,-19.978
-15.93,-147.47,-20.414
-15.9,-150.945,-21.227
-15.87,-154.98,-21.594
-15.83,-158.069,-21.857
-15.8,-160.771,-22.327
-15.77,-163.86,-22.842
-15.74,-167.159,-23.106
-15.7,-169.861,-23.381
-15.67,-172.388,-23.816
-15.64,-175.301,-24.125
-15.61,-178.003,-24.366
-15.57,-181.091,-24.893
-15.54,-184.25,-25.431
-15.51,-187.163,-25.844
-15.48,-189.725,-26.107
-15.44,-192.181,-26.268
-15.41,-194.498,-26.29
-15.38,-196.252,-26.405
-15.35,-197.937,-26.646
-15.31,-200.253,-26.898
-15.28,-202.57,-27.127
-15.25,-204.675,-27.367
-15.22,-206.36,-27.539
-15.18,-207.623,-27.654
-15.15,-208.992,-27.734
-15.12,-210.606,-27.837
-15.09,-212.396,-28.181
-15.05,-214.397,-28.685
-15.02,-216.292,-29.051
-14.99,-218.327,-29.532
-14.96,-220.889,-29.956
-14.92,-223.065,-30.036
-14.89,-224.539,-30.071
-14.86,-225.768,-30.3
-14.83,-227.873,-30.598
-14.79,-229.488,-30.964
-14.76,-230.646,-31.64
-14.73,-232.225,-32.293
-14.7,-234.436,-32.706
-14.66,-236.542,-32.9
-14.63,-237.63,-32.992
-14.6,-238.753,-33.301
-14.57,-240.929,-33.794
-14.53,-243.771,-34.103
-14.5,-245.877,-34.115
-14.47,-247.316,-34.332
-14.44,-248.93,-34.584
-14.4,-250.755,-34.573
-14.37,-251.878,-34.481
-14.34,-252.966,-34.664
-14.31,-254.51,-34.962
-14.27,-256.441,-35.214
-14.24,-258.371,-35.478
-14.21,-259.81,-35.833
-14.18,-261.038,-36.131
-14.14,-262.267,-36.154
-14.11,-263.495,-36.119
-14.08,-264.618,-36.222
-14.05,-265.741,-36.314
-14.01,-266.864,-36.429
-13.98,-268.092,-36.669
-13.95,-269.531,-37.001
-13.92,-271.181,-37.082
-13.88,-272.023,-37.105
-13.85,-272.62,-37.483
-13.82,-274.199,-37.551
-13.79,-275.076,-37.437
-13.75,-274.234,-38.273
-13.72,-274.76,-39.293
-13.69,-276.515,-39.407
-13.66,-277.252,-39.487
-13.62,-277.814,-39.98
-13.59,-279.182,-40.06
-13.56,-280.305,-39.797
-13.53,-280.621,-39.911
-13.49,-281.429,-40.163
-13.46,-282.867,-40.129
-13.43,-283.534,-39.98
-13.4,-283.113,-40.278
-13.36,-283.289,-40.289
-13.33,-284.692,-40.289
-13.3,-285.745,-39.693
-13.27,-283.99,-39.315
-13.23,-282.797,-39.911
-13.2,-284.552,-40.198
-13.17,-286.377,-39.739
-13.14,-285.5,-39.751
-13.1,-284.482,-40.129
-13.07,-284.622,-40.037
-13.04,-284.868,-39.602
-13.01,-284.096,-39.293
-12.97,-283.008,-39.315
-12.94,-282.797,-39.304
-12.91,-283.078,-39.052
-12.88,-282.622,-38.857
-12.84,-281.393,-38.731
-12.81,-279.604,-38.468
-12.78,-277.498,-38.365
-12.75,-276.129,-38.445
-12.71,-275.708,-38.651
-12.68,-275.462,-38.857
-12.65,-274.866,-38.949
-12.62,-273.743,-38.892
-12.58,-272.234,-38.777
-12.55,-271.075,-38.445
-12.52,-270.338,-37.918
-12.49,-269.356,-37.586
-12.45,-268.198,-37.586
-12.42,-267.075,-37.505
-12.39,-265.706,-37.322
-12.36,-264.127,-37.334
-12.32,-263.039,-37.208
-12.29,-262.161,-36.532
-12.26,-260.161,-36.016
-12.23,-257.669,-36.005
