Trigger_Date,2023/09/13
Trigger_Time,T 08:32:17.051 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.496
Time (ms),Voltage (V),Current (A)
-16.64,-79.35,-14.445
-16.61,-82.298,-14.892
-16.57,-86.053,-15.316
-16.54,-89.879,-15.683
-16.51,-93.108,-16.095
-16.48,-96.126,-16.278
-16.44,-99.074,-16.53
-16.41,-101.846,-16.908
-16.38,-104.233,-17.332
-16.35,-106.619,-17.813
-16.31,-109.462,-18.375
-16.28,-112.656,-19.016
-16.25,-116.13,-19.635
-16.22,-119.113,-20.127
-16.18,-122.026,-20.54
-16.15,-125.255,-20.746
-16.12,-128.448,-21.044
-16.09,-131.818,-21.536
-16.05,-134.871,-21.892
-16.02,-137.503,-22.281
-15.99,-140.591,-22.9
-15.96,-144.978,-23.713
-15.92,-148.523,-23.828
-15.89,-150.488,-24.068
-15.86,-152.805,-24.538
-15.83,-156.349,-24.893
-15.79,-159.824,-25.145
-15.76,-162.386,-25.603
-15.73,-164.807,-26.004
-15.7,-167.439,-26.199
-15.66,-170.001,-26.348
-15.63,-172.388,-26.6
-15.6,-174.879,-26.909
-15.57,-177.617,-27.081
-15.53,-180.46,-27.379
-15.5,-182.776,-27.952
-15.47,-185.162,-28.501
-15.44,-187.935,-28.708
-15.4,-190.321,-28.868
-15.37,-192.146,-29.177
-15.34,-194.006,-29.418
-15.31,-195.937,-29.383
-15.27,-198.183,-29.762
-15.24,-201.271,-30.266
-15.21,-203.517,-30.38
-15.18,-204.289,-30.598
-15.14,-205.518,-30.941
-15.11,-208.044,-31.067
-15.08,-210.255,-31.251
-15.05,-212.01,-31.697
-15.01,-213.905,-32.11
-14.98,-216.257,-32.431
-14.95,-218.994,-32.66
-14.92,-221.486,-32.935
-14.88,-223.276,-33.164
-14.85,-224.995,-33.381
-14.82,-226.996,-33.53
-14.79,-229.102,-33.782
-14.75,-231.172,-33.943
-14.72,-232.822,-34.126
-14.69,-234.155,-34.332
-14.66,-235.84,-34.607
-14.62,-238.226,-35.008
-14.59,-240.894,-35.249
-14.56,-242.824,-35.386
-14.53,-243.456,-35.329
-14.49,-244.649,-35.478
-14.46,-246.93,-35.501
-14.43,-249.597,-35.97
-14.4,-251.633,-36.555
-14.36,-252.861,-36.772
-14.33,-253.984,-36.841
-14.3,-255.809,-37.047
-14.27,-257.95,-37.185
-14.23,-259.354,-37.357
-14.2,-260.757,-37.735
-14.17,-262.968,-37.964
-14.14,-264.864,-38.136
-14.1,-265.952,-38.273
-14.07,-266.969,-38.158
-14.04,-268.233,-38.044
-14.01,-269.531,-38.101
-13.97,-270.83,-38.388
-13.94,-272.128,-38.674
-13.91,-273.076,-38.892
-13.88,-274.409,-39.155
-13.84,-275.848,-39.144
-13.81,-276.726,-39.235
-13.78,-277.814,-39.419
-13.75,-279.077,-39.43
-13.71,-280.305,-39.533
-13.68,-281.429,-39.865
-13.65,-282.797,-40.198
-13.62,-283.99,-40.358
-13.58,-284.938,-40.301
-13.55,-285.71,-40.14
-13.52,-286.237,-39.98
-13.49,-286.447,-39.785
-13.45,-286.623,-39.751
-13.42,-287.325,-40.003
-13.39,-288.202,-40.06
-13.36,-288.132,-39.762
-13.32,-287.535,-39.59
-13.29,-288.132,-40.106
-13.26,-288.799,-39.636
-13.23,-287.57,-39.201
-13.19,-287.009,-39.819
-13.16,-289.114,-39.968
-13.13,-289.781,-39.304
-13.1,-288.202,-39.59
-13.06,-287.605,-39.739
-13.03,-287.746,-39.315
-13.0,-286.938,-39.029
-12.97,-285.991,-39.052
-12.93,-285.886,-39.018
-12.9,-286.061,-39.075
-12.87,-286.166,-39.247
-12.84,-286.096,-39.315
-12.8,-285.464,-38.995
-12.77,-284.201,-38.651
-12.74,-282.867,-38.399
-12.71,-281.99,-38.101
-12.67,-281.323,-37.849
-12.64,-280.551,-37.815
-12.61,-279.428,-37.78
-12.58,-277.989,-37.677
-12.54,-276.726,-37.357
-12.51,-275.603,-36.852
-12.48,-274.059,-36.429
-12.45,-272.058,-36.119
-12.41,-270.163,-35.993
-12.38,-269.321,-35.902
-12.35,-268.584,-35.753
-12.32,-267.145,-35.65
-12.28,-265.074,-35.489
-12.25,-262.968,-35.146
-12.22,-261.53,-34.756
-12.19,-260.231,-34.424
-12.15,-258.371,-34.401
-12.12,-256.511,-34.367
-12.09,-255.002,-34.355
-12.06,-254.686,-34.493
-12.02,-253.914,-34.183
-11.99,-251.106,-33.633
-11.96,-247.491,-33.141
-11.93,-246.053,-32.866
-11.89,-245.982,-32.408
-11.86,-244.473,-32.076
-11.83,-241.876,-32.098
-11.8,-239.806,-32.064
-11.76,-238.507,-31.571
-11.73,-236.507,-31.182
-11.7,-234.296,-31.022
-11.67,-232.646,-30.701
-11.63,-230.681,-30.266
-11.6,-228.294,-29.991
-11.57,-225.768,-29.704
-11.54,-223.311,-29.372
-11.5,-221.135,-29.097
-11.47,-219.275,-28.902
-11.44,-217.38,-28.696
-11.41,-215.239,-28.582
-11.37,-213.484,-28.49
-11.34,-211.975,-28.226
-11.31,-210.291,-28.169
-11.28,-208.887,-28.089
-11.24,-207.202,-27.654
-11.21,-204.851,-27.23
-11.18,-202.675,-26.783
-11.15,-200.394,-26.268
-11.11,-197.586,-26.004
-11.08,-195.34,-25.844
-11.05,-193.761,-25.512
-11.02,-191.83,-25.248
-10.98,-189.444,-25.007
-10.95,-186.847,-24.687
-10.92,-184.46,-24.297
-10.89,-182.425,-23.931
-10.85,-180.6,-23.61
-10.82,-178.389,-23.289
-10.79,-175.932,-22.877
-10.76,-173.3,-22.453
-10.72,-170.598,-22.018
-10.69,-168.001,-21.594
-10.66,-165.088,-21.067
-10.63,-162.21,-20.677
-10.59,-159.508,-20.185
-10.56,-156.735,-19.83
-10.53,-154.103,-19.566
-10.5,-151.436,-19.199
-10.46,-148.909,-18.867
-10.43,-145.786,-18.214
-10.4,-141.609,-17.63
-10.37,-137.468,-17.115
-10.33,-134.38,-16.702
-10.3,-131.888,-16.29
-10.27,-128.694,-15.923
-10.24,-125.711,-15.717
-10.2,-123.325,-15.305
-10.17,-120.692,-14.835
-10.14,-117.744,-14.468
-10.11,-114.34,-14.148
-10.07,-111.041,-13.735
-10.04,-108.023,-13.288
-10.01,-105.215,-12.853
-9.98,-102.338,-12.429
-9.94,-99.039,-11.994
-9.91,-95.494,-11.318
-9.88,-91.353,-10.528
-9.85,-87.247,-9.921
-9.81,-83.737,-9.382
-9.78,-79.947,-8.832
-9.75,-75.841,-8.511
-9.72,-72.401,-8.237
-9.68,-69.769,-7.813
-9.65,-66.786,-7.274
-9.62,-62.961,-6.759
-9.59,-58.995,-6.278
-9.55,-55.661,-5.728
-9.52,-52.608,-5.144
-9.49,-49.133,-4.628
-9.46,-45.273,-4.17
-9.42,-40.991,-3.735
-9.39,-36.92,-3.311
-9.36,-33.2,-2.978
-9.33,-29.655,-2.726
-9.29,-26.076,-2.474
-9.26,-22.426,-2.177
-9.23,-18.706,-1.925
-9.2,-15.302,-1.661
-9.16,-11.546,-1.398
-9.13,-7.932,-1.1
-9.1,-3.264,-0.939
-9.07,-0.07,-0.745
-9.03,0.526,0.172
-9.0,0.807,1.42
-8.97,2.281,2.669
-8.94,6.317,3.391
-8.9,10.599,4.525
-8.87,14.459,6.278
-8.84,18.32,7.572
-8.81,22.777,8.271
-8.77,27.444,9.084
-8.74,32.568,9.932
-8.71,37.061,10.47
-8.68,40.816,10.917
-8.64,44.606,11.295
-8.61,48.642,11.524
-8.58,52.678,11.559
-8.55,55.872,11.616
-8.51,58.434,11.868
-8.48,61.592,12.28
-8.45,65.382,12.567
-8.42,68.646,12.842
-8.38,70.787,13.357
-8.35,73.349,14.045
-8.32,76.999,14.434
-8.29,80.684,14.915
-8.25,84.264,15.557
-8.22,87.808,16.038
-8.19,91.248,16.53
-8.16,94.968,16.989
-8.12,98.618,17.16
-8.09,101.39,17.401
-8.06,104.303,17.733
-8.03,107.321,17.962
-7.99,109.883,18.363
-7.96,112.936,18.936
-7.93,116.586,19.417
-7.9,119.675,19.864
-7.86,122.202,20.196
-7.83,124.623,20.448
-7.8,127.606,21.055
-7.77,130.73,21.388
-7.73,133.467,21.846
-7.7,136.626,22.189
-7.67,139.819,22.338
-7.64,142.451,22.693
-7.6,145.364,23.152
-7.57,148.558,23.484
-7.54,151.366,23.816
-7.51,154.208,24.481
-7.47,157.613,24.973
-7.44,160.841,25.259
-7.41,163.333,25.809
-7.38,166.071,26.336
-7.34,168.983,26.508
-7.31,171.265,26.772
-7.28,173.792,27.161
-7.25,176.353,27.356
-7.21,178.951,27.619
-7.18,181.653,28.055
-7.15,184.496,28.433
-7.12,187.198,28.685
-7.08,189.584,28.902
-7.05,191.479,29.109
-7.02,193.831,29.235
-6.99,196.252,29.338
-6.95,198.323,29.67
-6.92,200.323,30.071
-6.89,202.359,30.323
-6.86,204.359,30.621
-6.82,206.43,30.919
-6.79,208.501,30.873
-6.76,209.975,30.953
-6.73,211.589,31.445
-6.69,214.397,32.167
-6.66,217.274,32.385
-6.63,218.854,32.522
-6.6,221.065,33.381
-6.56,224.96,33.737
-6.53,227.452,33.336
-6.5,227.136,33.221
-6.47,228.189,33.576
-6.43,231.348,33.519
-6.4,233.839,33.393
-6.37,234.19,33.748
-6.34,234.892,34.241
